Tempo;Deslocamento;Força;Deformação à tração (Deslocamento);Deslocamento à tração;Quantidade de PIP;Tenacidade;Tensão à tração
"0,6000";"0,0317";"0,0332";"0,0167";"0,0317";"0,0000";"33,2136";"0,5536"
"0,6200";"0,0330";"0,0346";"0,0174";"0,0331";"0,0000";"34,5888";"0,5765"
"0,6400";"0,0343";"0,0359";"0,0181";"0,0343";"0,0000";"35,8503";"0,5975"
"0,6600";"0,0355";"0,0371";"0,0187";"0,0356";"0,0000";"37,1228";"0,6187"
"0,6800";"0,0369";"0,0385";"0,0194";"0,0369";"0,0000";"38,4672";"0,6411"
"0,7000";"0,0382";"0,0398";"0,0202";"0,0383";"0,0000";"39,8483";"0,6641"
"0,7200";"0,0397";"0,0413";"0,0209";"0,0398";"0,0000";"41,3302";"0,6888"
"0,7400";"0,0411";"0,0427";"0,0217";"0,0412";"0,0000";"42,7453";"0,7124"
"0,7600";"0,0426";"0,0442";"0,0224";"0,0426";"0,0000";"44,1920";"0,7365"
"0,7800";"0,0440";"0,0457";"0,0232";"0,0441";"0,0000";"45,6510";"0,7608"
"0,8000";"0,0454";"0,0470";"0,0239";"0,0455";"0,0000";"47,0048";"0,7834"
"0,8200";"0,0467";"0,0483";"0,0246";"0,0467";"0,0000";"48,2897";"0,8048"
"0,8400";"0,0480";"0,0496";"0,0253";"0,0480";"0,0000";"49,5818";"0,8264"
"0,8600";"0,0493";"0,0509";"0,0260";"0,0494";"0,0000";"50,8861";"0,8481"
"0,8800";"0,0507";"0,0523";"0,0267";"0,0508";"0,0000";"52,2553";"0,8709"
"0,9000";"0,0521";"0,0536";"0,0274";"0,0521";"0,0000";"53,6208";"0,8937"
"0,9200";"0,0535";"0,0550";"0,0282";"0,0536";"0,0000";"55,0486";"0,9175"
"0,9400";"0,0550";"0,0566";"0,0290";"0,0551";"0,0000";"56,5655";"0,9428"
"0,9600";"0,0565";"0,0580";"0,0297";"0,0565";"0,0000";"57,9611";"0,9660"
"0,9800";"0,0579";"0,0594";"0,0305";"0,0580";"0,0000";"59,3805";"0,9897"
"1,0000";"0,0592";"0,0607";"0,0312";"0,0593";"0,0000";"60,6609";"1,0110"
"1,0200";"0,0606";"0,0620";"0,0319";"0,0606";"0,0000";"61,9826";"1,0330"
"1,0400";"0,0621";"0,0634";"0,0327";"0,0621";"0,0000";"63,4444";"1,0574"
"1,0600";"0,0634";"0,0647";"0,0334";"0,0635";"0,0000";"64,7482";"1,0791"
"1,0800";"0,0648";"0,0661";"0,0341";"0,0649";"0,0000";"66,1179";"1,1020"
"1,1000";"0,0662";"0,0675";"0,0349";"0,0663";"0,0000";"67,5202";"1,1253"
"1,1200";"0,0677";"0,0689";"0,0357";"0,0677";"0,0000";"68,9299";"1,1488"
"1,1400";"0,0691";"0,0703";"0,0364";"0,0692";"0,0000";"70,3371";"1,1723"
"1,1600";"0,0705";"0,0716";"0,0371";"0,0706";"0,0000";"71,6445";"1,1941"
"1,1800";"0,0719";"0,0731";"0,0379";"0,0720";"0,0000";"73,0536";"1,2176"
"1,2000";"0,0734";"0,0745";"0,0387";"0,0735";"0,0000";"74,5124";"1,2419"
"1,2200";"0,0749";"0,0760";"0,0395";"0,0750";"0,0000";"75,9800";"1,2663"
"1,2400";"0,0765";"0,0775";"0,0403";"0,0765";"0,0000";"77,4670";"1,2911"
"1,2600";"0,0781";"0,0790";"0,0411";"0,0781";"0,0000";"78,9970";"1,3166"
"1,2800";"0,0795";"0,0804";"0,0419";"0,0795";"0,0000";"80,3509";"1,3392"
"1,3000";"0,0809";"0,0817";"0,0426";"0,0809";"0,0000";"81,7088";"1,3618"
"1,3200";"0,0824";"0,0832";"0,0434";"0,0824";"0,0000";"83,1516";"1,3859"
"1,3400";"0,0839";"0,0846";"0,0442";"0,0840";"0,0000";"84,5930";"1,4099"
"1,3600";"0,0854";"0,0860";"0,0450";"0,0855";"0,0000";"86,0313";"1,4339"
"1,3800";"0,0869";"0,0874";"0,0458";"0,0869";"0,0000";"87,4426";"1,4574"
"1,4000";"0,0884";"0,0888";"0,0465";"0,0884";"0,0000";"88,8461";"1,4808"
"1,4200";"0,0898";"0,0902";"0,0473";"0,0899";"0,0000";"90,2190";"1,5037"
"1,4400";"0,0913";"0,0917";"0,0481";"0,0914";"0,0000";"91,6538";"1,5276"
"1,4600";"0,0928";"0,0931";"0,0489";"0,0928";"0,0000";"93,0647";"1,5511"
"1,4800";"0,0943";"0,0945";"0,0497";"0,0944";"0,0000";"94,5258";"1,5754"
"1,5000";"0,0959";"0,0960";"0,0505";"0,0960";"0,0000";"96,0332";"1,6006"
"1,5200";"0,0974";"0,0975";"0,0513";"0,0975";"0,0000";"97,4900";"1,6248"
"1,5400";"0,0989";"0,0989";"0,0521";"0,0990";"0,0000";"98,8960";"1,6483"
"1,5600";"0,1005";"0,1004";"0,0529";"0,1005";"0,0000";"100,3547";"1,6726"
"1,5800";"0,1020";"0,1018";"0,0537";"0,1021";"0,0000";"101,8319";"1,6972"
"1,6000";"0,1037";"0,1034";"0,0546";"0,1037";"0,0000";"103,3652";"1,7228"
"1,6200";"0,1053";"0,1050";"0,0555";"0,1054";"0,0000";"104,9502";"1,7492"
"1,6400";"0,1070";"0,1065";"0,0563";"0,1070";"0,0000";"106,5146";"1,7752"
"1,6600";"0,1086";"0,1080";"0,0572";"0,1086";"0,0000";"108,0102";"1,8002"
"1,6800";"0,1101";"0,1094";"0,0580";"0,1102";"0,0000";"109,4429";"1,8240"
"1,7000";"0,1116";"0,1108";"0,0588";"0,1117";"0,0000";"110,8095";"1,8468"
"1,7200";"0,1130";"0,1121";"0,0595";"0,1131";"0,0000";"112,1433";"1,8691"
"1,7400";"0,1147";"0,1137";"0,0604";"0,1147";"0,0000";"113,6768";"1,8946"
"1,7600";"0,1163";"0,1152";"0,0612";"0,1163";"0,0000";"115,1904";"1,9198"
"1,7800";"0,1179";"0,1167";"0,0621";"0,1180";"0,0000";"116,7236";"1,9454"
"1,8000";"0,1196";"0,1183";"0,0630";"0,1197";"0,0000";"118,2876";"1,9715"
"1,8200";"0,1212";"0,1198";"0,0638";"0,1213";"0,0000";"119,7968";"1,9966"
"1,8400";"0,1228";"0,1213";"0,0647";"0,1229";"0,0000";"121,2543";"2,0209"
"1,8600";"0,1244";"0,1227";"0,0655";"0,1245";"0,0000";"122,7228";"2,0454"
"1,8800";"0,1260";"0,1242";"0,0663";"0,1260";"0,0000";"124,1531";"2,0692"
"1,9000";"0,1276";"0,1257";"0,0672";"0,1276";"0,0000";"125,6741";"2,0946"
"1,9200";"0,1292";"0,1272";"0,0680";"0,1292";"0,0000";"127,1531";"2,1192"
"1,9400";"0,1307";"0,1286";"0,0688";"0,1308";"0,0000";"128,5735";"2,1429"
"1,9600";"0,1324";"0,1301";"0,0697";"0,1325";"0,0000";"130,1460";"2,1691"
"1,9800";"0,1342";"0,1318";"0,0707";"0,1343";"0,0000";"131,8121";"2,1969"
"2,0000";"0,1359";"0,1334";"0,0716";"0,1360";"0,0000";"133,3878";"2,2231"
"2,0200";"0,1375";"0,1349";"0,0724";"0,1376";"0,0000";"134,8615";"2,2477"
"2,0400";"0,1392";"0,1364";"0,0733";"0,1393";"0,0000";"136,4089";"2,2735"
"2,0600";"0,1410";"0,1380";"0,0742";"0,1410";"0,0000";"137,9917";"2,2999"
"2,0800";"0,1426";"0,1395";"0,0751";"0,1427";"0,0000";"139,4854";"2,3248"
"2,1000";"0,1442";"0,1410";"0,0759";"0,1443";"0,0000";"140,9813";"2,3497"
"2,1200";"0,1460";"0,1425";"0,0769";"0,1460";"0,0000";"142,5366";"2,3756"
"2,1400";"0,1477";"0,1441";"0,0778";"0,1477";"0,0000";"144,1180";"2,4020"
"2,1600";"0,1495";"0,1458";"0,0787";"0,1496";"0,0000";"145,8055";"2,4301"
"2,1800";"0,1513";"0,1474";"0,0796";"0,1513";"0,0000";"147,3706";"2,4562"
"2,2000";"0,1529";"0,1489";"0,0805";"0,1530";"0,0000";"148,8951";"2,4816"
"2,2200";"0,1546";"0,1504";"0,0814";"0,1547";"0,0000";"150,4279";"2,5071"
"2,2400";"0,1564";"0,1520";"0,0823";"0,1564";"0,0000";"152,0190";"2,5337"
"2,2600";"0,1582";"0,1536";"0,0833";"0,1582";"0,0000";"153,6414";"2,5607"
"2,2800";"0,1600";"0,1552";"0,0842";"0,1600";"0,0000";"155,2380";"2,5873"
"2,3000";"0,1617";"0,1568";"0,0851";"0,1618";"0,0000";"156,8125";"2,6135"
"2,3200";"0,1635";"0,1584";"0,0861";"0,1635";"0,0000";"158,4151";"2,6403"
"2,3400";"0,1652";"0,1599";"0,0870";"0,1652";"0,0000";"159,9443";"2,6657"
"2,3600";"0,1669";"0,1615";"0,0879";"0,1669";"0,0000";"161,4670";"2,6911"
"2,3800";"0,1687";"0,1631";"0,0888";"0,1687";"0,0000";"163,0749";"2,7179"
"2,4000";"0,1705";"0,1647";"0,0898";"0,1705";"0,0000";"164,7065";"2,7451"
"2,4200";"0,1724";"0,1664";"0,0908";"0,1725";"0,0000";"166,4410";"2,7740"
"2,4400";"0,1743";"0,1681";"0,0918";"0,1744";"0,0000";"168,1273";"2,8021"
"2,4600";"0,1760";"0,1696";"0,0927";"0,1761";"0,0000";"169,6257";"2,8271"
"2,4800";"0,1779";"0,1713";"0,0936";"0,1779";"0,0000";"171,2845";"2,8547"
"2,5000";"0,1797";"0,1729";"0,0946";"0,1798";"0,0000";"172,9261";"2,8821"
"2,5200";"0,1814";"0,1744";"0,0955";"0,1815";"0,0000";"174,4114";"2,9069"
"2,5400";"0,1832";"0,1760";"0,0965";"0,1833";"0,0000";"175,9686";"2,9328"
"2,5600";"0,1850";"0,1776";"0,0974";"0,1851";"0,0000";"177,6222";"2,9604"
"2,5800";"0,1870";"0,1794";"0,0984";"0,1871";"0,0000";"179,3693";"2,9895"
"2,6000";"0,1889";"0,1810";"0,0994";"0,1889";"0,0000";"181,0342";"3,0172"
"2,6200";"0,1908";"0,1827";"0,1005";"0,1909";"0,0000";"182,7412";"3,0457"
"2,6400";"0,1927";"0,1844";"0,1015";"0,1928";"0,0000";"184,4382";"3,0740"
"2,6600";"0,1945";"0,1860";"0,1024";"0,1946";"0,0000";"186,0331";"3,1006"
"2,6800";"0,1962";"0,1875";"0,1033";"0,1963";"0,0000";"187,5030";"3,1250"
"2,7000";"0,1980";"0,1890";"0,1042";"0,1981";"0,0000";"189,0284";"3,1505"
"2,7200";"0,1999";"0,1907";"0,1052";"0,2000";"0,0000";"190,6870";"3,1781"
"2,7400";"0,2018";"0,1923";"0,1062";"0,2019";"0,0000";"192,3450";"3,2057"
"2,7600";"0,2037";"0,1940";"0,1072";"0,2038";"0,0000";"194,0013";"3,2334"
"2,7800";"0,2057";"0,1958";"0,1083";"0,2058";"0,0000";"195,7684";"3,2628"
"2,8000";"0,2078";"0,1976";"0,1094";"0,2078";"0,0000";"197,5852";"3,2931"
"2,8200";"0,2099";"0,1994";"0,1105";"0,2099";"0,0000";"199,4097";"3,3235"
"2,8400";"0,2118";"0,2011";"0,1115";"0,2119";"0,0000";"201,1299";"3,3522"
"2,8600";"0,2135";"0,2025";"0,1124";"0,2136";"0,0000";"202,5365";"3,3756"
"2,8800";"0,2153";"0,2040";"0,1133";"0,2154";"0,0000";"204,0393";"3,4007"
"2,9000";"0,2173";"0,2058";"0,1144";"0,2173";"0,0000";"205,7609";"3,4293"
"2,9200";"0,2192";"0,2074";"0,1154";"0,2193";"0,0000";"207,4293";"3,4572"
"2,9400";"0,2212";"0,2091";"0,1164";"0,2212";"0,0000";"209,1359";"3,4856"
"2,9600";"0,2231";"0,2108";"0,1175";"0,2232";"0,0000";"210,7841";"3,5131"
"2,9800";"0,2251";"0,2125";"0,1185";"0,2251";"0,0000";"212,4620";"3,5410"
"3,0000";"0,2270";"0,2141";"0,1195";"0,2271";"0,0000";"214,1120";"3,5685"
"3,0200";"0,2289";"0,2157";"0,1205";"0,2290";"0,0000";"215,7363";"3,5956"
"3,0400";"0,2309";"0,2175";"0,1216";"0,2310";"0,0000";"217,4600";"3,6243"
"3,0600";"0,2330";"0,2192";"0,1226";"0,2330";"0,0000";"219,2094";"3,6535"
"3,0800";"0,2349";"0,2209";"0,1237";"0,2350";"0,0000";"220,8871";"3,6815"
"3,1000";"0,2369";"0,2225";"0,1247";"0,2369";"0,0000";"222,5465";"3,7091"
"3,1200";"0,2389";"0,2242";"0,1258";"0,2389";"0,0000";"224,2448";"3,7374"
"3,1400";"0,2408";"0,2259";"0,1268";"0,2409";"0,0000";"225,8854";"3,7648"
"3,1600";"0,2429";"0,2276";"0,1279";"0,2429";"0,0000";"227,6097";"3,7935"
"3,1800";"0,2449";"0,2293";"0,1289";"0,2449";"0,0000";"229,2998";"3,8217"
"3,2000";"0,2469";"0,2310";"0,1300";"0,2469";"0,0000";"230,9874";"3,8498"
"3,2200";"0,2489";"0,2327";"0,1310";"0,2489";"0,0000";"232,6732";"3,8779"
"3,2400";"0,2510";"0,2344";"0,1321";"0,2510";"0,0000";"234,4422";"3,9074"
"3,2600";"0,2530";"0,2362";"0,1332";"0,2531";"0,0000";"236,2035";"3,9367"
"3,2800";"0,2550";"0,2378";"0,1342";"0,2550";"0,0000";"237,7944";"3,9632"
"3,3000";"0,2569";"0,2394";"0,1352";"0,2570";"0,0000";"239,4075";"3,9901"
"3,3200";"0,2589";"0,2411";"0,1363";"0,2589";"0,0000";"241,0710";"4,0178"
"3,3400";"0,2609";"0,2428";"0,1374";"0,2610";"0,0000";"242,7750";"4,0462"
"3,3600";"0,2630";"0,2445";"0,1385";"0,2631";"0,0000";"244,5061";"4,0751"
"3,3800";"0,2652";"0,2463";"0,1396";"0,2652";"0,0000";"246,3200";"4,1053"
"3,4000";"0,2672";"0,2480";"0,1407";"0,2673";"0,0000";"248,0221";"4,1337"
"3,4200";"0,2692";"0,2497";"0,1417";"0,2693";"0,0000";"249,7071";"4,1618"
"3,4400";"0,2713";"0,2514";"0,1428";"0,2714";"0,0000";"251,4264";"4,1904"
"3,4600";"0,2733";"0,2531";"0,1439";"0,2734";"0,0000";"253,0659";"4,2178"
"3,4800";"0,2752";"0,2546";"0,1449";"0,2753";"0,0000";"254,5900";"4,2432"
"3,5000";"0,2771";"0,2562";"0,1459";"0,2772";"0,0000";"256,1510";"4,2692"
"3,5200";"0,2793";"0,2580";"0,1470";"0,2793";"0,0000";"257,9751";"4,2996"
"3,5400";"0,2816";"0,2599";"0,1482";"0,2816";"0,0000";"259,9016";"4,3317"
"3,5600";"0,2839";"0,2618";"0,1494";"0,2839";"0,0000";"261,8221";"4,3637"
"3,5800";"0,2861";"0,2637";"0,1506";"0,2861";"0,0000";"263,6505";"4,3942"
"3,6000";"0,2881";"0,2653";"0,1517";"0,2882";"0,0000";"265,3438";"4,4224"
"3,6200";"0,2901";"0,2669";"0,1527";"0,2902";"0,0000";"266,9306";"4,4488"
"3,6400";"0,2921";"0,2686";"0,1538";"0,2922";"0,0000";"268,5540";"4,4759"
"3,6600";"0,2942";"0,2702";"0,1549";"0,2942";"0,0000";"270,2165";"4,5036"
"3,6800";"0,2962";"0,2719";"0,1559";"0,2963";"0,0000";"271,8712";"4,5312"
"3,7000";"0,2984";"0,2737";"0,1571";"0,2985";"0,0000";"273,6598";"4,5610"
"3,7200";"0,3006";"0,2755";"0,1583";"0,3007";"0,0000";"275,5209";"4,5920"
"3,7400";"0,3028";"0,2773";"0,1594";"0,3029";"0,0000";"277,2908";"4,6215"
"3,7600";"0,3048";"0,2789";"0,1605";"0,3049";"0,0000";"278,9208";"4,6487"
"3,7800";"0,3068";"0,2804";"0,1615";"0,3068";"0,0000";"280,4434";"4,6741"
"3,8000";"0,3089";"0,2822";"0,1626";"0,3090";"0,0000";"282,2006";"4,7033"
"3,8200";"0,3112";"0,2840";"0,1638";"0,3112";"0,0000";"284,0196";"4,7337"
"3,8400";"0,3133";"0,2857";"0,1649";"0,3134";"0,0000";"285,7485";"4,7625"
"3,8600";"0,3153";"0,2874";"0,1660";"0,3154";"0,0000";"287,3820";"4,7897"
"3,8800";"0,3173";"0,2890";"0,1671";"0,3174";"0,0000";"288,9922";"4,8165"
"3,9000";"0,3194";"0,2906";"0,1681";"0,3195";"0,0000";"290,6311";"4,8439"
"3,9200";"0,3214";"0,2923";"0,1692";"0,3215";"0,0000";"292,2624";"4,8710"
"3,9400";"0,3236";"0,2940";"0,1703";"0,3236";"0,0000";"293,9846";"4,8997"
"3,9600";"0,3258";"0,2958";"0,1715";"0,3259";"0,0000";"295,7792";"4,9297"
"3,9800";"0,3279";"0,2975";"0,1726";"0,3280";"0,0000";"297,4767";"4,9579"
"4,0000";"0,3302";"0,2993";"0,1738";"0,3303";"0,0000";"299,3083";"4,9885"
"4,0200";"0,3325";"0,3012";"0,1750";"0,3326";"0,0000";"301,1704";"5,0195"
"4,0400";"0,3346";"0,3028";"0,1761";"0,3347";"0,0000";"302,8380";"5,0473"
"4,0600";"0,3365";"0,3043";"0,1771";"0,3366";"0,0000";"304,3085";"5,0718"
"4,0800";"0,3385";"0,3058";"0,1782";"0,3385";"0,0000";"305,8477";"5,0975"
"4,1000";"0,3407";"0,3076";"0,1793";"0,3407";"0,0000";"307,6118";"5,1269"
"4,1200";"0,3430";"0,3095";"0,1805";"0,3430";"0,0000";"309,4711";"5,1579"
"4,1400";"0,3452";"0,3112";"0,1817";"0,3453";"0,0000";"311,2360";"5,1873"
"4,1600";"0,3475";"0,3130";"0,1829";"0,3475";"0,0000";"313,0320";"5,2172"
"4,1800";"0,3498";"0,3149";"0,1841";"0,3498";"0,0000";"314,8754";"5,2479"
"4,2000";"0,3520";"0,3166";"0,1853";"0,3520";"0,0000";"316,6315";"5,2772"
"4,2200";"0,3541";"0,3183";"0,1864";"0,3542";"0,0000";"318,3004";"5,3050"
"4,2400";"0,3562";"0,3200";"0,1875";"0,3563";"0,0000";"319,9693";"5,3328"
"4,2600";"0,3584";"0,3217";"0,1887";"0,3585";"0,0000";"321,6814";"5,3614"
"4,2800";"0,3606";"0,3234";"0,1898";"0,3606";"0,0000";"323,3842";"5,3897"
"4,3000";"0,3628";"0,3251";"0,1910";"0,3629";"0,0000";"325,1165";"5,4186"
"4,3200";"0,3651";"0,3269";"0,1922";"0,3651";"0,0000";"326,9052";"5,4484"
"4,3400";"0,3673";"0,3287";"0,1934";"0,3674";"0,0000";"328,7043";"5,4784"
"4,3600";"0,3697";"0,3305";"0,1946";"0,3697";"0,0000";"330,5331";"5,5089"
"4,3800";"0,3717";"0,3321";"0,1957";"0,3718";"0,0000";"332,1385";"5,5356"
"4,4000";"0,3738";"0,3337";"0,1968";"0,3739";"0,0000";"333,7448";"5,5624"
"4,4200";"0,3760";"0,3355";"0,1979";"0,3761";"0,0000";"335,4671";"5,5911"
"4,4400";"0,3782";"0,3372";"0,1991";"0,3783";"0,0000";"337,1687";"5,6195"
"4,4600";"0,3805";"0,3389";"0,2003";"0,3806";"0,0000";"338,9492";"5,6492"
"4,4800";"0,3828";"0,3407";"0,2015";"0,3828";"0,0000";"340,7371";"5,6790"
"4,5000";"0,3850";"0,3425";"0,2027";"0,3851";"0,0000";"342,4787";"5,7080"
"4,5200";"0,3872";"0,3442";"0,2038";"0,3873";"0,0000";"344,1531";"5,7359"
"4,5400";"0,3895";"0,3459";"0,2050";"0,3895";"0,0000";"345,9155";"5,7653"
"4,5600";"0,3918";"0,3477";"0,2062";"0,3919";"0,0000";"347,7295";"5,7955"
"4,5800";"0,3941";"0,3495";"0,2075";"0,3942";"0,0000";"349,5202";"5,8253"
"4,6000";"0,3964";"0,3513";"0,2087";"0,3964";"0,0000";"351,2818";"5,8547"
"4,6200";"0,3986";"0,3530";"0,2098";"0,3987";"0,0000";"352,9887";"5,8831"
"4,6400";"0,4007";"0,3546";"0,2109";"0,4008";"0,0000";"354,5927";"5,9099"
"4,6600";"0,4029";"0,3562";"0,2121";"0,4030";"0,0000";"356,2368";"5,9373"
"4,6800";"0,4052";"0,3580";"0,2133";"0,4052";"0,0000";"358,0027";"5,9667"
"4,7000";"0,4076";"0,3598";"0,2145";"0,4076";"0,0000";"359,8490";"5,9975"
"4,7200";"0,4099";"0,3617";"0,2158";"0,4100";"0,0000";"361,6768";"6,0279"
"4,7400";"0,4122";"0,3634";"0,2170";"0,4122";"0,0000";"363,4065";"6,0568"
"4,7600";"0,4144";"0,3651";"0,2181";"0,4145";"0,0000";"365,0847";"6,0847"
"4,7800";"0,4167";"0,3668";"0,2193";"0,4167";"0,0000";"366,8272";"6,1138"
"4,8000";"0,4189";"0,3685";"0,2205";"0,4190";"0,0000";"368,4947";"6,1416"
"4,8200";"0,4212";"0,3702";"0,2217";"0,4212";"0,0000";"370,2032";"6,1701"
"4,8400";"0,4234";"0,3719";"0,2229";"0,4235";"0,0000";"371,9257";"6,1988"
"4,8600";"0,4258";"0,3737";"0,2241";"0,4258";"0,0000";"373,7154";"6,2286"
"4,8800";"0,4283";"0,3756";"0,2254";"0,4283";"0,0000";"375,6463";"6,2608"
"4,9000";"0,4307";"0,3776";"0,2267";"0,4308";"0,0000";"377,5540";"6,2926"
"4,9200";"0,4331";"0,3793";"0,2280";"0,4331";"0,0000";"379,3398";"6,3223"
"4,9400";"0,4354";"0,3811";"0,2292";"0,4355";"0,0000";"381,1016";"6,3517"
"4,9600";"0,4376";"0,3827";"0,2303";"0,4377";"0,0000";"382,7307";"6,3788"
"4,9800";"0,4399";"0,3844";"0,2315";"0,4399";"0,0000";"384,4302";"6,4072"
"5,0000";"0,4422";"0,3862";"0,2327";"0,4422";"0,0000";"386,1553";"6,4359"
"5,0200";"0,4445";"0,3879";"0,2340";"0,4446";"0,0000";"387,9486";"6,4658"
"5,0400";"0,4468";"0,3897";"0,2352";"0,4469";"0,0000";"389,6856";"6,4948"
"5,0600";"0,4492";"0,3915";"0,2364";"0,4493";"0,0000";"391,4504";"6,5242"
"5,0800";"0,4515";"0,3932";"0,2377";"0,4516";"0,0000";"393,1711";"6,5529"
"5,1000";"0,4537";"0,3948";"0,2388";"0,4538";"0,0000";"394,8141";"6,5802"
"5,1200";"0,4561";"0,3965";"0,2401";"0,4561";"0,0000";"396,5437";"6,6091"
"5,1400";"0,4584";"0,3983";"0,2413";"0,4585";"0,0000";"398,3196";"6,6387"
"5,1600";"0,4608";"0,4001";"0,2426";"0,4609";"0,0000";"400,1312";"6,6689"
"5,1800";"0,4632";"0,4019";"0,2438";"0,4632";"0,0000";"401,8878";"6,6981"
"5,2000";"0,4655";"0,4036";"0,2450";"0,4656";"0,0000";"403,6436";"6,7274"
"5,2200";"0,4679";"0,4054";"0,2463";"0,4679";"0,0000";"405,3785";"6,7563"
"5,2400";"0,4702";"0,4071";"0,2475";"0,4703";"0,0000";"407,1202";"6,7853"
"5,2600";"0,4726";"0,4089";"0,2488";"0,4727";"0,0000";"408,9247";"6,8154"
"5,2800";"0,4750";"0,4107";"0,2500";"0,4750";"0,0000";"410,6789";"6,8446"
"5,3000";"0,4774";"0,4125";"0,2513";"0,4775";"0,0000";"412,5147";"6,8752"
"5,3200";"0,4799";"0,4144";"0,2526";"0,4800";"0,0000";"414,3747";"6,9062"
"5,3400";"0,4824";"0,4162";"0,2539";"0,4824";"0,0000";"416,1919";"6,9365"
"5,3600";"0,4848";"0,4180";"0,2552";"0,4849";"0,0000";"418,0034";"6,9667"
"5,3800";"0,4870";"0,4196";"0,2564";"0,4871";"0,0000";"419,5912";"6,9932"
"5,4000";"0,4893";"0,4213";"0,2576";"0,4894";"0,0000";"421,2587";"7,0210"
"5,4200";"0,4918";"0,4231";"0,2589";"0,4919";"0,0000";"423,1188";"7,0520"
"5,4400";"0,4943";"0,4249";"0,2602";"0,4943";"0,0000";"424,9126";"7,0819"
"5,4600";"0,4967";"0,4267";"0,2614";"0,4967";"0,0000";"426,7015";"7,1117"
"5,4800";"0,4992";"0,4285";"0,2627";"0,4992";"0,0000";"428,5231";"7,1421"
"5,5000";"0,5016";"0,4303";"0,2640";"0,5017";"0,0000";"430,3120";"7,1719"
"5,5200";"0,5039";"0,4320";"0,2652";"0,5039";"0,0000";"431,9570";"7,1993"
"5,5400";"0,5062";"0,4336";"0,2665";"0,5063";"0,0000";"433,6409";"7,2273"
"5,5600";"0,5087";"0,4354";"0,2678";"0,5087";"0,0000";"435,4316";"7,2572"
"5,5800";"0,5111";"0,4372";"0,2690";"0,5112";"0,0000";"437,2385";"7,2873"
"5,6000";"0,5136";"0,4391";"0,2704";"0,5137";"0,0000";"439,0971";"7,3183"
"5,6200";"0,5162";"0,4410";"0,2717";"0,5163";"0,0000";"441,0079";"7,3501"
