Tempo;Deslocamento;Força;Deformação à tração (Deslocamento);Deslocamento à tração;Quantidade de PIP;Tenacidade;Tensão à tração
(s);(mm);(kN);(%);(mm);;(N/tex);(MPa)
"0,0000";"-0,0018";"0,0000";"0,0000";"0,0000";"0,0000";"0,0412";"0,0007"
"0,0200";"-0,0018";"0,0001";"0,0000";"0,0000";"0,0000";"0,0574";"0,0010"
"0,0400";"-0,0017";"0,0001";"0,0001";"0,0001";"0,0000";"0,1324";"0,0022"
"0,0600";"-0,0013";"0,0005";"0,0002";"0,0005";"0,0000";"0,5261";"0,0088"
"0,0800";"-0,0005";"0,0014";"0,0007";"0,0013";"0,0000";"1,4251";"0,0238"
"0,1000";"0,0006";"0,0025";"0,0013";"0,0024";"0,0000";"2,5307";"0,0422"
"0,1200";"0,0016";"0,0036";"0,0018";"0,0034";"0,0000";"3,5975";"0,0600"
"0,1400";"0,0026";"0,0046";"0,0023";"0,0044";"0,0000";"4,6353";"0,0773"
"0,1600";"0,0037";"0,0058";"0,0029";"0,0055";"0,0000";"5,7709";"0,0962"
"0,1800";"0,0049";"0,0069";"0,0035";"0,0067";"0,0000";"6,9369";"0,1156"
"0,2000";"0,0060";"0,0081";"0,0041";"0,0078";"0,0000";"8,1218";"0,1354"
"0,2200";"0,0071";"0,0092";"0,0047";"0,0089";"0,0000";"9,2076";"0,1535"
"0,2400";"0,0082";"0,0103";"0,0053";"0,0100";"0,0000";"10,3088";"0,1718"
"0,2600";"0,0093";"0,0114";"0,0058";"0,0111";"0,0000";"11,3790";"0,1897"
"0,2800";"0,0105";"0,0126";"0,0065";"0,0123";"0,0000";"12,5961";"0,2099"
"0,3000";"0,0119";"0,0140";"0,0072";"0,0137";"0,0000";"13,9534";"0,2326"
"0,3200";"0,0133";"0,0153";"0,0079";"0,0151";"0,0000";"15,3123";"0,2552"
"0,3400";"0,0144";"0,0164";"0,0085";"0,0162";"0,0000";"16,4336";"0,2739"
"0,3600";"0,0156";"0,0176";"0,0091";"0,0174";"0,0000";"17,5881";"0,2931"
"0,3800";"0,0169";"0,0189";"0,0098";"0,0187";"0,0000";"18,8558";"0,3143"
"0,4000";"0,0180";"0,0200";"0,0104";"0,0198";"0,0000";"19,9898";"0,3332"
"0,4200";"0,0192";"0,0212";"0,0111";"0,0210";"0,0000";"21,1742";"0,3529"
"0,4400";"0,0206";"0,0225";"0,0118";"0,0224";"0,0000";"22,5399";"0,3757"
"0,4600";"0,0222";"0,0240";"0,0126";"0,0240";"0,0000";"24,0414";"0,4007"
"0,4800";"0,0235";"0,0253";"0,0133";"0,0253";"0,0000";"25,3034";"0,4217"
"0,5000";"0,0247";"0,0265";"0,0140";"0,0265";"0,0000";"26,5244";"0,4421"
"0,5200";"0,0261";"0,0279";"0,0147";"0,0279";"0,0000";"27,8501";"0,4642"
"0,5400";"0,0277";"0,0294";"0,0155";"0,0295";"0,0000";"29,3935";"0,4899"
"0,5600";"0,0290";"0,0307";"0,0162";"0,0308";"0,0000";"30,6550";"0,5109"
"0,5800";"0,0300";"0,0317";"0,0167";"0,0318";"0,0000";"31,6668";"0,5278"
"0,6000";"0,0311";"0,0327";"0,0173";"0,0329";"0,0000";"32,6970";"0,5449"
"0,6200";"0,0324";"0,0339";"0,0180";"0,0341";"0,0000";"33,9433";"0,5657"
"0,6400";"0,0338";"0,0353";"0,0187";"0,0356";"0,0000";"35,3142";"0,5886"
"0,6600";"0,0352";"0,0367";"0,0195";"0,0370";"0,0000";"36,6569";"0,6109"
"0,6800";"0,0365";"0,0379";"0,0202";"0,0383";"0,0000";"37,9438";"0,6324"
"0,7000";"0,0380";"0,0394";"0,0209";"0,0398";"0,0000";"39,3885";"0,6565"
"0,7200";"0,0394";"0,0408";"0,0217";"0,0412";"0,0000";"40,7688";"0,6795"
"0,7400";"0,0407";"0,0420";"0,0224";"0,0425";"0,0000";"42,0019";"0,7000"
"0,7600";"0,0419";"0,0431";"0,0230";"0,0437";"0,0000";"43,1146";"0,7186"
"0,7800";"0,0433";"0,0444";"0,0237";"0,0450";"0,0000";"44,3889";"0,7398"
"0,8000";"0,0447";"0,0457";"0,0244";"0,0464";"0,0000";"45,7296";"0,7622"
"0,8200";"0,0460";"0,0471";"0,0252";"0,0478";"0,0000";"47,0616";"0,7844"
"0,8400";"0,0476";"0,0485";"0,0260";"0,0494";"0,0000";"48,5451";"0,8091"
"0,8600";"0,0491";"0,0500";"0,0268";"0,0509";"0,0000";"49,9652";"0,8328"
"0,8800";"0,0505";"0,0513";"0,0275";"0,0523";"0,0000";"51,2608";"0,8543"
"0,9000";"0,0518";"0,0525";"0,0282";"0,0536";"0,0000";"52,5182";"0,8753"
"0,9200";"0,0532";"0,0538";"0,0289";"0,0550";"0,0000";"53,8368";"0,8973"
"0,9400";"0,0545";"0,0551";"0,0296";"0,0563";"0,0000";"55,0764";"0,9179"
"0,9600";"0,0558";"0,0563";"0,0303";"0,0576";"0,0000";"56,3437";"0,9391"
"0,9800";"0,0572";"0,0576";"0,0310";"0,0590";"0,0000";"57,6175";"0,9603"
"1,0000";"0,0587";"0,0590";"0,0318";"0,0605";"0,0000";"59,0036";"0,9834"
"1,0200";"0,0603";"0,0606";"0,0327";"0,0621";"0,0000";"60,5648";"1,0094"
"1,0400";"0,0618";"0,0620";"0,0335";"0,0636";"0,0000";"61,9736";"1,0329"
"1,0600";"0,0631";"0,0632";"0,0342";"0,0649";"0,0000";"63,2424";"1,0540"
"1,0800";"0,0643";"0,0643";"0,0348";"0,0661";"0,0000";"64,3384";"1,0723"
"1,1000";"0,0655";"0,0654";"0,0354";"0,0673";"0,0000";"65,4417";"1,0907"
"1,1200";"0,0667";"0,0666";"0,0361";"0,0685";"0,0000";"66,6345";"1,1106"
"1,1400";"0,0680";"0,0678";"0,0367";"0,0697";"0,0000";"67,7945";"1,1299"
"1,1600";"0,0694";"0,0691";"0,0375";"0,0712";"0,0000";"69,1092";"1,1518"
"1,1800";"0,0709";"0,0705";"0,0382";"0,0727";"0,0000";"70,4682";"1,1745"
"1,2000";"0,0725";"0,0720";"0,0391";"0,0743";"0,0000";"72,0430";"1,2007"
"1,2200";"0,0742";"0,0736";"0,0400";"0,0760";"0,0000";"73,6022";"1,2267"
"1,2400";"0,0757";"0,0749";"0,0408";"0,0775";"0,0000";"74,9410";"1,2490"
"1,2600";"0,0769";"0,0761";"0,0414";"0,0787";"0,0000";"76,0872";"1,2681"
"1,2800";"0,0783";"0,0774";"0,0422";"0,0801";"0,0000";"77,3667";"1,2894"
"1,3000";"0,0798";"0,0788";"0,0430";"0,0816";"0,0000";"78,7570";"1,3126"
"1,3200";"0,0813";"0,0801";"0,0437";"0,0831";"0,0000";"80,1088";"1,3351"
"1,3400";"0,0828";"0,0815";"0,0445";"0,0846";"0,0000";"81,4797";"1,3580"
"1,3600";"0,0843";"0,0829";"0,0453";"0,0861";"0,0000";"82,8880";"1,3815"
"1,3800";"0,0860";"0,0844";"0,0462";"0,0877";"0,0000";"84,3878";"1,4065"
"1,4000";"0,0875";"0,0858";"0,0470";"0,0893";"0,0000";"85,7696";"1,4295"
"1,4200";"0,0888";"0,0870";"0,0477";"0,0906";"0,0000";"87,0114";"1,4502"
"1,4400";"0,0902";"0,0883";"0,0484";"0,0920";"0,0000";"88,2957";"1,4716"
"1,4600";"0,0917";"0,0897";"0,0492";"0,0935";"0,0000";"89,6567";"1,4943"
"1,4800";"0,0932";"0,0910";"0,0500";"0,0950";"0,0000";"91,0410";"1,5174"
"1,5000";"0,0947";"0,0924";"0,0508";"0,0965";"0,0000";"92,3647";"1,5394"
"1,5200";"0,0962";"0,0937";"0,0516";"0,0979";"0,0000";"93,6939";"1,5616"
"1,5400";"0,0977";"0,0952";"0,0524";"0,0995";"0,0000";"95,1562";"1,5859"
"1,5600";"0,0994";"0,0966";"0,0532";"0,1012";"0,0000";"96,6263";"1,6104"
"1,5800";"0,1008";"0,0979";"0,0540";"0,1026";"0,0000";"97,9374";"1,6323"
"1,6000";"0,1022";"0,0992";"0,0547";"0,1040";"0,0000";"99,1921";"1,6532"
"1,6200";"0,1037";"0,1005";"0,0555";"0,1055";"0,0000";"100,5001";"1,6750"
"1,6400";"0,1052";"0,1019";"0,0563";"0,1070";"0,0000";"101,9286";"1,6988"
"1,6600";"0,1068";"0,1033";"0,0572";"0,1086";"0,0000";"103,3216";"1,7220"
"1,6800";"0,1084";"0,1048";"0,0580";"0,1102";"0,0000";"104,7861";"1,7464"
"1,7000";"0,1100";"0,1062";"0,0588";"0,1117";"0,0000";"106,1701";"1,7695"
"1,7200";"0,1114";"0,1074";"0,0596";"0,1132";"0,0000";"107,4469";"1,7908"
"1,7400";"0,1129";"0,1089";"0,0604";"0,1147";"0,0000";"108,8578";"1,8143"
"1,7600";"0,1146";"0,1104";"0,0613";"0,1164";"0,0000";"110,3536";"1,8392"
"1,7800";"0,1161";"0,1117";"0,0621";"0,1179";"0,0000";"111,7112";"1,8619"
"1,8000";"0,1176";"0,1130";"0,0628";"0,1193";"0,0000";"112,9701";"1,8828"
"1,8200";"0,1191";"0,1143";"0,0636";"0,1209";"0,0000";"114,3147";"1,9052"
"1,8400";"0,1206";"0,1157";"0,0644";"0,1224";"0,0000";"115,6501";"1,9275"
"1,8600";"0,1221";"0,1171";"0,0652";"0,1239";"0,0000";"117,0658";"1,9511"
"1,8800";"0,1239";"0,1187";"0,0662";"0,1257";"0,0000";"118,7035";"1,9784"
"1,9000";"0,1256";"0,1201";"0,0670";"0,1273";"0,0000";"120,1365";"2,0023"
"1,9200";"0,1270";"0,1214";"0,0678";"0,1288";"0,0000";"121,4195";"2,0237"
"1,9400";"0,1287";"0,1229";"0,0687";"0,1305";"0,0000";"122,9225";"2,0487"
"1,9600";"0,1304";"0,1244";"0,0696";"0,1321";"0,0000";"124,4047";"2,0734"
"1,9800";"0,1320";"0,1259";"0,0704";"0,1338";"0,0000";"125,8752";"2,0979"
"2,0000";"0,1336";"0,1273";"0,0713";"0,1354";"0,0000";"127,3083";"2,1218"
"2,0200";"0,1354";"0,1289";"0,0722";"0,1372";"0,0000";"128,8737";"2,1479"
"2,0400";"0,1371";"0,1304";"0,0731";"0,1389";"0,0000";"130,4173";"2,1736"
"2,0600";"0,1387";"0,1318";"0,0739";"0,1405";"0,0000";"131,7559";"2,1959"
"2,0800";"0,1401";"0,1330";"0,0747";"0,1419";"0,0000";"133,0376";"2,2173"
"2,1000";"0,1416";"0,1343";"0,0755";"0,1434";"0,0000";"134,3368";"2,2389"
"2,1200";"0,1432";"0,1357";"0,0763";"0,1450";"0,0000";"135,7418";"2,2624"
"2,1400";"0,1450";"0,1373";"0,0773";"0,1468";"0,0000";"137,3443";"2,2891"
"2,1600";"0,1467";"0,1389";"0,0782";"0,1485";"0,0000";"138,8627";"2,3144"
"2,1800";"0,1483";"0,1403";"0,0790";"0,1501";"0,0000";"140,2659";"2,3378"
"2,2000";"0,1500";"0,1418";"0,0799";"0,1518";"0,0000";"141,7725";"2,3629"
"2,2200";"0,1519";"0,1434";"0,0809";"0,1537";"0,0000";"143,3767";"2,3896"
"2,2400";"0,1534";"0,1448";"0,0817";"0,1552";"0,0000";"144,7531";"2,4126"
"2,2600";"0,1550";"0,1461";"0,0825";"0,1568";"0,0000";"146,1361";"2,4356"
"2,2800";"0,1569";"0,1478";"0,0835";"0,1587";"0,0000";"147,7915";"2,4632"
"2,3000";"0,1588";"0,1495";"0,0845";"0,1606";"0,0000";"149,5051";"2,4918"
"2,3200";"0,1606";"0,1510";"0,0854";"0,1623";"0,0000";"150,9972";"2,5166"
"2,3400";"0,1623";"0,1525";"0,0864";"0,1641";"0,0000";"152,5020";"2,5417"
"2,3600";"0,1639";"0,1539";"0,0872";"0,1657";"0,0000";"153,9240";"2,5654"
"2,3800";"0,1657";"0,1555";"0,0881";"0,1675";"0,0000";"155,4537";"2,5909"
"2,4000";"0,1674";"0,1569";"0,0890";"0,1692";"0,0000";"156,8917";"2,6149"
"2,4200";"0,1690";"0,1583";"0,0899";"0,1708";"0,0000";"158,3004";"2,6383"
"2,4400";"0,1707";"0,1598";"0,0908";"0,1725";"0,0000";"159,7767";"2,6629"
"2,4600";"0,1725";"0,1613";"0,0917";"0,1743";"0,0000";"161,3229";"2,6887"
"2,4800";"0,1743";"0,1629";"0,0927";"0,1761";"0,0000";"162,9167";"2,7153"
"2,5000";"0,1761";"0,1644";"0,0936";"0,1779";"0,0000";"164,4366";"2,7406"
"2,5200";"0,1779";"0,1660";"0,0946";"0,1797";"0,0000";"166,0195";"2,7670"
"2,5400";"0,1797";"0,1676";"0,0955";"0,1815";"0,0000";"167,5785";"2,7930"
"2,5600";"0,1815";"0,1691";"0,0965";"0,1833";"0,0000";"169,1090";"2,8185"
"2,5800";"0,1832";"0,1706";"0,0974";"0,1850";"0,0000";"170,5725";"2,8429"
"2,6000";"0,1850";"0,1721";"0,0983";"0,1868";"0,0000";"172,1215";"2,8687"
"2,6200";"0,1871";"0,1739";"0,0994";"0,1888";"0,0000";"173,9039";"2,8984"
"2,6400";"0,1891";"0,1757";"0,1005";"0,1909";"0,0000";"175,6776";"2,9280"
"2,6600";"0,1911";"0,1774";"0,1015";"0,1929";"0,0000";"177,3638";"2,9561"
"2,6800";"0,1929";"0,1789";"0,1025";"0,1947";"0,0000";"178,9096";"2,9818"
"2,7000";"0,1947";"0,1804";"0,1034";"0,1965";"0,0000";"180,4351";"3,0073"
"2,7200";"0,1964";"0,1818";"0,1043";"0,1982";"0,0000";"181,8406";"3,0307"
"2,7400";"0,1980";"0,1832";"0,1052";"0,1998";"0,0000";"183,2072";"3,0535"
"2,7600";"0,1998";"0,1847";"0,1061";"0,2016";"0,0000";"184,7028";"3,0784"
"2,7800";"0,2018";"0,1864";"0,1071";"0,2036";"0,0000";"186,4089";"3,1068"
"2,8000";"0,2039";"0,1882";"0,1082";"0,2057";"0,0000";"188,2021";"3,1367"
"2,8200";"0,2060";"0,1900";"0,1094";"0,2078";"0,0000";"190,0198";"3,1670"
"2,8400";"0,2079";"0,1916";"0,1104";"0,2097";"0,0000";"191,6037";"3,1934"
"2,8600";"0,2095";"0,1930";"0,1112";"0,2113";"0,0000";"192,9756";"3,2163"
"2,8800";"0,2113";"0,1944";"0,1121";"0,2131";"0,0000";"194,4207";"3,2403"
"2,9000";"0,2132";"0,1960";"0,1131";"0,2150";"0,0000";"196,0204";"3,2670"
"2,9200";"0,2151";"0,1976";"0,1142";"0,2169";"0,0000";"197,6258";"3,2938"
"2,9400";"0,2170";"0,1993";"0,1152";"0,2188";"0,0000";"199,2536";"3,3209"
"2,9600";"0,2191";"0,2010";"0,1163";"0,2209";"0,0000";"201,0121";"3,3502"
"2,9800";"0,2212";"0,2028";"0,1174";"0,2230";"0,0000";"202,8270";"3,3804"
"3,0000";"0,2232";"0,2045";"0,1184";"0,2250";"0,0000";"204,5075";"3,4085"
"3,0200";"0,2250";"0,2060";"0,1194";"0,2268";"0,0000";"205,9891";"3,4332"
"3,0400";"0,2268";"0,2075";"0,1203";"0,2286";"0,0000";"207,4538";"3,4576"
"3,0600";"0,2288";"0,2091";"0,1214";"0,2306";"0,0000";"209,0883";"3,4848"
"3,0800";"0,2307";"0,2106";"0,1224";"0,2325";"0,0000";"210,6274";"3,5105"
"3,1000";"0,2325";"0,2121";"0,1233";"0,2343";"0,0000";"212,1285";"3,5355"
"3,1200";"0,2344";"0,2137";"0,1243";"0,2362";"0,0000";"213,6728";"3,5612"
"3,1400";"0,2363";"0,2153";"0,1253";"0,2381";"0,0000";"215,2836";"3,5881"
"3,1600";"0,2384";"0,2170";"0,1264";"0,2402";"0,0000";"217,0054";"3,6168"
"3,1800";"0,2404";"0,2186";"0,1275";"0,2422";"0,0000";"218,6263";"3,6438"
"3,2000";"0,2422";"0,2201";"0,1284";"0,2440";"0,0000";"220,1379";"3,6690"
"3,2200";"0,2441";"0,2217";"0,1294";"0,2459";"0,0000";"221,7078";"3,6951"
"3,2400";"0,2461";"0,2234";"0,1305";"0,2479";"0,0000";"223,3680";"3,7228"
"3,2600";"0,2482";"0,2251";"0,1316";"0,2500";"0,0000";"225,0963";"3,7516"
"3,2800";"0,2503";"0,2268";"0,1327";"0,2521";"0,0000";"226,7813";"3,7797"
"3,3000";"0,2524";"0,2285";"0,1338";"0,2542";"0,0000";"228,5076";"3,8085"
"3,3200";"0,2545";"0,2303";"0,1349";"0,2563";"0,0000";"230,3127";"3,8385"
"3,3400";"0,2567";"0,2320";"0,1360";"0,2585";"0,0000";"232,0440";"3,8674"
"3,3600";"0,2587";"0,2337";"0,1371";"0,2605";"0,0000";"233,6575";"3,8943"
"3,3800";"0,2605";"0,2352";"0,1381";"0,2623";"0,0000";"235,1522";"3,9192"
"3,4000";"0,2626";"0,2368";"0,1391";"0,2644";"0,0000";"236,8046";"3,9467"
"3,4200";"0,2647";"0,2385";"0,1402";"0,2665";"0,0000";"238,5154";"3,9753"
"3,4400";"0,2667";"0,2401";"0,1413";"0,2684";"0,0000";"240,1196";"4,0020"
"3,4600";"0,2687";"0,2417";"0,1423";"0,2705";"0,0000";"241,7411";"4,0290"
"3,4800";"0,2708";"0,2435";"0,1435";"0,2726";"0,0000";"243,5221";"4,0587"
"3,5000";"0,2730";"0,2452";"0,1446";"0,2748";"0,0000";"245,2494";"4,0875"
"3,5200";"0,2750";"0,2468";"0,1457";"0,2768";"0,0000";"246,8473";"4,1141"
"3,5400";"0,2770";"0,2485";"0,1467";"0,2788";"0,0000";"248,4512";"4,1409"
"3,5600";"0,2790";"0,2501";"0,1478";"0,2808";"0,0000";"250,0710";"4,1678"
"3,5800";"0,2811";"0,2518";"0,1489";"0,2829";"0,0000";"251,7603";"4,1960"
"3,6000";"0,2832";"0,2535";"0,1500";"0,2850";"0,0000";"253,4622";"4,2244"
"3,6200";"0,2854";"0,2553";"0,1512";"0,2872";"0,0000";"255,2663";"4,2544"
"3,6400";"0,2878";"0,2572";"0,1524";"0,2896";"0,0000";"257,1737";"4,2862"
"3,6600";"0,2899";"0,2589";"0,1535";"0,2917";"0,0000";"258,8547";"4,3142"
"3,6800";"0,2918";"0,2603";"0,1545";"0,2935";"0,0000";"260,2932";"4,3382"
"3,7000";"0,2938";"0,2619";"0,1556";"0,2956";"0,0000";"261,9077";"4,3651"
"3,7200";"0,2959";"0,2636";"0,1567";"0,2977";"0,0000";"263,6063";"4,3934"
"3,7400";"0,2980";"0,2653";"0,1578";"0,2998";"0,0000";"265,2787";"4,4213"
"3,7600";"0,3002";"0,2670";"0,1589";"0,3020";"0,0000";"266,9949";"4,4499"
"3,7800";"0,3022";"0,2686";"0,1600";"0,3040";"0,0000";"268,6190";"4,4770"
"3,8000";"0,3044";"0,2704";"0,1612";"0,3062";"0,0000";"270,3714";"4,5062"
"3,8200";"0,3066";"0,2721";"0,1623";"0,3084";"0,0000";"272,0786";"4,5346"
"3,8400";"0,3087";"0,2737";"0,1634";"0,3105";"0,0000";"273,7367";"4,5623"
"3,8600";"0,3107";"0,2753";"0,1645";"0,3125";"0,0000";"275,3488";"4,5891"
"3,8800";"0,3128";"0,2770";"0,1656";"0,3146";"0,0000";"276,9842";"4,6164"
"3,9000";"0,3149";"0,2786";"0,1667";"0,3167";"0,0000";"278,6286";"4,6438"
"3,9200";"0,3170";"0,2803";"0,1678";"0,3188";"0,0000";"280,2841";"4,6714"
"3,9400";"0,3193";"0,2821";"0,1690";"0,3211";"0,0000";"282,0907";"4,7015"
"3,9600";"0,3216";"0,2840";"0,1702";"0,3234";"0,0000";"283,9510";"4,7325"
"3,9800";"0,3238";"0,2856";"0,1714";"0,3256";"0,0000";"285,6323";"4,7605"
"4,0000";"0,3258";"0,2872";"0,1724";"0,3276";"0,0000";"287,1671";"4,7861"
"4,0200";"0,3278";"0,2887";"0,1734";"0,3295";"0,0000";"288,6599";"4,8110"
"4,0400";"0,3299";"0,2904";"0,1746";"0,3317";"0,0000";"290,3680";"4,8395"
"4,0600";"0,3323";"0,2922";"0,1758";"0,3341";"0,0000";"292,2327";"4,8705"
"4,0800";"0,3346";"0,2941";"0,1770";"0,3364";"0,0000";"294,0563";"4,9009"
"4,1000";"0,3367";"0,2957";"0,1782";"0,3385";"0,0000";"295,7141";"4,9286"
"4,1200";"0,3388";"0,2973";"0,1792";"0,3406";"0,0000";"297,3132";"4,9552"
"4,1400";"0,3409";"0,2989";"0,1804";"0,3427";"0,0000";"298,9422";"4,9824"
"4,1600";"0,3430";"0,3006";"0,1815";"0,3448";"0,0000";"300,6004";"5,0100"
"4,1800";"0,3451";"0,3022";"0,1826";"0,3469";"0,0000";"302,2239";"5,0371"
"4,2000";"0,3473";"0,3039";"0,1837";"0,3491";"0,0000";"303,9039";"5,0651"
"4,2200";"0,3496";"0,3057";"0,1850";"0,3514";"0,0000";"305,7264";"5,0954"
"4,2400";"0,3520";"0,3075";"0,1862";"0,3538";"0,0000";"307,5436";"5,1257"
"4,2600";"0,3543";"0,3093";"0,1874";"0,3561";"0,0000";"309,3399";"5,1557"
"4,2800";"0,3566";"0,3111";"0,1886";"0,3584";"0,0000";"311,1407";"5,1857"
"4,3000";"0,3588";"0,3128";"0,1898";"0,3606";"0,0000";"312,7944";"5,2132"
"4,3200";"0,3609";"0,3144";"0,1909";"0,3627";"0,0000";"314,3872";"5,2398"
"4,3400";"0,3630";"0,3160";"0,1920";"0,3648";"0,0000";"316,0489";"5,2675"
"4,3600";"0,3653";"0,3178";"0,1932";"0,3671";"0,0000";"317,7716";"5,2962"
"4,3800";"0,3676";"0,3195";"0,1944";"0,3694";"0,0000";"319,5469";"5,3258"
"4,4000";"0,3700";"0,3215";"0,1957";"0,3718";"0,0000";"321,4558";"5,3576"
"4,4200";"0,3723";"0,3232";"0,1969";"0,3741";"0,0000";"323,1847";"5,3864"
"4,4400";"0,3744";"0,3248";"0,1980";"0,3762";"0,0000";"324,7573";"5,4126"
"4,4600";"0,3764";"0,3263";"0,1991";"0,3782";"0,0000";"326,2637";"5,4377"
"4,4800";"0,3786";"0,3279";"0,2002";"0,3804";"0,0000";"327,9276";"5,4655"
"4,5000";"0,3810";"0,3297";"0,2015";"0,3828";"0,0000";"329,7401";"5,4957"
"4,5200";"0,3832";"0,3314";"0,2026";"0,3850";"0,0000";"331,4499";"5,5242"
"4,5400";"0,3855";"0,3331";"0,2038";"0,3872";"0,0000";"333,1458";"5,5524"
"4,5600";"0,3879";"0,3350";"0,2051";"0,3896";"0,0000";"334,9850";"5,5831"
"4,5800";"0,3902";"0,3367";"0,2063";"0,3919";"0,0000";"336,7435";"5,6124"
"4,6000";"0,3924";"0,3385";"0,2075";"0,3942";"0,0000";"338,4820";"5,6414"
"4,6200";"0,3946";"0,3401";"0,2086";"0,3964";"0,0000";"340,0859";"5,6681"
"4,6400";"0,3968";"0,3417";"0,2098";"0,3986";"0,0000";"341,7411";"5,6957"
"4,6600";"0,3991";"0,3435";"0,2110";"0,4009";"0,0000";"343,4558";"5,7243"
"4,6800";"0,4014";"0,3452";"0,2122";"0,4032";"0,0000";"345,2342";"5,7539"
"4,7000";"0,4038";"0,3470";"0,2135";"0,4056";"0,0000";"347,0345";"5,7839"
"4,7200";"0,4060";"0,3487";"0,2146";"0,4078";"0,0000";"348,6900";"5,8115"
"4,7400";"0,4084";"0,3505";"0,2159";"0,4102";"0,0000";"350,4772";"5,8413"
"4,7600";"0,4106";"0,3522";"0,2171";"0,4124";"0,0000";"352,1631";"5,8694"
"4,7800";"0,4128";"0,3537";"0,2182";"0,4146";"0,0000";"353,7290";"5,8955"
"4,8000";"0,4150";"0,3554";"0,2194";"0,4168";"0,0000";"355,3816";"5,9230"
"4,8200";"0,4174";"0,3573";"0,2207";"0,4192";"0,0000";"357,2527";"5,9542"
"4,8400";"0,4199";"0,3591";"0,2220";"0,4217";"0,0000";"359,1180";"5,9853"
"4,8600";"0,4223";"0,3609";"0,2232";"0,4241";"0,0000";"360,9045";"6,0151"
"4,8800";"0,4246";"0,3626";"0,2244";"0,4264";"0,0000";"362,5862";"6,0431"
"4,9000";"0,4268";"0,3643";"0,2256";"0,4286";"0,0000";"364,2767";"6,0713"
"4,9200";"0,4293";"0,3662";"0,2269";"0,4311";"0,0000";"366,1522";"6,1025"
"4,9400";"0,4317";"0,3679";"0,2281";"0,4335";"0,0000";"367,9259";"6,1321"
"4,9600";"0,4340";"0,3696";"0,2294";"0,4358";"0,0000";"369,6233";"6,1604"
"4,9800";"0,4363";"0,3713";"0,2306";"0,4381";"0,0000";"371,3037";"6,1884"
"5,0000";"0,4387";"0,3731";"0,2319";"0,4405";"0,0000";"373,1302";"6,2188"
"5,0200";"0,4412";"0,3750";"0,2331";"0,4430";"0,0000";"374,9579";"6,2493"
"5,0400";"0,4436";"0,3767";"0,2344";"0,4454";"0,0000";"376,7265";"6,2788"
"5,0600";"0,4458";"0,3783";"0,2356";"0,4476";"0,0000";"378,3329";"6,3055"
"5,0800";"0,4481";"0,3800";"0,2368";"0,4499";"0,0000";"379,9982";"6,3333"
"5,1000";"0,4504";"0,3817";"0,2380";"0,4522";"0,0000";"381,7241";"6,3621"
"5,1200";"0,4527";"0,3834";"0,2392";"0,4545";"0,0000";"383,4286";"6,3905"
"5,1400";"0,4552";"0,3853";"0,2405";"0,4570";"0,0000";"385,2975";"6,4216"
"5,1600";"0,4578";"0,3872";"0,2419";"0,4596";"0,0000";"387,2342";"6,4539"
"5,1800";"0,4602";"0,3889";"0,2431";"0,4620";"0,0000";"388,9342";"6,4822"
"5,2000";"0,4625";"0,3906";"0,2444";"0,4643";"0,0000";"390,5972";"6,5100"
"5,2200";"0,4648";"0,3923";"0,2456";"0,4666";"0,0000";"392,2508";"6,5375"
"5,2400";"0,4671";"0,3940";"0,2468";"0,4689";"0,0000";"393,9989";"6,5666"
"5,2600";"0,4696";"0,3958";"0,2481";"0,4714";"0,0000";"395,8231";"6,5971"
"5,2800";"0,4721";"0,3976";"0,2494";"0,4739";"0,0000";"397,6341";"6,6272"
"5,3000";"0,4747";"0,3995";"0,2508";"0,4764";"0,0000";"399,5227";"6,6587"
"5,3200";"0,4773";"0,4014";"0,2521";"0,4790";"0,0000";"401,4469";"6,6908"
"5,3400";"0,4797";"0,4032";"0,2534";"0,4814";"0,0000";"403,1841";"6,7197"
"5,3600";"0,4820";"0,4048";"0,2546";"0,4837";"0,0000";"404,8197";"6,7470"
"5,3800";"0,4842";"0,4064";"0,2558";"0,4860";"0,0000";"406,3748";"6,7729"
"5,4000";"0,4865";"0,4080";"0,2570";"0,4883";"0,0000";"408,0388";"6,8006"
"5,4200";"0,4889";"0,4098";"0,2583";"0,4907";"0,0000";"409,7989";"6,8300"
"5,4400";"0,4914";"0,4116";"0,2596";"0,4932";"0,0000";"411,6425";"6,8607"
"5,4600";"0,4939";"0,4135";"0,2609";"0,4957";"0,0000";"413,4700";"6,8912"
"5,4800";"0,4965";"0,4153";"0,2622";"0,4983";"0,0000";"415,3318";"6,9222"
"5,5000";"0,4990";"0,4171";"0,2636";"0,5008";"0,0000";"417,1320";"6,9522"
"5,5200";"0,5013";"0,4188";"0,2648";"0,5031";"0,0000";"418,7618";"6,9794"
"5,5400";"0,5036";"0,4204";"0,2660";"0,5054";"0,0000";"420,3761";"7,0063"
"5,5600";"0,5061";"0,4222";"0,2673";"0,5079";"0,0000";"422,1855";"7,0364"
"5,5800";"0,5087";"0,4241";"0,2687";"0,5105";"0,0000";"424,1122";"7,0685"
"5,6000";"0,5113";"0,4259";"0,2700";"0,5131";"0,0000";"425,9466";"7,0991"
"5,6200";"0,5138";"0,4277";"0,2713";"0,5156";"0,0000";"427,7322";"7,1289"
"5,6400";"0,5163";"0,4296";"0,2727";"0,5181";"0,0000";"429,5720";"7,1595"
