Tempo; Deslocamento; Força; Tensão à flexão
"2,1400";"0,8483";"0,0285";"6,6670"
"2,1600";"0,8512";"0,0288";"6,7294"
"2,1800";"0,8541";"0,0290";"6,7897"
"2,2000";"0,8572";"0,0293";"6,8593"
"2,2200";"0,8603";"0,0296";"6,9238"
"2,2400";"0,8632";"0,0299";"6,9865"
"2,2600";"0,8662";"0,0301";"7,0506"
"2,2800";"0,8692";"0,0304";"7,1204"
"2,3000";"0,8724";"0,0307";"7,1878"
"2,3200";"0,8755";"0,0310";"7,2494"
"2,3400";"0,8784";"0,0312";"7,3083"
"2,3600";"0,8813";"0,0315";"7,3702"
"2,3800";"0,8844";"0,0318";"7,4389"
"2,4000";"0,8875";"0,0321";"7,5058"
"2,4200";"0,8907";"0,0324";"7,5736"
"2,4400";"0,8939";"0,0327";"7,6430"
"2,4600";"0,8970";"0,0329";"7,7076"
"2,4800";"0,9000";"0,0332";"7,7714"
"2,5000";"0,9031";"0,0335";"7,8345"
"2,5200";"0,9062";"0,0338";"7,9010"
"2,5400";"0,9094";"0,0341";"7,9696"
"2,5600";"0,9124";"0,0343";"8,0323"
"2,5800";"0,9155";"0,0346";"8,0974"
"2,6000";"0,9185";"0,0349";"8,1616"
"2,6200";"0,9216";"0,0351";"8,2243"
"2,6400";"0,9248";"0,0354";"8,2945"
"2,6600";"0,9279";"0,0357";"8,3597"
"2,6800";"0,9310";"0,0360";"8,4216"
"2,7000";"0,9341";"0,0363";"8,4841"
"2,7200";"0,9372";"0,0365";"8,5490"
"2,7400";"0,9404";"0,0368";"8,6191"
"2,7600";"0,9436";"0,0371";"8,6845"
"2,7800";"0,9467";"0,0374";"8,7464"
"2,8000";"0,9497";"0,0377";"8,8118"
"2,8200";"0,9528";"0,0379";"8,8750"
"2,8400";"0,9558";"0,0382";"8,9381"
"2,8600";"0,9589";"0,0385";"9,0039"
"2,8800";"0,9620";"0,0387";"9,0675"
"2,9000";"0,9652";"0,0390";"9,1313"
"2,9200";"0,9683";"0,0393";"9,1956"
"2,9400";"0,9714";"0,0396";"9,2597"
"2,9600";"0,9744";"0,0398";"9,3203"
"2,9800";"0,9774";"0,0401";"9,3791"
"3,0000";"0,9805";"0,0404";"9,4431"
"3,0200";"0,9835";"0,0406";"9,5064"
"3,0400";"0,9865";"0,0409";"9,5677"
"3,0600";"0,9897";"0,0412";"9,6324"
"3,0800";"0,9929";"0,0414";"9,6959"
"3,1000";"0,9960";"0,0417";"9,7594"
"3,1200";"0,9990";"0,0420";"9,8194"
"3,1400";"1,0020";"0,0422";"9,8780"
"3,1600";"1,0050";"0,0425";"9,9359"
"3,1800";"1,0081";"0,0427";"10,0017"
"3,2000";"1,0112";"0,0430";"10,0652"
"3,2200";"1,0144";"0,0433";"10,1290"
"3,2400";"1,0175";"0,0436";"10,1931"
"3,2600";"1,0205";"0,0438";"10,2517"
"3,2800";"1,0236";"0,0441";"10,3134"
"3,3000";"1,0267";"0,0443";"10,3767"
"3,3200";"1,0299";"0,0446";"10,4377"
"3,3400";"1,0330";"0,0449";"10,4979"
"3,3600";"1,0361";"0,0451";"10,5600"
"3,3800";"1,0393";"0,0454";"10,6258"
"3,4000";"1,0426";"0,0457";"10,6889"
"3,4200";"1,0457";"0,0459";"10,7473"
"3,4400";"1,0489";"0,0462";"10,8114"
"3,4600";"1,0521";"0,0465";"10,8709"
"3,4800";"1,0553";"0,0467";"10,9357"
"3,5000";"1,0587";"0,0470";"11,0068"
"3,5200";"1,0620";"0,0473";"11,0715"
"3,5400";"1,0650";"0,0476";"11,1273"
"3,5600";"1,0681";"0,0478";"11,1860"
"3,5800";"1,0714";"0,0481";"11,2460"
"3,6000";"1,0746";"0,0483";"11,3103"
"3,6200";"1,0778";"0,0486";"11,3709"
"3,6400";"1,0811";"0,0489";"11,4328"
"3,6600";"1,0842";"0,0491";"11,4917"
"3,6800";"1,0873";"0,0493";"11,5473"
"3,7000";"1,0904";"0,0496";"11,6086"
"3,7200";"1,0936";"0,0499";"11,6679"
"3,7400";"1,0969";"0,0501";"11,7316"
"3,7600";"1,1002";"0,0504";"11,7911"
"3,7800";"1,1034";"0,0506";"11,8512"
"3,8000";"1,1066";"0,0509";"11,9118"
"3,8200";"1,1098";"0,0512";"11,9728"
"3,8400";"1,1131";"0,0514";"12,0337"
"3,8600";"1,1163";"0,0517";"12,0930"
"3,8800";"1,1194";"0,0519";"12,1491"
"3,9000";"1,1225";"0,0522";"12,2046"
"3,9200";"1,1255";"0,0524";"12,2571"
"3,9400";"1,1287";"0,0526";"12,3153"
"3,9600";"1,1320";"0,0529";"12,3766"
"3,9800";"1,1352";"0,0531";"12,4362"
"4,0000";"1,1383";"0,0534";"12,4933"
"4,0200";"1,1414";"0,0536";"12,5467"
"4,0400";"1,1446";"0,0539";"12,6024"
"4,0600";"1,1477";"0,0541";"12,6606"
"4,0800";"1,1508";"0,0543";"12,7160"
"4,1000";"1,1542";"0,0546";"12,7814"
"4,1200";"1,1573";"0,0549";"12,8356"
"4,1400";"1,1604";"0,0551";"12,8897"
"4,1600";"1,1636";"0,0553";"12,9476"
"4,1800";"1,1667";"0,0556";"13,0029"
"4,2000";"1,1698";"0,0558";"13,0575"
"4,2200";"1,1730";"0,0560";"13,1153"
"4,2400";"1,1764";"0,0563";"13,1755"
"4,2600";"1,1798";"0,0566";"13,2408"
"4,2800";"1,1829";"0,0568";"13,2947"
"4,3000";"1,1859";"0,0570";"13,3439"
"4,3200";"1,1891";"0,0573";"13,3987"
"4,3400";"1,1925";"0,0575";"13,4581"
"4,3600";"1,1956";"0,0577";"13,5088"
"4,3800";"1,1988";"0,0580";"13,5668"
"4,4000";"1,2022";"0,0582";"13,6285"
"4,4200";"1,2054";"0,0585";"13,6837"
"4,4400";"1,2084";"0,0587";"13,7334"
"4,4600";"1,2117";"0,0589";"13,7866"
"4,4800";"1,2149";"0,0592";"13,8426"
"4,5000";"1,2182";"0,0594";"13,9021"
"4,5200";"1,2216";"0,0597";"13,9619"
"4,5400";"1,2247";"0,0599";"14,0133"
"4,5600";"1,2280";"0,0601";"14,0681"
"4,5800";"1,2312";"0,0603";"14,1219"
"4,6000";"1,2344";"0,0606";"14,1721"
"4,6200";"1,2377";"0,0608";"14,2284"
"4,6400";"1,2409";"0,0610";"14,2849"
"4,6600";"1,2442";"0,0613";"14,3387"
"4,6800";"1,2475";"0,0615";"14,3936"
"4,7000";"1,2508";"0,0617";"14,4447"
"4,7200";"1,2541";"0,0619";"14,4966"
"4,7400";"1,2574";"0,0622";"14,5538"
"4,7600";"1,2608";"0,0624";"14,6091"
"4,7800";"1,2640";"0,0626";"14,6588"
"4,8000";"1,2673";"0,0629";"14,7140"
"4,8200";"1,2706";"0,0631";"14,7654"
"4,8400";"1,2739";"0,0633";"14,8178"
"4,8600";"1,2772";"0,0636";"14,8716"
"4,8800";"1,2804";"0,0638";"14,9249"
"4,9000";"1,2837";"0,0640";"14,9789"
"4,9200";"1,2871";"0,0642";"15,0313"
"4,9400";"1,2903";"0,0645";"15,0823"
"4,9600";"1,2936";"0,0647";"15,1315"
"4,9800";"1,2968";"0,0649";"15,1793"
"5,0000";"1,3000";"0,0651";"15,2309"
"5,0200";"1,3034";"0,0653";"15,2870"
"5,0400";"1,3065";"0,0655";"15,3334"
"5,0600";"1,3097";"0,0657";"15,3818"
"5,0800";"1,3130";"0,0660";"15,4342"
"5,1000";"1,3163";"0,0662";"15,4835"
"5,1200";"1,3195";"0,0664";"15,5296"
"5,1400";"1,3227";"0,0666";"15,5785"
"5,1600";"1,3259";"0,0668";"15,6282"
"5,1800";"1,3293";"0,0670";"15,6788"
"5,2000";"1,3326";"0,0672";"15,7278"
"5,2200";"1,3358";"0,0674";"15,7764"
"5,2400";"1,3391";"0,0676";"15,8270"
"5,2600";"1,3423";"0,0678";"15,8739"
"5,2800";"1,3454";"0,0680";"15,9199"
"5,3000";"1,3487";"0,0682";"15,9677"
"5,3200";"1,3520";"0,0684";"16,0164"
"5,3400";"1,3554";"0,0687";"16,0688"
"5,3600";"1,3587";"0,0689";"16,1168"
"5,3800";"1,3619";"0,0691";"16,1632"
"5,4000";"1,3651";"0,0693";"16,2096"
"5,4200";"1,3685";"0,0695";"16,2617"
"5,4400";"1,3719";"0,0697";"16,3119"
"5,4600";"1,3752";"0,0699";"16,3593"
"5,4800";"1,3785";"0,0701";"16,4083"
"5,5000";"1,3820";"0,0703";"16,4582"
"5,5200";"1,3854";"0,0706";"16,5113"
"5,5400";"1,3886";"0,0707";"16,5533"
"5,5600";"1,3918";"0,0709";"16,5976"
"5,5800";"1,3953";"0,0711";"16,6496"
"5,6000";"1,3988";"0,0714";"16,7028"
"5,6200";"1,4023";"0,0716";"16,7570"
"5,6400";"1,4057";"0,0718";"16,8020"
"5,6600";"1,4090";"0,0720";"16,8442"
"5,6800";"1,4123";"0,0722";"16,8873"
"5,7000";"1,4157";"0,0724";"16,9332"
"5,7200";"1,4190";"0,0725";"16,9767"
"5,7400";"1,4224";"0,0728";"17,0246"
"5,7600";"1,4259";"0,0730";"17,0755"
"5,7800";"1,4292";"0,0732";"17,1210"
"5,8000";"1,4325";"0,0733";"17,1618"
"5,8200";"1,4359";"0,0735";"17,2054"
"5,8400";"1,4394";"0,0737";"17,2565"
"5,8600";"1,4428";"0,0739";"17,3017"
"5,8800";"1,4462";"0,0741";"17,3441"
"5,9000";"1,4495";"0,0743";"17,3880"
"5,9200";"1,4530";"0,0745";"17,4364"
"5,9400";"1,4565";"0,0747";"17,4850"
"5,9600";"1,4597";"0,0749";"17,5257"
"5,9800";"1,4630";"0,0751";"17,5649"
"6,0000";"1,4664";"0,0752";"17,6081"
"6,0200";"1,4698";"0,0754";"17,6526"
"6,0400";"1,4734";"0,0756";"17,7017"
"6,0600";"1,4768";"0,0758";"17,7454"
"6,0800";"1,4801";"0,0760";"17,7859"
"6,1000";"1,4835";"0,0762";"17,8295"
"6,1200";"1,4870";"0,0764";"17,8737"
"6,1400";"1,4903";"0,0766";"17,9162"
"6,1600";"1,4937";"0,0767";"17,9596"
"6,1800";"1,4972";"0,0770";"18,0086"
"6,2000";"1,5005";"0,0771";"18,0478"
"6,2200";"1,5039";"0,0773";"18,0847"
"6,2400";"1,5073";"0,0774";"18,1233"
"6,2600";"1,5107";"0,0776";"18,1654"
"6,2800";"1,5142";"0,0778";"18,2129"
"6,3000";"1,5177";"0,0780";"18,2539"
"6,3200";"1,5212";"0,0782";"18,2973"
"6,3400";"1,5246";"0,0783";"18,3345"
"6,3600";"1,5278";"0,0785";"18,3725"
"6,3800";"1,5312";"0,0787";"18,4121"
"6,4000";"1,5345";"0,0788";"18,4515"
"6,4200";"1,5381";"0,0790";"18,4977"
"6,4400";"1,5416";"0,0792";"18,5360"
"6,4600";"1,5449";"0,0794";"18,5719"
"6,4800";"1,5481";"0,0795";"18,6086"
"6,5000";"1,5516";"0,0797";"18,6513"
"6,5200";"1,5551";"0,0799";"18,6931"
"6,5400";"1,5586";"0,0801";"18,7343"
"6,5600";"1,5619";"0,0802";"18,7697"
"6,5800";"1,5652";"0,0804";"18,8051"
"6,6000";"1,5687";"0,0805";"18,8463"
"6,6200";"1,5723";"0,0807";"18,8904"
"6,6400";"1,5757";"0,0809";"18,9277"
"6,6600";"1,5790";"0,0810";"18,9639"
"6,6800";"1,5823";"0,0812";"18,9956"
"6,7000";"1,5857";"0,0813";"19,0303"
"6,7200";"1,5891";"0,0815";"19,0653"
"6,7400";"1,5925";"0,0816";"19,1040"
"6,7600";"1,5959";"0,0818";"19,1427"
"6,7800";"1,5993";"0,0819";"19,1762"
"6,8000";"1,6027";"0,0821";"19,2138"
"6,8200";"1,6062";"0,0823";"19,2490"
"6,8400";"1,6096";"0,0824";"19,2852"
"6,8600";"1,6131";"0,0826";"19,3244"
"6,8800";"1,6166";"0,0827";"19,3625"
"6,9000";"1,6200";"0,0829";"19,3957"
"6,9200";"1,6234";"0,0830";"19,4338"
"6,9400";"1,6269";"0,0832";"19,4707"
"6,9600";"1,6302";"0,0833";"19,5026"
"6,9800";"1,6336";"0,0835";"19,5352"
"7,0000";"1,6370";"0,0836";"19,5669"
"7,0200";"1,6403";"0,0838";"19,6001"
"7,0400";"1,6437";"0,0839";"19,6301"
"7,0600";"1,6471";"0,0840";"19,6652"
"7,0800";"1,6507";"0,0842";"19,7048"
"7,1000";"1,6543";"0,0844";"19,7443"
"7,1200";"1,6579";"0,0845";"19,7809"
"7,1400";"1,6613";"0,0847";"19,8119"
"7,1600";"1,6647";"0,0848";"19,8424"
"7,1800";"1,6682";"0,0850";"19,8798"
"7,2000";"1,6717";"0,0851";"19,9162"
"7,2200";"1,6752";"0,0852";"19,9460"
"7,2400";"1,6787";"0,0854";"19,9793"
"7,2600";"1,6821";"0,0855";"20,0148"
"7,2800";"1,6857";"0,0857";"20,0495"
"7,3000";"1,6893";"0,0858";"20,0856"
"7,3200";"1,6929";"0,0860";"20,1207"
"7,3400";"1,6964";"0,0861";"20,1508"
"7,3600";"1,6999";"0,0863";"20,1843"
"7,3800";"1,7034";"0,0864";"20,2172"
"7,4000";"1,7068";"0,0865";"20,2454"
"7,4200";"1,7101";"0,0866";"20,2709"
"7,4400";"1,7136";"0,0868";"20,3050"
"7,4600";"1,7173";"0,0869";"20,3430"
"7,4800";"1,7209";"0,0871";"20,3761"
"7,5000";"1,7244";"0,0872";"20,4047"
"7,5200";"1,7279";"0,0873";"20,4331"
"7,5400";"1,7313";"0,0874";"20,4607"
"7,5600";"1,7347";"0,0876";"20,4879"
"7,5800";"1,7382";"0,0877";"20,5187"
"7,6000";"1,7417";"0,0878";"20,5493"
"7,6200";"1,7452";"0,0879";"20,5798"
"7,6400";"1,7487";"0,0881";"20,6104"
"7,6600";"1,7521";"0,0882";"20,6320"
"7,6800";"1,7556";"0,0883";"20,6634"
"7,7000";"1,7593";"0,0885";"20,6996"
"7,7200";"1,7628";"0,0886";"20,7309"
"7,7400";"1,7664";"0,0887";"20,7583"
"7,7600";"1,7699";"0,0888";"20,7874"
"7,7800";"1,7733";"0,0889";"20,8145"
"7,8000";"1,7768";"0,0891";"20,8402"
"7,8200";"1,7801";"0,0892";"20,8630"
"7,8400";"1,7836";"0,0893";"20,8916"
"7,8600";"1,7872";"0,0894";"20,9209"
"7,8800";"1,7908";"0,0895";"20,9507"
"7,9000";"1,7942";"0,0896";"20,9765"
"7,9200";"1,7976";"0,0897";"21,0008"
"7,9400";"1,8009";"0,0898";"21,0221"
"7,9600";"1,8045";"0,0900";"21,0505"
"7,9800";"1,8080";"0,0901";"21,0750"
"8,0000";"1,8114";"0,0902";"21,1005"
"8,0200";"1,8150";"0,0903";"21,1291"
"8,0400";"1,8185";"0,0904";"21,1553"
"8,0600";"1,8219";"0,0905";"21,1770"
"8,0800";"1,8253";"0,0906";"21,2018"
"8,1000";"1,8287";"0,0907";"21,2282"
"8,1200";"1,8322";"0,0908";"21,2516"
"8,1400";"1,8356";"0,0909";"21,2739"
"8,1600";"1,8391";"0,0910";"21,2985"
"8,1800";"1,8426";"0,0911";"21,3255"
"8,2000";"1,8461";"0,0912";"21,3514"
"8,2200";"1,8494";"0,0913";"21,3682"
"8,2400";"1,8527";"0,0914";"21,3858"
"8,2600";"1,8560";"0,0915";"21,4073"
"8,2800";"1,8593";"0,0916";"21,4296"
"8,3000";"1,8628";"0,0917";"21,4527"
"8,3200";"1,8662";"0,0918";"21,4732"
"8,3400";"1,8695";"0,0919";"21,4944"
"8,3600";"1,8729";"0,0920";"21,5173"
"8,3800";"1,8764";"0,0921";"21,5427"
"8,4000";"1,8798";"0,0922";"21,5652"
"8,4200";"1,8832";"0,0922";"21,5854"
"8,4400";"1,8866";"0,0923";"21,6092"
"8,4600";"1,8901";"0,0924";"21,6292"
"8,4800";"1,8935";"0,0925";"21,6478"
"8,5000";"1,8969";"0,0926";"21,6702"
"8,5200";"1,9003";"0,0927";"21,6891"
"8,5400";"1,9037";"0,0928";"21,7079"
"8,5600";"1,9071";"0,0929";"21,7298"
"8,5800";"1,9105";"0,0930";"21,7526"
"8,6000";"1,9139";"0,0930";"21,7702"
"8,6200";"1,9173";"0,0931";"21,7905"
"8,6400";"1,9208";"0,0932";"21,8126"
"8,6600";"1,9241";"0,0933";"21,8316"
"8,6800";"1,9274";"0,0933";"21,8444"
"8,7000";"1,9307";"0,0934";"21,8631"
"8,7200";"1,9342";"0,0935";"21,8808"
"8,7400";"1,9376";"0,0936";"21,9007"
"8,7600";"1,9410";"0,0937";"21,9223"
"8,7800";"1,9446";"0,0938";"21,9453"
"8,8000";"1,9480";"0,0939";"21,9641"
"8,8200";"1,9513";"0,0939";"21,9786"
"8,8400";"1,9546";"0,0940";"21,9965"
"8,8600";"1,9582";"0,0941";"22,0212"
"8,8800";"1,9617";"0,0942";"22,0391"
"8,9000";"1,9650";"0,0943";"22,0565"
"8,9200";"1,9683";"0,0943";"22,0686"
"8,9400";"1,9717";"0,0944";"22,0842"
"8,9600";"1,9751";"0,0944";"22,1021"
"8,9800";"1,9786";"0,0945";"22,1216"
"9,0000";"1,9822";"0,0946";"22,1414"
"9,0200";"1,9857";"0,0947";"22,1607"
"9,0400";"1,9893";"0,0948";"22,1842"
"9,0600";"1,9928";"0,0949";"22,2032"
"9,0800";"1,9961";"0,0949";"22,2155"
"9,1000";"1,9995";"0,0950";"22,2269"
"9,1200";"2,0030";"0,0951";"22,2484"
"9,1400";"2,0066";"0,0952";"22,2677"
"9,1600";"2,0099";"0,0952";"22,2814"
"9,1800";"2,0133";"0,0953";"22,2928"
"9,2000";"2,0168";"0,0953";"22,3084"
"9,2200";"2,0204";"0,0954";"22,3289"
"9,2400";"2,0240";"0,0955";"22,3491"
"9,2600";"2,0275";"0,0956";"22,3649"
"9,2800";"2,0310";"0,0956";"22,3763"
"9,3000";"2,0345";"0,0957";"22,3882"
"9,3200";"2,0379";"0,0957";"22,4019"
"9,3400";"2,0414";"0,0958";"22,4176"
"9,3600";"2,0450";"0,0959";"22,4386"
"9,3800";"2,0488";"0,0960";"22,4607"
"9,4000";"2,0522";"0,0960";"22,4695"
"9,4200";"2,0555";"0,0961";"22,4783"
"9,4400";"2,0590";"0,0961";"22,4936"
"9,4600";"2,0626";"0,0962";"22,5089"
"9,4800";"2,0661";"0,0963";"22,5235"
"9,5000";"2,0696";"0,0963";"22,5384"
"9,5200";"2,0731";"0,0964";"22,5500"
"9,5400";"2,0766";"0,0964";"22,5588"
"9,5600";"2,0801";"0,0965";"22,5743"
"9,5800";"2,0837";"0,0965";"22,5883"
"9,6000";"2,0873";"0,0966";"22,6034"
"9,6200";"2,0909";"0,0966";"22,6147"
"9,6400";"2,0944";"0,0967";"22,6273"
"9,6600";"2,0978";"0,0967";"22,6357"
"9,6800";"2,1012";"0,0968";"22,6431"
"9,7000";"2,1046";"0,0968";"22,6522"
"9,7200";"2,1082";"0,0969";"22,6642"
"9,7400";"2,1117";"0,0969";"22,6778"
"9,7600";"2,1152";"0,0970";"22,6916"
"9,7800";"2,1188";"0,0970";"22,7041"
"9,8000";"2,1224";"0,0971";"22,7141"
"9,8200";"2,1259";"0,0971";"22,7230"
"9,8400";"2,1294";"0,0971";"22,7337"
"9,8600";"2,1329";"0,0972";"22,7468"
"9,8800";"2,1367";"0,0973";"22,7627"
"9,9000";"2,1403";"0,0973";"22,7744"
"9,9200";"2,1438";"0,0974";"22,7813"
"9,9400";"2,1472";"0,0974";"22,7866"
"9,9600";"2,1506";"0,0974";"22,7961"
"9,9800";"2,1541";"0,0975";"22,8054"
"10,0000";"2,1577";"0,0975";"22,8152"
"10,0200";"2,1612";"0,0975";"22,8228"
"10,0400";"2,1648";"0,0976";"22,8365"
"10,0600";"2,1683";"0,0976";"22,8449"
"10,0800";"2,1718";"0,0977";"22,8519"
"10,1000";"2,1754";"0,0977";"22,8601"
"10,1200";"2,1790";"0,0977";"22,8667"
"10,1400";"2,1825";"0,0978";"22,8756"
"10,1600";"2,1859";"0,0978";"22,8805"
"10,1800";"2,1895";"0,0978";"22,8908"
"10,2000";"2,1931";"0,0979";"22,8990"
"10,2200";"2,1966";"0,0979";"22,9051"
"10,2400";"2,2002";"0,0979";"22,9147"
"10,2600";"2,2037";"0,0980";"22,9232"
"10,2800";"2,2071";"0,0980";"22,9280"
"10,3000";"2,2107";"0,0980";"22,9354"
"10,3200";"2,2142";"0,0980";"22,9382"
"10,3400";"2,2175";"0,0980";"22,9426"
"10,3600";"2,2209";"0,0981";"22,9477"
"10,3800";"2,2244";"0,0981";"22,9537"
"10,4000";"2,2280";"0,0981";"22,9630"
"10,4200";"2,2315";"0,0982";"22,9690"
"10,4400";"2,2349";"0,0982";"22,9714"
"10,4600";"2,2383";"0,0982";"22,9730"
"10,4800";"2,2418";"0,0982";"22,9781"
"10,5000";"2,2452";"0,0982";"22,9849"
"10,5200";"2,2488";"0,0983";"22,9915"
"10,5400";"2,2523";"0,0983";"22,9972"
"10,5600";"2,2559";"0,0983";"23,0009"
"10,5800";"2,2594";"0,0983";"23,0027"
"10,6000";"2,2627";"0,0983";"23,0069"
"10,6200";"2,2662";"0,0983";"23,0104"
"10,6400";"2,2698";"0,0984";"23,0169"
"10,6600";"2,2733";"0,0984";"23,0218"
"10,6800";"2,2766";"0,0984";"23,0214"
"10,7000";"2,2799";"0,0984";"23,0206"
"10,7200";"2,2833";"0,0984";"23,0227"
"10,7400";"2,2867";"0,0984";"23,0255"
"10,7600";"2,2901";"0,0984";"23,0281"
"10,7800";"2,2935";"0,0984";"23,0307"
"10,8000";"2,2968";"0,0984";"23,0310"
"10,8200";"2,3001";"0,0984";"23,0293"
"10,8400";"2,3035";"0,0984";"23,0309"
"10,8600";"2,3069";"0,0984";"23,0334"
"10,8800";"2,3104";"0,0984";"23,0381"
"10,9000";"2,3139";"0,0985";"23,0433"
"10,9200";"2,3174";"0,0985";"23,0468"
"10,9400";"2,3209";"0,0985";"23,0497"
"10,9600";"2,3243";"0,0985";"23,0518"
"10,9800";"2,3278";"0,0985";"23,0569"
"11,0000";"2,3313";"0,0985";"23,0600"
"11,0200";"2,3347";"0,0985";"23,0614"
"11,0400";"2,3382";"0,0986";"23,0656"
"11,0600";"2,3416";"0,0986";"23,0664"
"11,0800";"2,3449";"0,0986";"23,0656"
"11,1000";"2,3484";"0,0986";"23,0688"
"11,1200";"2,3519";"0,0986";"23,0707"
