Tempo;Deslocamento;Força;Tensão à flexão
"6,4400";"1,5125";"0,0897";"38,1035"
"6,4600";"1,5159";"0,0900";"38,1965"
"6,4800";"1,5194";"0,0902";"38,2902"
"6,5000";"1,5229";"0,0904";"38,3840"
"6,5200";"1,5263";"0,0906";"38,4679"
"6,5400";"1,5296";"0,0908";"38,5472"
"6,5600";"1,5330";"0,0910";"38,6315"
"6,5800";"1,5365";"0,0912";"38,7207"
"6,6000";"1,5399";"0,0914";"38,8080"
"6,6200";"1,5434";"0,0916";"38,8984"
"6,6400";"1,5469";"0,0918";"38,9939"
"6,6600";"1,5504";"0,0921";"39,0849"
"6,6800";"1,5539";"0,0923";"39,1713"
"6,7000";"1,5572";"0,0924";"39,2503"
"6,7200";"1,5605";"0,0926";"39,3306"
"6,7400";"1,5640";"0,0928";"39,4177"
"6,7600";"1,5675";"0,0931";"39,5088"
"6,7800";"1,5709";"0,0932";"39,5886"
"6,8000";"1,5742";"0,0934";"39,6640"
"6,8200";"1,5775";"0,0936";"39,7391"
"6,8400";"1,5809";"0,0938";"39,8183"
"6,8600";"1,5844";"0,0940";"39,9035"
"6,8800";"1,5878";"0,0942";"39,9854"
"6,9000";"1,5912";"0,0944";"40,0669"
"6,9200";"1,5947";"0,0946";"40,1475"
"6,9400";"1,5981";"0,0948";"40,2332"
"6,9600";"1,6016";"0,0950";"40,3208"
"6,9800";"1,6051";"0,0952";"40,4045"
"7,0000";"1,6086";"0,0953";"40,4841"
"7,0200";"1,6120";"0,0955";"40,5571"
"7,0400";"1,6154";"0,0957";"40,6336"
"7,0600";"1,6188";"0,0959";"40,7145"
"7,0800";"1,6222";"0,0961";"40,7937"
"7,1000";"1,6256";"0,0962";"40,8666"
"7,1200";"1,6290";"0,0964";"40,9367"
"7,1400";"1,6324";"0,0966";"41,0148"
"7,1600";"1,6358";"0,0968";"41,0892"
"7,1800";"1,6391";"0,0970";"41,1643"
"7,2000";"1,6426";"0,0971";"41,2442"
"7,2200";"1,6461";"0,0973";"41,3227"
"7,2400";"1,6495";"0,0975";"41,3908"
"7,2600";"1,6530";"0,0977";"41,4629"
"7,2800";"1,6563";"0,0978";"41,5382"
"7,3000";"1,6598";"0,0980";"41,6123"
"7,3200";"1,6632";"0,0982";"41,6846"
"7,3400";"1,6667";"0,0984";"41,7588"
"7,3600";"1,6700";"0,0985";"41,8209"
"7,3800";"1,6733";"0,0987";"41,8896"
"7,4000";"1,6767";"0,0988";"41,9644"
"7,4200";"1,6800";"0,0990";"42,0301"
"7,4400";"1,6835";"0,0992";"42,1030"
"7,4600";"1,6870";"0,0993";"42,1823"
"7,4800";"1,6905";"0,0995";"42,2561"
"7,5000";"1,6940";"0,0997";"42,3323"
"7,5200";"1,6976";"0,0999";"42,4063"
"7,5400";"1,7010";"0,1000";"42,4752"
"7,5600";"1,7045";"0,1002";"42,5505"
"7,5800";"1,7081";"0,1004";"42,6224"
"7,6000";"1,7114";"0,1005";"42,6836"
"7,6200";"1,7148";"0,1007";"42,7432"
"7,6400";"1,7182";"0,1008";"42,8118"
"7,6600";"1,7216";"0,1010";"42,8753"
"7,6800";"1,7251";"0,1011";"42,9473"
"7,7000";"1,7286";"0,1013";"43,0172"
"7,7200";"1,7320";"0,1015";"43,0846"
"7,7400";"1,7355";"0,1016";"43,1474"
"7,7600";"1,7389";"0,1018";"43,2111"
"7,7800";"1,7424";"0,1019";"43,2766"
"7,8000";"1,7458";"0,1021";"43,3436"
"7,8200";"1,7492";"0,1022";"43,4026"
"7,8400";"1,7526";"0,1024";"43,4618"
"7,8600";"1,7561";"0,1025";"43,5276"
"7,8800";"1,7595";"0,1027";"43,5909"
"7,9000";"1,7629";"0,1028";"43,6506"
"7,9200";"1,7664";"0,1030";"43,7186"
"7,9400";"1,7700";"0,1031";"43,7860"
"7,9600";"1,7734";"0,1033";"43,8463"
"7,9800";"1,7767";"0,1034";"43,8935"
"8,0000";"1,7801";"0,1035";"43,9518"
"8,0200";"1,7837";"0,1037";"44,0230"
"8,0400";"1,7871";"0,1038";"44,0804"
"8,0600";"1,7905";"0,1039";"44,1349"
"8,0800";"1,7940";"0,1041";"44,2032"
"8,1000";"1,7976";"0,1043";"44,2706"
"8,1200";"1,8010";"0,1044";"44,3214"
"8,1400";"1,8043";"0,1045";"44,3719"
"8,1600";"1,8077";"0,1046";"44,4278"
"8,1800";"1,8112";"0,1048";"44,4884"
"8,2000";"1,8148";"0,1049";"44,5531"
"8,2200";"1,8184";"0,1051";"44,6138"
"8,2400";"1,8218";"0,1052";"44,6639"
"8,2600";"1,8254";"0,1053";"44,7256"
"8,2800";"1,8289";"0,1055";"44,7846"
"8,3000";"1,8322";"0,1056";"44,8301"
"8,3200";"1,8356";"0,1057";"44,8770"
"8,3400";"1,8391";"0,1058";"44,9362"
"8,3600";"1,8426";"0,1060";"44,9942"
"8,3800";"1,8462";"0,1061";"45,0501"
"8,4000";"1,8496";"0,1062";"45,1012"
"8,4200";"1,8530";"0,1063";"45,1449"
"8,4400";"1,8564";"0,1064";"45,1966"
"8,4600";"1,8598";"0,1066";"45,2477"
"8,4800";"1,8632";"0,1067";"45,2935"
"8,5000";"1,8667";"0,1068";"45,3470"
"8,5200";"1,8702";"0,1069";"45,4013"
"8,5400";"1,8736";"0,1070";"45,4487"
"8,5600";"1,8771";"0,1072";"45,4998"
"8,5800";"1,8806";"0,1073";"45,5555"
"8,6000";"1,8841";"0,1074";"45,6025"
"8,6200";"1,8875";"0,1075";"45,6468"
"8,6400";"1,8909";"0,1076";"45,6938"
"8,6600";"1,8943";"0,1077";"45,7403"
"8,6800";"1,8978";"0,1078";"45,7883"
"8,7000";"1,9012";"0,1080";"45,8388"
"8,7200";"1,9047";"0,1081";"45,8888"
"8,7400";"1,9081";"0,1082";"45,9329"
"8,7600";"1,9115";"0,1083";"45,9685"
"8,7800";"1,9150";"0,1084";"46,0160"
"8,8000";"1,9184";"0,1085";"46,0654"
"8,8200";"1,9219";"0,1086";"46,1120"
"8,8400";"1,9254";"0,1087";"46,1617"
"8,8600";"1,9288";"0,1088";"46,2016"
"8,8800";"1,9322";"0,1089";"46,2406"
"8,9000";"1,9356";"0,1090";"46,2811"
"8,9200";"1,9391";"0,1091";"46,3255"
"8,9400";"1,9426";"0,1092";"46,3688"
"8,9600";"1,9461";"0,1093";"46,4124"
"8,9800";"1,9494";"0,1094";"46,4558"
"9,0000";"1,9529";"0,1095";"46,4978"
"9,0200";"1,9564";"0,1096";"46,5440"
"9,0400";"1,9599";"0,1097";"46,5853"
"9,0600";"1,9633";"0,1098";"46,6277"
"9,0800";"1,9668";"0,1099";"46,6693"
"9,1000";"1,9703";"0,1100";"46,7088"
"9,1200";"1,9738";"0,1101";"46,7499"
"9,1400";"1,9772";"0,1102";"46,7918"
"9,1600";"1,9806";"0,1103";"46,8281"
"9,1800";"1,9841";"0,1104";"46,8668"
"9,2000";"1,9876";"0,1105";"46,9062"
"9,2200";"1,9910";"0,1106";"46,9399"
"9,2400";"1,9944";"0,1106";"46,9763"
"9,2600";"1,9979";"0,1107";"47,0202"
"9,2800";"2,0015";"0,1108";"47,0632"
"9,3000";"2,0050";"0,1109";"47,0964"
"9,3200";"2,0084";"0,1110";"47,1348"
"9,3400";"2,0119";"0,1111";"47,1694"
"9,3600";"2,0154";"0,1112";"47,2090"
"9,3800";"2,0188";"0,1113";"47,2478"
"9,4000";"2,0221";"0,1113";"47,2730"
"9,4200";"2,0256";"0,1114";"47,3063"
"9,4400";"2,0291";"0,1115";"47,3434"
"9,4600";"2,0327";"0,1116";"47,3826"
"9,4800";"2,0361";"0,1117";"47,4136"
"9,5000";"2,0395";"0,1117";"47,4400"
"9,5200";"2,0430";"0,1118";"47,4770"
"9,5400";"2,0465";"0,1119";"47,5182"
"9,5600";"2,0501";"0,1120";"47,5551"
"9,5800";"2,0535";"0,1121";"47,5838"
"9,6000";"2,0571";"0,1122";"47,6214"
"9,6200";"2,0605";"0,1122";"47,6493"
"9,6400";"2,0638";"0,1123";"47,6748"
"9,6600";"2,0672";"0,1124";"47,7031"
"9,6800";"2,0707";"0,1124";"47,7362"
"9,7000";"2,0743";"0,1125";"47,7732"
"9,7200";"2,0777";"0,1126";"47,8011"
"9,7400";"2,0811";"0,1127";"47,8314"
"9,7600";"2,0846";"0,1127";"47,8591"
"9,7800";"2,0881";"0,1128";"47,8952"
"9,8000";"2,0916";"0,1129";"47,9267"
"9,8200";"2,0952";"0,1130";"47,9580"
"9,8400";"2,0987";"0,1130";"47,9886"
"9,8600";"2,1021";"0,1131";"48,0143"
"9,8800";"2,1056";"0,1132";"48,0449"
"9,9000";"2,1090";"0,1132";"48,0732"
"9,9200";"2,1124";"0,1133";"48,1047"
"9,9400";"2,1159";"0,1134";"48,1292"
"9,9600";"2,1195";"0,1134";"48,1584"
"9,9800";"2,1229";"0,1135";"48,1818"
"10,0000";"2,1265";"0,1135";"48,2099"
"10,0200";"2,1301";"0,1136";"48,2528"
"10,0400";"2,1337";"0,1137";"48,2814"
"10,0600";"2,1371";"0,1138";"48,3070"
"10,0800";"2,1406";"0,1138";"48,3341"
"10,1000";"2,1440";"0,1139";"48,3570"
"10,1200";"2,1475";"0,1139";"48,3774"
"10,1400";"2,1509";"0,1140";"48,3977"
"10,1600";"2,1544";"0,1140";"48,4228"
"10,1800";"2,1580";"0,1141";"48,4534"
"10,2000";"2,1616";"0,1142";"48,4828"
"10,2200";"2,1651";"0,1142";"48,5091"
"10,2400";"2,1686";"0,1143";"48,5339"
"10,2600";"2,1721";"0,1144";"48,5597"
"10,2800";"2,1756";"0,1144";"48,5897"
"10,3000";"2,1792";"0,1145";"48,6121"
"10,3200";"2,1826";"0,1145";"48,6272"
"10,3400";"2,1860";"0,1146";"48,6416"
"10,3600";"2,1896";"0,1146";"48,6701"
"10,3800";"2,1930";"0,1147";"48,6902"
"10,4000";"2,1965";"0,1147";"48,7172"
"10,4200";"2,2000";"0,1148";"48,7380"
"10,4400";"2,2034";"0,1148";"48,7512"
"10,4600";"2,2068";"0,1149";"48,7688"
"10,4800";"2,2102";"0,1149";"48,7868"
"10,5000";"2,2136";"0,1150";"48,8089"
"10,5200";"2,2173";"0,1150";"48,8398"
"10,5400";"2,2209";"0,1151";"48,8620"
"10,5600";"2,2243";"0,1151";"48,8741"
"10,5800";"2,2277";"0,1151";"48,8863"
"10,6000";"2,2311";"0,1152";"48,9035"
"10,6200";"2,2346";"0,1152";"48,9220"
"10,6400";"2,2380";"0,1153";"48,9357"
"10,6600";"2,2415";"0,1153";"48,9530"
"10,6800";"2,2450";"0,1153";"48,9749"
"10,7000";"2,2485";"0,1154";"48,9955"
"10,7200";"2,2520";"0,1154";"49,0128"
"10,7400";"2,2554";"0,1155";"49,0268"
"10,7600";"2,2588";"0,1155";"49,0362"
"10,7800";"2,2623";"0,1155";"49,0534"
"10,8000";"2,2658";"0,1156";"49,0782"
"10,8200";"2,2692";"0,1156";"49,0918"
"10,8400";"2,2727";"0,1157";"49,1057"
"10,8600";"2,2761";"0,1157";"49,1247"
"10,8800";"2,2796";"0,1157";"49,1347"
"10,9000";"2,2830";"0,1157";"49,1445"
"10,9200";"2,2863";"0,1158";"49,1533"
"10,9400";"2,2898";"0,1158";"49,1705"
"10,9600";"2,2933";"0,1158";"49,1889"
"10,9800";"2,2967";"0,1159";"49,2028"
"11,0000";"2,3001";"0,1159";"49,2144"
"11,0200";"2,3036";"0,1159";"49,2250"
"11,0400";"2,3070";"0,1160";"49,2318"
"11,0600";"2,3104";"0,1160";"49,2458"
"11,0800";"2,3138";"0,1160";"49,2599"
"11,1000";"2,3174";"0,1161";"49,2797"
"11,1200";"2,3209";"0,1161";"49,2982"
