Tempo; Deslocamento; Força; Tensão à flexão
(s);(mm);(kN);(MPa)
"18,2400";"3,6822";"0,0644";"15,7639"
"18,2600";"3,6857";"0,0645";"15,7712"
"18,2800";"3,6891";"0,0645";"15,7774"
"18,3000";"3,6923";"0,0645";"15,7804"
"18,3200";"3,6955";"0,0645";"15,7875"
"18,3400";"3,6989";"0,0646";"15,7959"
"18,3600";"3,7021";"0,0646";"15,8012"
"18,3800";"3,7053";"0,0646";"15,8036"
"18,4000";"3,7086";"0,0646";"15,8076"
"18,4200";"3,7119";"0,0646";"15,8141"
"18,4400";"3,7152";"0,0646";"15,8188"
"18,4600";"3,7185";"0,0647";"15,8272"
"18,4800";"3,7218";"0,0647";"15,8332"
"18,5000";"3,7250";"0,0647";"15,8358"
"18,5200";"3,7281";"0,0647";"15,8401"
"18,5400";"3,7314";"0,0648";"15,8455"
"18,5600";"3,7348";"0,0648";"15,8520"
"18,5800";"3,7381";"0,0648";"15,8564"
"18,6000";"3,7413";"0,0648";"15,8630"
"18,6200";"3,7445";"0,0648";"15,8665"
"18,6400";"3,7476";"0,0648";"15,8673"
"18,6600";"3,7509";"0,0649";"15,8734"
"18,6800";"3,7540";"0,0649";"15,8765"
"18,7000";"3,7571";"0,0649";"15,8783"
"18,7200";"3,7602";"0,0649";"15,8797"
"18,7400";"3,7635";"0,0649";"15,8853"
"18,7600";"3,7668";"0,0650";"15,8947"
"18,7800";"3,7701";"0,0650";"15,9025"
"18,8000";"3,7734";"0,0650";"15,9067"
"18,8200";"3,7766";"0,0650";"15,9121"
"18,8400";"3,7798";"0,0650";"15,9146"
"18,8600";"3,7831";"0,0651";"15,9214"
"18,8800";"3,7863";"0,0651";"15,9267"
"18,9000";"3,7894";"0,0651";"15,9306"
"18,9200";"3,7928";"0,0651";"15,9364"
"18,9400";"3,7962";"0,0651";"15,9414"
"18,9600";"3,7995";"0,0652";"15,9472"
"18,9800";"3,8027";"0,0652";"15,9519"
"19,0000";"3,8060";"0,0652";"15,9549"
"19,0200";"3,8094";"0,0652";"15,9586"
"19,0400";"3,8127";"0,0652";"15,9661"
"19,0600";"3,8161";"0,0653";"15,9735"
"19,0800";"3,8195";"0,0653";"15,9811"
"19,1000";"3,8228";"0,0653";"15,9881"
"19,1200";"3,8261";"0,0653";"15,9908"
"19,1400";"3,8293";"0,0654";"15,9924"
"19,1600";"3,8327";"0,0654";"15,9989"
"19,1800";"3,8360";"0,0654";"16,0045"
"19,2000";"3,8393";"0,0654";"16,0091"
"19,2200";"3,8425";"0,0654";"16,0145"
"19,2400";"3,8458";"0,0655";"16,0211"
"19,2600";"3,8492";"0,0655";"16,0274"
"19,2800";"3,8526";"0,0655";"16,0340"
"19,3000";"3,8561";"0,0656";"16,0408"
"19,3200";"3,8595";"0,0656";"16,0419"
"19,3400";"3,8628";"0,0656";"16,0473"
"19,3600";"3,8661";"0,0656";"16,0500"
"19,3800";"3,8694";"0,0656";"16,0552"
"19,4000";"3,8728";"0,0656";"16,0597"
"19,4200";"3,8763";"0,0657";"16,0681"
"19,4400";"3,8796";"0,0657";"16,0717"
"19,4600";"3,8827";"0,0657";"16,0713"
"19,4800";"3,8859";"0,0657";"16,0727"
"19,5000";"3,8892";"0,0657";"16,0759"
"19,5200";"3,8926";"0,0657";"16,0838"
"19,5400";"3,8961";"0,0658";"16,0911"
"19,5600";"3,8996";"0,0658";"16,0947"
"19,5800";"3,9030";"0,0658";"16,0981"
"19,6000";"3,9065";"0,0658";"16,1050"
"19,6200";"3,9097";"0,0658";"16,1075"
"19,6400";"3,9130";"0,0658";"16,1077"
"19,6600";"3,9163";"0,0658";"16,1108"
"19,6800";"3,9196";"0,0659";"16,1171"
"19,7000";"3,9229";"0,0659";"16,1215"
"19,7200";"3,9262";"0,0659";"16,1219"
"19,7400";"3,9295";"0,0659";"16,1237"
"19,7600";"3,9329";"0,0659";"16,1298"
"19,7800";"3,9363";"0,0659";"16,1325"
"19,8000";"3,9395";"0,0659";"16,1318"
"19,8200";"3,9428";"0,0659";"16,1353"
"19,8400";"3,9463";"0,0660";"16,1426"
"19,8600";"3,9497";"0,0660";"16,1459"
"19,8800";"3,9530";"0,0660";"16,1471"
"19,9000";"3,9563";"0,0660";"16,1469"
"19,9200";"3,9596";"0,0660";"16,1490"
"19,9400";"3,9629";"0,0660";"16,1523"
"19,9600";"3,9663";"0,0660";"16,1575"
"19,9800";"3,9696";"0,0660";"16,1614"
"20,0000";"3,9730";"0,0660";"16,1567"
"20,0200";"3,9763";"0,0660";"16,1567"
"20,0400";"3,9795";"0,0660";"16,1579"
"20,0600";"3,9827";"0,0660";"16,1602"
"20,0800";"3,9860";"0,0661";"16,1642"
"20,1000";"3,9894";"0,0661";"16,1692"
"20,1200";"3,9928";"0,0661";"16,1700"
"20,1400";"3,9959";"0,0661";"16,1687"
"20,1600";"3,9991";"0,0661";"16,1663"
"20,1800";"4,0025";"0,0661";"16,1685"
"20,2000";"4,0059";"0,0661";"16,1732"
"20,2200";"4,0092";"0,0661";"16,1760"
"20,2400";"4,0124";"0,0661";"16,1763"
"20,2600";"4,0156";"0,0661";"16,1770"
"20,2800";"4,0191";"0,0661";"16,1783"
"20,3000";"4,0223";"0,0661";"16,1789"
"20,3200";"4,0256";"0,0661";"16,1806"
"20,3400";"4,0291";"0,0661";"16,1848"
"20,3600";"4,0324";"0,0662";"16,1874"
"20,3800";"4,0356";"0,0661";"16,1866"
"20,4000";"4,0390";"0,0661";"16,1863"
"20,4200";"4,0422";"0,0661";"16,1845"
"20,4400";"4,0453";"0,0661";"16,1827"
"20,4600";"4,0484";"0,0661";"16,1840"
"20,4800";"4,0516";"0,0661";"16,1841"
"20,5000";"4,0550";"0,0661";"16,1851"
"20,5200";"4,0584";"0,0661";"16,1855"
"20,5400";"4,0617";"0,0661";"16,1870"
"20,5600";"4,0650";"0,0662";"16,1897"
"20,5800";"4,0682";"0,0662";"16,1901"
"20,6000";"4,0716";"0,0662";"16,1930"
"20,6200";"4,0749";"0,0662";"16,1938"
"20,6400";"4,0783";"0,0662";"16,1954"
"20,6600";"4,0816";"0,0662";"16,1964"
"20,6800";"4,0849";"0,0662";"16,1979"
"20,7000";"4,0882";"0,0662";"16,1989"
"20,7200";"4,0913";"0,0662";"16,1981"
"20,7400";"4,0946";"0,0662";"16,1973"
"20,7600";"4,0980";"0,0662";"16,1980"
"20,7800";"4,1014";"0,0662";"16,2011"
"20,8000";"4,1047";"0,0662";"16,2006"
"20,8200";"4,1081";"0,0662";"16,2024"
"20,8400";"4,1115";"0,0662";"16,2074"
"20,8600";"4,1152";"0,0663";"16,2141"
"20,8800";"4,1187";"0,0663";"16,2172"
"20,9000";"4,1221";"0,0663";"16,2190"
"20,9200";"4,1255";"0,0663";"16,2226"
"20,9400";"4,1290";"0,0663";"16,2238"
"20,9600";"4,1324";"0,0663";"16,2243"
"20,9800";"4,1358";"0,0663";"16,2246"
"21,0000";"4,1392";"0,0663";"16,2294"
"21,0200";"4,1428";"0,0663";"16,2320"
"21,0400";"4,1462";"0,0663";"16,2294"
"21,0600";"4,1495";"0,0663";"16,2309"
"21,0800";"4,1528";"0,0663";"16,2308"
"21,1000";"4,1562";"0,0663";"16,2292"
"21,1200";"4,1596";"0,0663";"16,2315"
"21,1400";"4,1630";"0,0663";"16,2302"
"21,1600";"4,1664";"0,0663";"16,2293"
"21,1800";"4,1698";"0,0663";"16,2309"
"21,2000";"4,1732";"0,0663";"16,2326"
"21,2200";"4,1767";"0,0663";"16,2310"
"21,2400";"4,1801";"0,0663";"16,2336"
"21,2600";"4,1836";"0,0664";"16,2362"
"21,2800";"4,1871";"0,0663";"16,2343"
"21,3000";"4,1905";"0,0663";"16,2359"
"21,3200";"4,1941";"0,0664";"16,2401"
"21,3400";"4,1976";"0,0664";"16,2441"
"21,3600";"4,2010";"0,0664";"16,2408"
"21,3800";"4,2044";"0,0664";"16,2403"
"21,4000";"4,2077";"0,0664";"16,2402"
"21,4200";"4,2112";"0,0664";"16,2396"
"21,4400";"4,2145";"0,0664";"16,2390"
"21,4600";"4,2178";"0,0663";"16,2355"
"21,4800";"4,2211";"0,0663";"16,2325"
"21,5000";"4,2246";"0,0663";"16,2350"
"21,5200";"4,2282";"0,0664";"16,2385"
"21,5400";"4,2317";"0,0664";"16,2409"
"21,5600";"4,2351";"0,0664";"16,2390"
"21,5800";"4,2386";"0,0664";"16,2383"
"21,6000";"4,2420";"0,0664";"16,2384"
"21,6200";"4,2454";"0,0664";"16,2395"
"21,6400";"4,2488";"0,0664";"16,2385"
"21,6600";"4,2522";"0,0663";"16,2359"
"21,6800";"4,2556";"0,0663";"16,2341"
"21,7000";"4,2590";"0,0663";"16,2340"
"21,7200";"4,2625";"0,0664";"16,2364"
"21,7400";"4,2659";"0,0664";"16,2380"
"21,7600";"4,2695";"0,0664";"16,2372"
"21,7800";"4,2728";"0,0663";"16,2345"
"21,8000";"4,2761";"0,0663";"16,2343"
"21,8200";"4,2796";"0,0663";"16,2345"
"21,8400";"4,2832";"0,0664";"16,2365"
"21,8600";"4,2868";"0,0664";"16,2382"
"21,8800";"4,2901";"0,0663";"16,2354"
"21,9000";"4,2935";"0,0663";"16,2344"
"21,9200";"4,2968";"0,0663";"16,2324"
"21,9400";"4,3001";"0,0663";"16,2287"
"21,9600";"4,3034";"0,0663";"16,2245"
"21,9800";"4,3067";"0,0663";"16,2229"
"22,0000";"4,3101";"0,0663";"16,2200"
"22,0200";"4,3134";"0,0663";"16,2202"
"22,0400";"4,3168";"0,0663";"16,2206"
"22,0600";"4,3202";"0,0663";"16,2218"
"22,0800";"4,3236";"0,0663";"16,2209"
"22,1000";"4,3269";"0,0663";"16,2184"
"22,1200";"4,3303";"0,0663";"16,2152"
"22,1400";"4,3337";"0,0663";"16,2145"
"22,1600";"4,3371";"0,0663";"16,2123"
"22,1800";"4,3404";"0,0662";"16,2101"
"22,2000";"4,3438";"0,0662";"16,2099"
"22,2200";"4,3472";"0,0662";"16,2103"
"22,2400";"4,3507";"0,0663";"16,2127"
"22,2600";"4,3541";"0,0662";"16,2112"
"22,2800";"4,3575";"0,0662";"16,2112"
"22,3000";"4,3609";"0,0662";"16,2094"
"22,3200";"4,3642";"0,0662";"16,2063"
"22,3400";"4,3674";"0,0662";"16,2023"
"22,3600";"4,3706";"0,0662";"16,2008"
"22,3800";"4,3739";"0,0662";"16,1983"
"22,4000";"4,3773";"0,0662";"16,1958"
"22,4200";"4,3807";"0,0662";"16,1966"
"22,4400";"4,3841";"0,0662";"16,1947"
"22,4600";"4,3875";"0,0662";"16,1981"
"22,4800";"4,3909";"0,0662";"16,1989"
"22,5000";"4,3943";"0,0662";"16,1980"
"22,5200";"4,3978";"0,0662";"16,1939"
"22,5400";"4,4011";"0,0662";"16,1915"
"22,5600";"4,4045";"0,0662";"16,1946"
"22,5800";"4,4078";"0,0662";"16,1931"
"22,6000";"4,4113";"0,0662";"16,1941"
"22,6200";"4,4147";"0,0662";"16,1919"
"22,6400";"4,4180";"0,0662";"16,1927"
"22,6600";"4,4214";"0,0662";"16,1898"
"22,6800";"4,4248";"0,0662";"16,1927"
"22,7000";"4,4283";"0,0662";"16,1945"
"22,7200";"4,4318";"0,0662";"16,1932"
"22,7400";"4,4351";"0,0662";"16,1893"
"22,7600";"4,4385";"0,0661";"16,1847"
"22,7800";"4,4419";"0,0661";"16,1843"
"22,8000";"4,4452";"0,0661";"16,1829"
"22,8200";"4,4486";"0,0661";"16,1833"
"22,8400";"4,4521";"0,0661";"16,1853"
"22,8600";"4,4556";"0,0661";"16,1836"
"22,8800";"4,4589";"0,0661";"16,1775"
"22,9000";"4,4621";"0,0661";"16,1724"
"22,9200";"4,4654";"0,0661";"16,1692"
"22,9400";"4,4689";"0,0661";"16,1702"
"22,9600";"4,4722";"0,0661";"16,1689"
"22,9800";"4,4755";"0,0661";"16,1675"
"23,0000";"4,4788";"0,0661";"16,1668"
"23,0200";"4,4821";"0,0661";"16,1650"
"23,0400";"4,4853";"0,0661";"16,1632"
"23,0600";"4,4886";"0,0660";"16,1583"
"23,0800";"4,4917";"0,0660";"16,1516"
"23,1000";"4,4949";"0,0660";"16,1452"
"23,1200";"4,4982";"0,0660";"16,1453"
"23,1400";"4,5015";"0,0660";"16,1423"
"23,1600";"4,5047";"0,0660";"16,1389"
"23,1800";"4,5081";"0,0659";"16,1373"
"23,2000";"4,5114";"0,0659";"16,1347"
"23,2200";"4,5145";"0,0659";"16,1302"
"23,2400";"4,5178";"0,0659";"16,1277"
"23,2600";"4,5210";"0,0659";"16,1201"
"23,2800";"4,5243";"0,0659";"16,1190"
"23,3000";"4,5275";"0,0659";"16,1152"
"23,3200";"4,5308";"0,0658";"16,1118"
"23,3400";"4,5338";"0,0658";"16,1086"
"23,3600";"4,5371";"0,0658";"16,1076"
"23,3800";"4,5405";"0,0658";"16,1082"
"23,4000";"4,5438";"0,0658";"16,1047"
"23,4200";"4,5470";"0,0658";"16,1009"
"23,4400";"4,5502";"0,0658";"16,0954"
"23,4600";"4,5534";"0,0658";"16,0914"
"23,4800";"4,5565";"0,0657";"16,0848"
"23,5000";"4,5597";"0,0657";"16,0815"
"23,5200";"4,5630";"0,0657";"16,0811"
"23,5400";"4,5663";"0,0657";"16,0817"
"23,5600";"4,5695";"0,0657";"16,0770"
"23,5800";"4,5725";"0,0657";"16,0692"
"23,6000";"4,5758";"0,0657";"16,0669"
"23,6200";"4,5792";"0,0656";"16,0645"
"23,6400";"4,5824";"0,0657";"16,0660"
"23,6600";"4,5857";"0,0656";"16,0636"
"23,6800";"4,5890";"0,0656";"16,0646"
"23,7000";"4,5923";"0,0656";"16,0620"
"23,7200";"4,5956";"0,0656";"16,0600"
"23,7400";"4,5988";"0,0656";"16,0570"
"23,7600";"4,6021";"0,0656";"16,0545"
"23,7800";"4,6055";"0,0656";"16,0558"
"23,8000";"4,6091";"0,0656";"16,0581"
"23,8200";"4,6124";"0,0656";"16,0552"
"23,8400";"4,6158";"0,0656";"16,0556"
"23,8600";"4,6193";"0,0656";"16,0571"
"23,8800";"4,6227";"0,0656";"16,0589"
"23,9000";"4,6261";"0,0656";"16,0577"
"23,9200";"4,6295";"0,0656";"16,0534"
"23,9400";"4,6328";"0,0656";"16,0507"
"23,9600";"4,6362";"0,0656";"16,0503"
"23,9800";"4,6396";"0,0656";"16,0507"
"24,0000";"4,6430";"0,0656";"16,0489"
"24,0200";"4,6464";"0,0656";"16,0500"
"24,0400";"4,6499";"0,0656";"16,0490"
"24,0600";"4,6532";"0,0656";"16,0451"
"24,0800";"4,6564";"0,0655";"16,0369"
"24,1000";"4,6598";"0,0655";"16,0365"
"24,1200";"4,6633";"0,0655";"16,0363"
"24,1400";"4,6667";"0,0655";"16,0345"
"24,1600";"4,6701";"0,0655";"16,0328"
"24,1800";"4,6736";"0,0655";"16,0351"
"24,2000";"4,6771";"0,0655";"16,0339"
"24,2200";"4,6805";"0,0655";"16,0323"
"24,2400";"4,6840";"0,0655";"16,0310"
"24,2600";"4,6874";"0,0655";"16,0309"
"24,2800";"4,6909";"0,0655";"16,0277"
"24,3000";"4,6944";"0,0655";"16,0273"
"24,3200";"4,6979";"0,0655";"16,0289"
"24,3400";"4,7014";"0,0655";"16,0282"
"24,3600";"4,7049";"0,0655";"16,0294"
"24,3800";"4,7085";"0,0655";"16,0294"
"24,4000";"4,7120";"0,0655";"16,0284"
"24,4200";"4,7155";"0,0655";"16,0232"
"24,4400";"4,7191";"0,0655";"16,0266"
"24,4600";"4,7227";"0,0655";"16,0297"
"24,4800";"4,7263";"0,0655";"16,0272"
"24,5000";"4,7296";"0,0655";"16,0240"
"24,5200";"4,7331";"0,0655";"16,0218"
"24,5400";"4,7367";"0,0655";"16,0215"
"24,5600";"4,7402";"0,0655";"16,0196"
"24,5800";"4,7436";"0,0655";"16,0162"
"24,6000";"4,7469";"0,0654";"16,0114"
"24,6200";"4,7503";"0,0654";"16,0061"
"24,6400";"4,7538";"0,0654";"16,0014"
"24,6600";"4,7574";"0,0654";"16,0010"
"24,6800";"4,7609";"0,0654";"16,0014"
"24,7000";"4,7644";"0,0654";"15,9990"
"24,7200";"4,7678";"0,0653";"15,9896"
"24,7400";"4,7711";"0,0653";"15,9852"
"24,7600";"4,7746";"0,0653";"15,9827"
"24,7800";"4,7781";"0,0653";"15,9814"
"24,8000";"4,7817";"0,0653";"15,9839"
"24,8200";"4,7850";"0,0653";"15,9799"
"24,8400";"4,7882";"0,0653";"15,9708"
"24,8600";"4,7915";"0,0652";"15,9665"
"24,8800";"4,7950";"0,0652";"15,9627"
"24,9000";"4,7984";"0,0652";"15,9587"
"24,9200";"4,8018";"0,0652";"15,9540"
"24,9400";"4,8052";"0,0652";"15,9509"
"24,9600";"4,8088";"0,0652";"15,9511"
"24,9800";"4,8123";"0,0652";"15,9464"
"25,0000";"4,8155";"0,0652";"15,9427"
"25,0200";"4,8189";"0,0651";"15,9385"
"25,0400";"4,8223";"0,0651";"15,9375"
"25,0600";"4,8258";"0,0651";"15,9347"
"25,0800";"4,8292";"0,0651";"15,9321"
"25,1000";"4,8325";"0,0651";"15,9247"
"25,1200";"4,8358";"0,0651";"15,9194"
"25,1400";"4,8393";"0,0651";"15,9189"
"25,1600";"4,8428";"0,0650";"15,9152"
"25,1800";"4,8461";"0,0650";"15,9105"
"25,2000";"4,8494";"0,0650";"15,9068"
"25,2200";"4,8527";"0,0650";"15,9010"
"25,2400";"4,8560";"0,0650";"15,8940"
"25,2600";"4,8594";"0,0649";"15,8887"
"25,2800";"4,8629";"0,0649";"15,8888"
"25,3000";"4,8663";"0,0649";"15,8872"
"25,3200";"4,8697";"0,0649";"15,8823"
"25,3400";"4,8729";"0,0649";"15,8777"
"25,3600";"4,8761";"0,0649";"15,8706"
"25,3800";"4,8796";"0,0648";"15,8678"
"25,4000";"4,8831";"0,0648";"15,8649"
"25,4200";"4,8865";"0,0648";"15,8626"
"25,4400";"4,8898";"0,0648";"15,8604"
"25,4600";"4,8932";"0,0648";"15,8572"
"25,4800";"4,8966";"0,0648";"15,8526"
"25,5000";"4,8999";"0,0648";"15,8464"
"25,5200";"4,9032";"0,0647";"15,8413"
"25,5400";"4,9065";"0,0647";"15,8400"
"25,5600";"4,9099";"0,0647";"15,8390"
"25,5800";"4,9132";"0,0647";"15,8337"
"25,6000";"4,9166";"0,0647";"15,8288"
"25,6200";"4,9200";"0,0647";"15,8255"
"25,6400";"4,9232";"0,0646";"15,8176"
"25,6600";"4,9265";"0,0646";"15,8149"
"25,6800";"4,9298";"0,0646";"15,8132"
"25,7000";"4,9331";"0,0646";"15,8102"
"25,7200";"4,9367";"0,0646";"15,8102"
"25,7400";"4,9401";"0,0646";"15,8065"
"25,7600";"4,9434";"0,0646";"15,8015"
"25,7800";"4,9468";"0,0646";"15,8018"
"25,8000";"4,9503";"0,0646";"15,7986"
"25,8200";"4,9536";"0,0645";"15,7952"
"25,8400";"4,9569";"0,0645";"15,7909"
"25,8600";"4,9603";"0,0645";"15,7885"
"25,8800";"4,9637";"0,0645";"15,7881"
"25,9000";"4,9671";"0,0645";"15,7856"
"25,9200";"4,9705";"0,0645";"15,7803"
"25,9400";"4,9738";"0,0645";"15,7775"
"25,9600";"4,9772";"0,0645";"15,7755"
"25,9800";"4,9807";"0,0645";"15,7738"
"26,0000";"4,9840";"0,0645";"15,7714"
"26,0200";"4,9873";"0,0644";"15,7657"
"26,0400";"4,9906";"0,0644";"15,7600"
"26,0600";"4,9941";"0,0644";"15,7611"
"26,0800";"4,9975";"0,0644";"15,7612"
"26,1000";"5,0008";"0,0644";"15,7569"
"26,1200";"5,0043";"0,0644";"15,7530"
"26,1400";"5,0077";"0,0644";"15,7505"
"26,1600";"5,0111";"0,0644";"15,7523"
"26,1800";"5,0145";"0,0644";"15,7474"
"26,2000";"5,0178";"0,0643";"15,7411"
"26,2200";"5,0212";"0,0643";"15,7400"
"26,2400";"5,0245";"0,0643";"15,7360"
"26,2600";"5,0277";"0,0643";"15,7311"
"26,2800";"5,0311";"0,0643";"15,7289"
"26,3000";"5,0345";"0,0643";"15,7279"
"26,3200";"5,0379";"0,0643";"15,7259"
"26,3400";"5,0414";"0,0643";"15,7257"
"26,3600";"5,0448";"0,0643";"15,7248"
"26,3800";"5,0481";"0,0642";"15,7173"
"26,4000";"5,0515";"0,0642";"15,7138"
"26,4200";"5,0548";"0,0642";"15,7090"
"26,4400";"5,0581";"0,0642";"15,7027"
"26,4600";"5,0616";"0,0642";"15,7037"
"26,4800";"5,0651";"0,0642";"15,7048"
"26,5000";"5,0684";"0,0642";"15,6984"
"26,5200";"5,0717";"0,0641";"15,6937"
"26,5400";"5,0751";"0,0641";"15,6920"
"26,5600";"5,0786";"0,0641";"15,6912"
"26,5800";"5,0820";"0,0641";"15,6892"
"26,6000";"5,0853";"0,0641";"15,6832"
"26,6200";"5,0887";"0,0641";"15,6787"
"26,6400";"5,0922";"0,0641";"15,6803"
"26,6600";"5,0955";"0,0641";"15,6772"
"26,6800";"5,0987";"0,0640";"15,6695"
"26,7000";"5,1021";"0,0640";"15,6668"
"26,7200";"5,1056";"0,0640";"15,6669"
"26,7400";"5,1090";"0,0640";"15,6651"
"26,7600";"5,1123";"0,0640";"15,6607"
"26,7800";"5,1157";"0,0640";"15,6581"
"26,8000";"5,1193";"0,0640";"15,6592"
"26,8200";"5,1228";"0,0640";"15,6611"
"26,8400";"5,1263";"0,0640";"15,6590"
"26,8600";"5,1296";"0,0640";"15,6532"
"26,8800";"5,1330";"0,0640";"15,6498"
"26,9000";"5,1366";"0,0639";"15,6485"
"26,9200";"5,1399";"0,0639";"15,6458"
"26,9400";"5,1432";"0,0639";"15,6414"
"26,9600";"5,1466";"0,0639";"15,6362"
"26,9800";"5,1500";"0,0639";"15,6333"
"27,0000";"5,1534";"0,0639";"15,6322"
"27,0200";"5,1567";"0,0639";"15,6288"
"27,0400";"5,1601";"0,0639";"15,6257"
"27,0600";"5,1636";"0,0638";"15,6230"
"27,0800";"5,1670";"0,0638";"15,6197"
"27,1000";"5,1704";"0,0638";"15,6149"
"27,1200";"5,1738";"0,0638";"15,6111"
"27,1400";"5,1772";"0,0638";"15,6105"
"27,1600";"5,1806";"0,0638";"15,6075"
"27,1800";"5,1839";"0,0638";"15,6039"
"27,2000";"5,1872";"0,0637";"15,5993"
"27,2200";"5,1907";"0,0637";"15,5971"
"27,2400";"5,1942";"0,0637";"15,5962"
"27,2600";"5,1976";"0,0637";"15,5935"
"27,2800";"5,2009";"0,0637";"15,5852"
"27,3000";"5,2043";"0,0637";"15,5845"
"27,3200";"5,2078";"0,0637";"15,5821"
"27,3400";"5,2110";"0,0637";"15,5771"
"27,3600";"5,2144";"0,0636";"15,5728"
"27,3800";"5,2180";"0,0637";"15,5757"
"27,4000";"5,2216";"0,0637";"15,5764"
"27,4200";"5,2250";"0,0636";"15,5728"
"27,4400";"5,2283";"0,0636";"15,5681"
"27,4600";"5,2317";"0,0636";"15,5623"
"27,4800";"5,2352";"0,0636";"15,5605"
"27,5000";"5,2386";"0,0636";"15,5565"
"27,5200";"5,2419";"0,0635";"15,5482"
"27,5400";"5,2452";"0,0635";"15,5452"
"27,5600";"5,2487";"0,0635";"15,5435"
"27,5800";"5,2521";"0,0635";"15,5389"
"27,6000";"5,2555";"0,0635";"15,5339"
"27,6200";"5,2589";"0,0635";"15,5328"
"27,6400";"5,2624";"0,0635";"15,5300"
"27,6600";"5,2659";"0,0635";"15,5292"
"27,6800";"5,2692";"0,0634";"15,5257"
"27,7000";"5,2725";"0,0634";"15,5181"
"27,7200";"5,2759";"0,0634";"15,5163"
"27,7400";"5,2793";"0,0634";"15,5122"
"27,7600";"5,2828";"0,0634";"15,5061"
"27,7800";"5,2862";"0,0634";"15,5052"
"27,8000";"5,2898";"0,0634";"15,5036"
"27,8200";"5,2931";"0,0633";"15,4954"
"27,8400";"5,2965";"0,0633";"15,4900"
"27,8600";"5,2999";"0,0633";"15,4886"
"27,8800";"5,3034";"0,0633";"15,4865"
"27,9000";"5,3068";"0,0633";"15,4843"
"27,9200";"5,3102";"0,0633";"15,4785"
"27,9400";"5,3136";"0,0632";"15,4735"
"27,9600";"5,3170";"0,0632";"15,4682"
"27,9800";"5,3204";"0,0632";"15,4652"
"28,0000";"5,3240";"0,0632";"15,4656"
"28,0200";"5,3275";"0,0632";"15,4624"
"28,0400";"5,3308";"0,0632";"15,4583"
"28,0600";"5,3342";"0,0632";"15,4543"
"28,0800";"5,3375";"0,0631";"15,4474"
"28,1000";"5,3408";"0,0631";"15,4413"
"28,1200";"5,3441";"0,0631";"15,4344"
"28,1400";"5,3475";"0,0631";"15,4333"
"28,1600";"5,3511";"0,0631";"15,4318"
"28,1800";"5,3545";"0,0630";"15,4283"
"28,2000";"5,3577";"0,0630";"15,4198"
"28,2200";"5,3610";"0,0630";"15,4130"
"28,2400";"5,3645";"0,0630";"15,4083"
"28,2600";"5,3679";"0,0630";"15,4075"
"28,2800";"5,3712";"0,0629";"15,4036"
"28,3000";"5,3746";"0,0629";"15,3976"
"28,3200";"5,3780";"0,0629";"15,3964"
"28,3400";"5,3814";"0,0629";"15,3932"
"28,3600";"5,3848";"0,0629";"15,3894"
"28,3800";"5,3882";"0,0629";"15,3842"
"28,4000";"5,3916";"0,0628";"15,3793"
"28,4200";"5,3949";"0,0628";"15,3711"
"28,4400";"5,3982";"0,0628";"15,3664"
"28,4600";"5,4017";"0,0628";"15,3650"
"28,4800";"5,4053";"0,0628";"15,3709"
"28,5000";"5,4086";"0,0628";"15,3636"
"28,5200";"5,4119";"0,0627";"15,3540"
"28,5400";"5,4151";"0,0627";"15,3459"
"28,5600";"5,4185";"0,0627";"15,3416"
"28,5800";"5,4221";"0,0627";"15,3418"
"28,6000";"5,4254";"0,0627";"15,3378"
"28,6200";"5,4288";"0,0627";"15,3339"
"28,6400";"5,4323";"0,0627";"15,3323"
"28,6600";"5,4357";"0,0626";"15,3291"
"28,6800";"5,4390";"0,0626";"15,3197"
"28,7000";"5,4422";"0,0626";"15,3112"
"28,7200";"5,4455";"0,0626";"15,3075"
"28,7400";"5,4488";"0,0625";"15,3010"
"28,7600";"5,4520";"0,0625";"15,2944"
"28,7800";"5,4553";"0,0625";"15,2892"
"28,8000";"5,4586";"0,0625";"15,2882"
"28,8200";"5,4622";"0,0625";"15,2847"
"28,8400";"5,4657";"0,0625";"15,2837"
"28,8600";"5,4691";"0,0625";"15,2827"
"28,8800";"5,4724";"0,0624";"15,2765"
"28,9000";"5,4757";"0,0624";"15,2691"
"28,9200";"5,4790";"0,0624";"15,2618"
"28,9400";"5,4823";"0,0624";"15,2600"
"28,9600";"5,4856";"0,0624";"15,2593"
"28,9800";"5,4891";"0,0624";"15,2580"
"29,0000";"5,4924";"0,0623";"15,2489"
"29,0200";"5,4956";"0,0623";"15,2413"
"29,0400";"5,4989";"0,0623";"15,2384"
"29,0600";"5,5024";"0,0623";"15,2376"
"29,0800";"5,5058";"0,0623";"15,2338"
"29,1000";"5,5092";"0,0622";"15,2303"
"29,1200";"5,5125";"0,0622";"15,2257"
"29,1400";"5,5158";"0,0622";"15,2202"
"29,1600";"5,5193";"0,0622";"15,2195"
"29,1800";"5,5227";"0,0622";"15,2172"
"29,2000";"5,5261";"0,0622";"15,2113"
"29,2200";"5,5293";"0,0621";"15,2019"
"29,2400";"5,5324";"0,0621";"15,1960"
"29,2600";"5,5358";"0,0621";"15,1925"
"29,2800";"5,5391";"0,0621";"15,1885"
"29,3000";"5,5424";"0,0621";"15,1845"
"29,3200";"5,5458";"0,0620";"15,1795"
"29,3400";"5,5491";"0,0620";"15,1732"
"29,3600";"5,5524";"0,0620";"15,1689"
"29,3800";"5,5556";"0,0620";"15,1652"
