Tempo; Deslocamento; Força; Tensão à flexão
"4,2800";"0,9323";"0,0060";"1,8326"
"4,3000";"0,9326";"0,0061";"1,8466"
"4,3200";"0,9329";"0,0061";"1,8544"
"4,3400";"0,9332";"0,0061";"1,8633"
"4,3600";"0,9335";"0,0061";"1,8732"
"4,3800";"0,9338";"0,0062";"1,8850"
"4,4000";"0,9341";"0,0062";"1,8975"
"4,4200";"0,9345";"0,0063";"1,9109"
"4,4400";"0,9349";"0,0063";"1,9244"
"4,4600";"0,9352";"0,0064";"1,9413"
"4,4800";"0,9355";"0,0064";"1,9543"
"4,5000";"0,9359";"0,0064";"1,9636"
"4,5200";"0,9362";"0,0065";"1,9760"
"4,5400";"0,9365";"0,0065";"1,9904"
"4,5600";"0,9369";"0,0066";"2,0037"
"4,5800";"0,9373";"0,0066";"2,0165"
"4,6000";"0,9376";"0,0067";"2,0279"
"4,6200";"0,9379";"0,0067";"2,0403"
"4,6400";"0,9383";"0,0067";"2,0502"
"4,6600";"0,9386";"0,0068";"2,0589"
"4,6800";"0,9389";"0,0068";"2,0720"
"4,7000";"0,9392";"0,0069";"2,0889"
"4,7200";"0,9395";"0,0069";"2,0954"
"4,7400";"0,9398";"0,0069";"2,1059"
"4,7600";"0,9402";"0,0070";"2,1209"
"4,7800";"0,9405";"0,0070";"2,1354"
"4,8000";"0,9408";"0,0070";"2,1433"
"4,8200";"0,9412";"0,0071";"2,1546"
"4,8400";"0,9415";"0,0071";"2,1654"
"4,8600";"0,9418";"0,0071";"2,1775"
"4,8800";"0,9422";"0,0072";"2,1907"
"4,9000";"0,9426";"0,0072";"2,2052"
"4,9200";"0,9429";"0,0073";"2,2181"
"4,9400";"0,9432";"0,0073";"2,2302"
"4,9600";"0,9435";"0,0074";"2,2433"
"4,9800";"0,9439";"0,0074";"2,2582"
"5,0000";"0,9442";"0,0074";"2,2707"
"5,0200";"0,9445";"0,0075";"2,2818"
"5,0400";"0,9449";"0,0075";"2,2965"
"5,0600";"0,9452";"0,0076";"2,3070"
"5,0800";"0,9455";"0,0076";"2,3186"
"5,1000";"0,9458";"0,0076";"2,3284"
"5,1200";"0,9462";"0,0077";"2,3449"
"5,1400";"0,9466";"0,0077";"2,3617"
"5,1600";"0,9470";"0,0078";"2,3752"
"5,1800";"0,9473";"0,0078";"2,3858"
"5,2000";"0,9476";"0,0079";"2,3966"
"5,2200";"0,9480";"0,0079";"2,4117"
"5,2400";"0,9483";"0,0079";"2,4216"
"5,2600";"0,9485";"0,0080";"2,4328"
"5,2800";"0,9488";"0,0080";"2,4449"
"5,3000";"0,9492";"0,0081";"2,4565"
"5,3200";"0,9495";"0,0081";"2,4692"
"5,3400";"0,9498";"0,0081";"2,4784"
"5,3600";"0,9502";"0,0082";"2,4925"
"5,3800";"0,9505";"0,0082";"2,5080"
"5,4000";"0,9509";"0,0083";"2,5219"
"5,4200";"0,9512";"0,0083";"2,5349"
"5,4400";"0,9515";"0,0083";"2,5446"
"5,4600";"0,9518";"0,0084";"2,5566"
"5,4800";"0,9521";"0,0084";"2,5685"
"5,5000";"0,9525";"0,0085";"2,5833"
"5,5200";"0,9529";"0,0085";"2,5958"
"5,5400";"0,9532";"0,0086";"2,6122"
"5,5600";"0,9537";"0,0086";"2,6282"
"5,5800";"0,9540";"0,0086";"2,6366"
"5,6000";"0,9543";"0,0087";"2,6501"
"5,6200";"0,9546";"0,0087";"2,6615"
"5,6400";"0,9549";"0,0088";"2,6755"
"5,6600";"0,9553";"0,0088";"2,6876"
"5,6800";"0,9556";"0,0089";"2,7010"
"5,7000";"0,9559";"0,0089";"2,7097"
"5,7200";"0,9562";"0,0089";"2,7234"
"5,7400";"0,9566";"0,0090";"2,7382"
"5,7600";"0,9569";"0,0090";"2,7492"
"5,7800";"0,9572";"0,0091";"2,7607"
"5,8000";"0,9576";"0,0091";"2,7759"
"5,8200";"0,9580";"0,0092";"2,7906"
"5,8400";"0,9583";"0,0092";"2,8020"
"5,8600";"0,9586";"0,0092";"2,8156"
"5,8800";"0,9589";"0,0093";"2,8274"
"5,9000";"0,9592";"0,0093";"2,8391"
"5,9200";"0,9596";"0,0094";"2,8572"
"5,9400";"0,9600";"0,0094";"2,8740"
"5,9600";"0,9603";"0,0095";"2,8858"
"5,9800";"0,9607";"0,0095";"2,8947"
"6,0000";"0,9611";"0,0095";"2,9109"
"6,0200";"0,9614";"0,0096";"2,9282"
"6,0400";"0,9617";"0,0096";"2,9370"
"6,0600";"0,9620";"0,0097";"2,9503"
"6,0800";"0,9623";"0,0097";"2,9605"
"6,1000";"0,9626";"0,0098";"2,9731"
"6,1200";"0,9630";"0,0098";"2,9836"
"6,1400";"0,9634";"0,0098";"2,9976"
"6,1600";"0,9637";"0,0099";"3,0124"
"6,1800";"0,9641";"0,0099";"3,0287"
"6,2000";"0,9644";"0,0100";"3,0424"
"6,2200";"0,9647";"0,0100";"3,0536"
"6,2400";"0,9649";"0,0100";"3,0626"
"6,2600";"0,9652";"0,0101";"3,0728"
"6,2800";"0,9656";"0,0101";"3,0867"
"6,3000";"0,9659";"0,0102";"3,1011"
"6,3200";"0,9662";"0,0102";"3,1141"
"6,3400";"0,9666";"0,0103";"3,1266"
"6,3600";"0,9669";"0,0103";"3,1396"
"6,3800";"0,9673";"0,0103";"3,1517"
"6,4000";"0,9676";"0,0104";"3,1671"
"6,4200";"0,9680";"0,0104";"3,1811"
"6,4400";"0,9683";"0,0105";"3,1956"
"6,4600";"0,9686";"0,0105";"3,2088"
"6,4800";"0,9689";"0,0106";"3,2172"
"6,5000";"0,9692";"0,0106";"3,2249"
"6,5200";"0,9695";"0,0106";"3,2393"
"6,5400";"0,9699";"0,0107";"3,2535"
"6,5600";"0,9702";"0,0107";"3,2675"
"6,5800";"0,9705";"0,0107";"3,2768"
"6,6000";"0,9708";"0,0108";"3,2902"
"6,6200";"0,9711";"0,0108";"3,3004"
"6,6400";"0,9714";"0,0109";"3,3118"
"6,6600";"0,9717";"0,0109";"3,3233"
"6,6800";"0,9721";"0,0109";"3,3364"
"6,7000";"0,9724";"0,0110";"3,3496"
"6,7200";"0,9728";"0,0110";"3,3657"
"6,7400";"0,9731";"0,0111";"3,3823"
"6,7600";"0,9735";"0,0111";"3,3978"
"6,7800";"0,9738";"0,0112";"3,4117"
"6,8000";"0,9741";"0,0112";"3,4185"
"6,8200";"0,9744";"0,0112";"3,4297"
"6,8400";"0,9747";"0,0113";"3,4458"
"6,8600";"0,9751";"0,0113";"3,4593"
"6,8800";"0,9754";"0,0114";"3,4715"
"6,9000";"0,9758";"0,0114";"3,4883"
"6,9200";"0,9761";"0,0115";"3,4996"
"6,9400";"0,9764";"0,0115";"3,5097"
"6,9600";"0,9767";"0,0115";"3,5198"
"6,9800";"0,9770";"0,0116";"3,5326"
"7,0000";"0,9773";"0,0116";"3,5466"
"7,0200";"0,9777";"0,0117";"3,5610"
"7,0400";"0,9780";"0,0117";"3,5747"
"7,0600";"0,9783";"0,0118";"3,5853"
"7,0800";"0,9786";"0,0118";"3,6023"
"7,1000";"0,9790";"0,0119";"3,6187"
"7,1200";"0,9793";"0,0119";"3,6269"
"7,1400";"0,9796";"0,0119";"3,6364"
"7,1600";"0,9799";"0,0120";"3,6484"
"7,1800";"0,9802";"0,0120";"3,6608"
"7,2000";"0,9805";"0,0121";"3,6761"
"7,2200";"0,9808";"0,0121";"3,6902"
"7,2400";"0,9812";"0,0121";"3,7035"
"7,2600";"0,9815";"0,0122";"3,7159"
"7,2800";"0,9819";"0,0122";"3,7292"
"7,3000";"0,9822";"0,0123";"3,7434"
"7,3200";"0,9825";"0,0123";"3,7564"
"7,3400";"0,9829";"0,0124";"3,7704"
"7,3600";"0,9832";"0,0124";"3,7806"
"7,3800";"0,9835";"0,0124";"3,7917"
"7,4000";"0,9838";"0,0125";"3,8033"
"7,4200";"0,9842";"0,0125";"3,8241"
"7,4400";"0,9845";"0,0126";"3,8343"
"7,4600";"0,9848";"0,0126";"3,8446"
"7,4800";"0,9851";"0,0126";"3,8563"
"7,5000";"0,9854";"0,0127";"3,8682"
"7,5200";"0,9857";"0,0127";"3,8819"
"7,5400";"0,9861";"0,0128";"3,8932"
"7,5600";"0,9864";"0,0128";"3,9035"
"7,5800";"0,9867";"0,0128";"3,9167"
"7,6000";"0,9870";"0,0129";"3,9346"
"7,6200";"0,9874";"0,0130";"3,9549"
"7,6400";"0,9878";"0,0130";"3,9702"
"7,6600";"0,9881";"0,0131";"3,9806"
"7,6800";"0,9884";"0,0131";"3,9914"
"7,7000";"0,9887";"0,0131";"4,0017"
"7,7200";"0,9890";"0,0132";"4,0130"
"7,7400";"0,9893";"0,0132";"4,0276"
"7,7600";"0,9896";"0,0132";"4,0392"
"7,7800";"0,9899";"0,0133";"4,0539"
"7,8000";"0,9902";"0,0133";"4,0617"
"7,8200";"0,9905";"0,0134";"4,0739"
"7,8400";"0,9909";"0,0134";"4,0924"
"7,8600";"0,9913";"0,0135";"4,1053"
"7,8800";"0,9916";"0,0135";"4,1169"
"7,9000";"0,9918";"0,0135";"4,1263"
"7,9200";"0,9922";"0,0136";"4,1407"
"7,9400";"0,9925";"0,0136";"4,1531"
"7,9600";"0,9929";"0,0137";"4,1670"
"7,9800";"0,9932";"0,0137";"4,1812"
"8,0000";"0,9936";"0,0138";"4,1975"
"8,0200";"0,9939";"0,0138";"4,2141"
"8,0400";"0,9942";"0,0139";"4,2268"
"8,0600";"0,9946";"0,0139";"4,2370"
"8,0800";"0,9949";"0,0139";"4,2483"
"8,1000";"0,9952";"0,0140";"4,2627"
"8,1200";"0,9956";"0,0140";"4,2788"
"8,1400";"0,9958";"0,0141";"4,2915"
"8,1600";"0,9962";"0,0141";"4,3049"
"8,1800";"0,9965";"0,0142";"4,3142"
"8,2000";"0,9968";"0,0142";"4,3261"
"8,2200";"0,9972";"0,0142";"4,3437"
"8,2400";"0,9975";"0,0143";"4,3562"
"8,2600";"0,9978";"0,0143";"4,3659"
"8,2800";"0,9981";"0,0144";"4,3831"
"8,3000";"0,9984";"0,0144";"4,3975"
"8,3200";"0,9987";"0,0144";"4,4040"
"8,3400";"0,9990";"0,0145";"4,4175"
"8,3600";"0,9994";"0,0145";"4,4320"
"8,3800";"0,9997";"0,0146";"4,4441"
"8,4000";"1,0000";"0,0146";"4,4550"
"8,4200";"1,0003";"0,0147";"4,4670"
"8,4400";"1,0007";"0,0147";"4,4803"
"8,4600";"1,0010";"0,0147";"4,4947"
"8,4800";"1,0013";"0,0148";"4,5076"
"8,5000";"1,0016";"0,0148";"4,5201"
"8,5200";"1,0019";"0,0149";"4,5321"
"8,5400";"1,0022";"0,0149";"4,5397"
"8,5600";"1,0026";"0,0149";"4,5537"
"8,5800";"1,0029";"0,0150";"4,5703"
"8,6000";"1,0032";"0,0150";"4,5825"
"8,6200";"1,0035";"0,0151";"4,5958"
"8,6400";"1,0039";"0,0151";"4,6104"
"8,6600";"1,0042";"0,0152";"4,6246"
"8,6800";"1,0045";"0,0152";"4,6325"
"8,7000";"1,0048";"0,0152";"4,6440"
"8,7200";"1,0051";"0,0153";"4,6563"
"8,7400";"1,0054";"0,0153";"4,6683"
"8,7600";"1,0057";"0,0154";"4,6813"
"8,7800";"1,0060";"0,0154";"4,6946"
"8,8000";"1,0063";"0,0154";"4,7039"
"8,8200";"1,0065";"0,0155";"4,7127"
"8,8400";"1,0068";"0,0155";"4,7248"
"8,8600";"1,0071";"0,0155";"4,7360"
"8,8800";"1,0074";"0,0156";"4,7493"
"8,9000";"1,0078";"0,0156";"4,7626"
"8,9200";"1,0082";"0,0157";"4,7790"
"8,9400";"1,0085";"0,0157";"4,7903"
"8,9600";"1,0088";"0,0157";"4,8015"
"8,9800";"1,0091";"0,0158";"4,8134"
"9,0000";"1,0094";"0,0158";"4,8252"
"9,0200";"1,0097";"0,0159";"4,8372"
"9,0400";"1,0099";"0,0159";"4,8458"
"9,0600";"1,0102";"0,0159";"4,8569"
"9,0800";"1,0105";"0,0160";"4,8678"
"9,1000";"1,0108";"0,0160";"4,8818"
"9,1200";"1,0111";"0,0161";"4,8948"
"9,1400";"1,0114";"0,0161";"4,9096"
"9,1600";"1,0117";"0,0161";"4,9226"
"9,1800";"1,0121";"0,0162";"4,9364"
"9,2000";"1,0124";"0,0162";"4,9509"
"9,2200";"1,0127";"0,0163";"4,9603"
"9,2400";"1,0130";"0,0163";"4,9719"
"9,2600";"1,0133";"0,0163";"4,9820"
"9,2800";"1,0136";"0,0164";"4,9980"
"9,3000";"1,0139";"0,0164";"5,0143"
"9,3200";"1,0143";"0,0165";"5,0262"
"9,3400";"1,0145";"0,0165";"5,0359"
"9,3600";"1,0148";"0,0166";"5,0473"
"9,3800";"1,0151";"0,0166";"5,0591"
"9,4000";"1,0154";"0,0166";"5,0687"
"9,4200";"1,0157";"0,0167";"5,0793"
"9,4400";"1,0161";"0,0167";"5,0930"
"9,4600";"1,0164";"0,0168";"5,1088"
"9,4800";"1,0167";"0,0168";"5,1214"
"9,5000";"1,0170";"0,0168";"5,1311"
"9,5200";"1,0173";"0,0169";"5,1429"
"9,5400";"1,0176";"0,0169";"5,1549"
"9,5600";"1,0179";"0,0169";"5,1653"
"9,5800";"1,0182";"0,0170";"5,1774"
"9,6000";"1,0186";"0,0170";"5,1932"
"9,6200";"1,0190";"0,0171";"5,2069"
"9,6400";"1,0193";"0,0171";"5,2232"
"9,6600";"1,0196";"0,0172";"5,2338"
"9,6800";"1,0199";"0,0172";"5,2497"
"9,7000";"1,0202";"0,0173";"5,2611"
"9,7200";"1,0205";"0,0173";"5,2712"
"9,7400";"1,0209";"0,0173";"5,2853"
"9,7600";"1,0212";"0,0174";"5,3006"
"9,7800";"1,0215";"0,0174";"5,3084"
"9,8000";"1,0218";"0,0174";"5,3200"
"9,8200";"1,0221";"0,0175";"5,3344"
"9,8400";"1,0224";"0,0175";"5,3495"
"9,8600";"1,0228";"0,0176";"5,3652"
"9,8800";"1,0231";"0,0176";"5,3753"
"9,9000";"1,0234";"0,0177";"5,3867"
"9,9200";"1,0237";"0,0177";"5,4008"
"9,9400";"1,0241";"0,0178";"5,4145"
"9,9600";"1,0244";"0,0178";"5,4241"
"9,9800";"1,0246";"0,0178";"5,4326"
"10,0000";"1,0249";"0,0179";"5,4444"
"10,0200";"1,0252";"0,0179";"5,4571"
"10,0400";"1,0255";"0,0179";"5,4653"
"10,0600";"1,0258";"0,0180";"5,4772"
"10,0800";"1,0261";"0,0180";"5,4947"
"10,1000";"1,0264";"0,0181";"5,5055"
"10,1200";"1,0267";"0,0181";"5,5178"
"10,1400";"1,0270";"0,0181";"5,5306"
"10,1600";"1,0273";"0,0182";"5,5445"
"10,1800";"1,0277";"0,0182";"5,5583"
"10,2000";"1,0280";"0,0183";"5,5700"
"10,2200";"1,0283";"0,0183";"5,5824"
"10,2400";"1,0286";"0,0184";"5,5990"
"10,2600";"1,0289";"0,0184";"5,6112"
"10,2800";"1,0293";"0,0184";"5,6214"
"10,3000";"1,0296";"0,0185";"5,6333"
"10,3200";"1,0299";"0,0185";"5,6440"
"10,3400";"1,0302";"0,0185";"5,6551"
"10,3600";"1,0304";"0,0186";"5,6677"
"10,3800";"1,0308";"0,0186";"5,6787"
"10,4000";"1,0312";"0,0187";"5,6918"
"10,4200";"1,0315";"0,0187";"5,7080"
"10,4400";"1,0318";"0,0188";"5,7211"
"10,4600";"1,0322";"0,0188";"5,7349"
"10,4800";"1,0325";"0,0188";"5,7465"
"10,5000";"1,0328";"0,0189";"5,7641"
"10,5200";"1,0332";"0,0190";"5,7780"
"10,5400";"1,0335";"0,0190";"5,7891"
"10,5600";"1,0338";"0,0190";"5,7997"
"10,5800";"1,0341";"0,0191";"5,8085"
"10,6000";"1,0343";"0,0191";"5,8206"
"10,6200";"1,0346";"0,0191";"5,8341"
"10,6400";"1,0349";"0,0192";"5,8415"
"10,6600";"1,0353";"0,0192";"5,8542"
"10,6800";"1,0356";"0,0192";"5,8686"
"10,7000";"1,0359";"0,0193";"5,8837"
"10,7200";"1,0362";"0,0193";"5,8967"
"10,7400";"1,0365";"0,0194";"5,9129"
"10,7600";"1,0369";"0,0194";"5,9282"
"10,7800";"1,0372";"0,0195";"5,9395"
"10,8000";"1,0375";"0,0195";"5,9466"
"10,8200";"1,0378";"0,0195";"5,9557"
"10,8400";"1,0381";"0,0196";"5,9697"
"10,8600";"1,0385";"0,0196";"5,9864"
"10,8800";"1,0389";"0,0197";"6,0036"
"10,9000";"1,0392";"0,0197";"6,0184"
"10,9200";"1,0395";"0,0198";"6,0293"
"10,9400";"1,0398";"0,0198";"6,0400"
"10,9600";"1,0402";"0,0199";"6,0546"
"10,9800";"1,0405";"0,0199";"6,0711"
"11,0000";"1,0409";"0,0200";"6,0837"
"11,0200";"1,0412";"0,0200";"6,0923"
"11,0400";"1,0415";"0,0200";"6,1043"
"11,0600";"1,0418";"0,0201";"6,1186"
"11,0800";"1,0421";"0,0201";"6,1338"
