Tempo; Deslocamento; Força; Tensão à flexão
(s);(mm);(kN);(MPa)
"0,0000";"0,1725";"0,0000";"-0,0100"
"0,0200";"0,1723";"-0,0001";"-0,0219"
"0,0400";"0,1718";"-0,0001";"-0,0396"
"0,0600";"0,1716";"-0,0002";"-0,0487"
"0,0800";"0,1716";"-0,0002";"-0,0516"
"0,1000";"0,1716";"-0,0002";"-0,0493"
"0,1200";"0,1718";"-0,0002";"-0,0460"
"0,1400";"0,1719";"-0,0001";"-0,0369"
"0,1600";"0,1720";"-0,0001";"-0,0269"
"0,1800";"0,1723";"0,0000";"-0,0152"
"0,2000";"0,1725";"0,0000";"-0,0056"
"0,2200";"0,1727";"0,0000";"0,0060"
"0,2400";"0,1730";"0,0001";"0,0158"
"0,2600";"0,1734";"0,0001";"0,0339"
"0,2800";"0,1739";"0,0002";"0,0555"
"0,3000";"0,1744";"0,0003";"0,0824"
"0,3200";"0,1751";"0,0004";"0,1135"
"0,3400";"0,1758";"0,0005";"0,1396"
"0,3600";"0,1764";"0,0005";"0,1651"
"0,3800";"0,1771";"0,0006";"0,1956"
"0,4000";"0,1778";"0,0007";"0,2246"
"0,4200";"0,1786";"0,0008";"0,2569"
"0,4400";"0,1794";"0,0010";"0,2910"
"0,4600";"0,1801";"0,0011";"0,3221"
"0,4800";"0,1809";"0,0011";"0,3498"
"0,5000";"0,1817";"0,0013";"0,3843"
"0,5200";"0,1826";"0,0014";"0,4219"
"0,5400";"0,1836";"0,0015";"0,4586"
"0,5600";"0,1846";"0,0016";"0,4969"
"0,5800";"0,1855";"0,0018";"0,5358"
"0,6000";"0,1864";"0,0019";"0,5672"
"0,6200";"0,1873";"0,0020";"0,5990"
"0,6400";"0,1881";"0,0021";"0,6294"
"0,6600";"0,1890";"0,0022";"0,6620"
"0,6800";"0,1899";"0,0023";"0,6999"
"0,7000";"0,1910";"0,0024";"0,7387"
"0,7200";"0,1920";"0,0025";"0,7760"
"0,7400";"0,1928";"0,0026";"0,8060"
"0,7600";"0,1938";"0,0028";"0,8437"
"0,7800";"0,1948";"0,0029";"0,8802"
"0,8000";"0,1958";"0,0030";"0,9146"
"0,8200";"0,1967";"0,0031";"0,9460"
"0,8400";"0,1977";"0,0032";"0,9776"
"0,8600";"0,1987";"0,0033";"1,0177"
"0,8800";"0,1997";"0,0035";"1,0604"
"0,9000";"0,2007";"0,0036";"1,0907"
"0,9200";"0,2016";"0,0037";"1,1227"
"0,9400";"0,2026";"0,0038";"1,1538"
"0,9600";"0,2036";"0,0039";"1,1940"
"0,9800";"0,2046";"0,0040";"1,2328"
"1,0000";"0,2056";"0,0042";"1,2674"
"1,0200";"0,2065";"0,0043";"1,3049"
"1,0400";"0,2075";"0,0044";"1,3391"
"1,0600";"0,2084";"0,0045";"1,3758"
"1,0800";"0,2094";"0,0046";"1,4111"
"1,1000";"0,2104";"0,0048";"1,4495"
"1,1200";"0,2115";"0,0049";"1,4905"
"1,1400";"0,2125";"0,0050";"1,5296"
"1,1600";"0,2135";"0,0051";"1,5670"
"1,1800";"0,2146";"0,0053";"1,6045"
"1,2000";"0,2155";"0,0054";"1,6382"
"1,2200";"0,2165";"0,0055";"1,6765"
"1,2400";"0,2174";"0,0056";"1,7109"
"1,2600";"0,2185";"0,0057";"1,7501"
"1,2800";"0,2195";"0,0059";"1,7881"
"1,3000";"0,2204";"0,0060";"1,8250"
"1,3200";"0,2214";"0,0061";"1,8583"
"1,3400";"0,2223";"0,0062";"1,8944"
"1,3600";"0,2232";"0,0063";"1,9275"
"1,3800";"0,2241";"0,0065";"1,9682"
"1,4000";"0,2251";"0,0066";"2,0056"
"1,4200";"0,2261";"0,0067";"2,0416"
"1,4400";"0,2272";"0,0068";"2,0813"
"1,4600";"0,2282";"0,0070";"2,1218"
"1,4800";"0,2292";"0,0071";"2,1572"
"1,5000";"0,2300";"0,0072";"2,1875"
"1,5200";"0,2309";"0,0073";"2,2166"
"1,5400";"0,2318";"0,0074";"2,2531"
"1,5600";"0,2328";"0,0075";"2,2923"
"1,5800";"0,2338";"0,0076";"2,3306"
"1,6000";"0,2348";"0,0078";"2,3686"
"1,6200";"0,2357";"0,0079";"2,4050"
"1,6400";"0,2366";"0,0080";"2,4382"
"1,6600";"0,2375";"0,0081";"2,4712"
"1,6800";"0,2385";"0,0082";"2,5101"
"1,7000";"0,2395";"0,0084";"2,5548"
"1,7200";"0,2406";"0,0085";"2,5962"
"1,7400";"0,2416";"0,0086";"2,6342"
"1,7600";"0,2425";"0,0088";"2,6738"
"1,7800";"0,2435";"0,0089";"2,7105"
"1,8000";"0,2445";"0,0090";"2,7464"
"1,8200";"0,2453";"0,0091";"2,7746"
"1,8400";"0,2462";"0,0092";"2,8054"
"1,8600";"0,2471";"0,0093";"2,8401"
"1,8800";"0,2481";"0,0095";"2,8816"
"1,9000";"0,2490";"0,0096";"2,9179"
"1,9200";"0,2499";"0,0097";"2,9541"
"1,9400";"0,2508";"0,0098";"2,9894"
"1,9600";"0,2518";"0,0099";"3,0241"
"1,9800";"0,2527";"0,0100";"3,0577"
"2,0000";"0,2537";"0,0102";"3,0975"
"2,0200";"0,2546";"0,0103";"3,1338"
"2,0400";"0,2555";"0,0104";"3,1716"
"2,0600";"0,2564";"0,0105";"3,2059"
"2,0800";"0,2573";"0,0106";"3,2399"
"2,1000";"0,2582";"0,0107";"3,2729"
"2,1200";"0,2592";"0,0109";"3,3112"
"2,1400";"0,2600";"0,0110";"3,3483"
"2,1600";"0,2609";"0,0111";"3,3828"
"2,1800";"0,2618";"0,0112";"3,4185"
"2,2000";"0,2626";"0,0113";"3,4465"
"2,2200";"0,2634";"0,0114";"3,4790"
"2,2400";"0,2644";"0,0115";"3,5204"
"2,2600";"0,2656";"0,0117";"3,5697"
"2,2800";"0,2667";"0,0119";"3,6140"
"2,3000";"0,2676";"0,0120";"3,6552"
"2,3200";"0,2685";"0,0121";"3,6880"
"2,3400";"0,2694";"0,0122";"3,7157"
"2,3600";"0,2702";"0,0123";"3,7471"
"2,3800";"0,2712";"0,0124";"3,7882"
"2,4000";"0,2721";"0,0125";"3,8226"
"2,4200";"0,2729";"0,0126";"3,8531"
"2,4400";"0,2737";"0,0127";"3,8824"
"2,4600";"0,2746";"0,0129";"3,9235"
"2,4800";"0,2756";"0,0130";"3,9618"
"2,5000";"0,2765";"0,0131";"3,9971"
"2,5200";"0,2775";"0,0132";"4,0353"
"2,5400";"0,2784";"0,0134";"4,0771"
"2,5600";"0,2793";"0,0135";"4,1106"
"2,5800";"0,2802";"0,0136";"4,1440"
"2,6000";"0,2811";"0,0137";"4,1804"
"2,6200";"0,2820";"0,0138";"4,2153"
"2,6400";"0,2830";"0,0140";"4,2560"
"2,6600";"0,2840";"0,0141";"4,2978"
"2,6800";"0,2849";"0,0142";"4,3321"
"2,7000";"0,2858";"0,0143";"4,3662"
"2,7200";"0,2866";"0,0144";"4,3998"
"2,7400";"0,2875";"0,0145";"4,4324"
"2,7600";"0,2884";"0,0146";"4,4647"
"2,7800";"0,2893";"0,0148";"4,5018"
"2,8000";"0,2902";"0,0149";"4,5420"
"2,8200";"0,2911";"0,0150";"4,5787"
"2,8400";"0,2920";"0,0151";"4,6117"
"2,8600";"0,2928";"0,0152";"4,6412"
"2,8800";"0,2936";"0,0153";"4,6707"
"2,9000";"0,2944";"0,0154";"4,7027"
"2,9200";"0,2953";"0,0155";"4,7383"
"2,9400";"0,2962";"0,0157";"4,7748"
"2,9600";"0,2971";"0,0158";"4,8107"
"2,9800";"0,2980";"0,0159";"4,8447"
"3,0000";"0,2988";"0,0160";"4,8780"
"3,0200";"0,2997";"0,0161";"4,9154"
"3,0400";"0,3007";"0,0163";"4,9569"
"3,0600";"0,3017";"0,0164";"4,9956"
"3,0800";"0,3026";"0,0165";"5,0346"
"3,1000";"0,3034";"0,0166";"5,0689"
"3,1200";"0,3043";"0,0167";"5,1029"
"3,1400";"0,3051";"0,0168";"5,1328"
"3,1600";"0,3060";"0,0170";"5,1681"
"3,1800";"0,3070";"0,0171";"5,2054"
"3,2000";"0,3080";"0,0172";"5,2467"
"3,2200";"0,3090";"0,0174";"5,2907"
"3,2400";"0,3098";"0,0175";"5,3206"
"3,2600";"0,3106";"0,0175";"5,3472"
"3,2800";"0,3114";"0,0176";"5,3804"
"3,3000";"0,3122";"0,0178";"5,4156"
"3,3200";"0,3132";"0,0179";"5,4500"
"3,3400";"0,3141";"0,0180";"5,4885"
"3,3600";"0,3151";"0,0181";"5,5274"
"3,3800";"0,3160";"0,0182";"5,5639"
"3,4000";"0,3168";"0,0184";"5,5963"
"3,4200";"0,3176";"0,0185";"5,6296"
"3,4400";"0,3185";"0,0186";"5,6679"
"3,4600";"0,3194";"0,0187";"5,7026"
"3,4800";"0,3203";"0,0188";"5,7375"
"3,5000";"0,3212";"0,0189";"5,7735"
"3,5200";"0,3220";"0,0191";"5,8083"
"3,5400";"0,3229";"0,0192";"5,8436"
"3,5600";"0,3238";"0,0193";"5,8764"
"3,5800";"0,3247";"0,0194";"5,9157"
"3,6000";"0,3255";"0,0195";"5,9475"
"3,6200";"0,3263";"0,0196";"5,9798"
"3,6400";"0,3272";"0,0197";"6,0120"
"3,6600";"0,3281";"0,0198";"6,0482"
"3,6800";"0,3291";"0,0200";"6,0883"
"3,7000";"0,3300";"0,0201";"6,1321"
"3,7200";"0,3309";"0,0202";"6,1659"
"3,7400";"0,3317";"0,0203";"6,1944"
"3,7600";"0,3326";"0,0204";"6,2262"
"3,7800";"0,3334";"0,0205";"6,2630"
"3,8000";"0,3344";"0,0207";"6,2988"
"3,8200";"0,3352";"0,0208";"6,3289"
"3,8400";"0,3360";"0,0209";"6,3630"
"3,8600";"0,3369";"0,0210";"6,3966"
"3,8800";"0,3378";"0,0211";"6,4354"
"3,9000";"0,3387";"0,0212";"6,4730"
"3,9200";"0,3396";"0,0214";"6,5092"
"3,9400";"0,3405";"0,0215";"6,5425"
"3,9600";"0,3413";"0,0216";"6,5776"
"3,9800";"0,3421";"0,0217";"6,6055"
"4,0000";"0,3429";"0,0218";"6,6428"
"4,0200";"0,3438";"0,0219";"6,6764"
"4,0400";"0,3446";"0,0220";"6,7095"
"4,0600";"0,3455";"0,0221";"6,7431"
"4,0800";"0,3464";"0,0222";"6,7794"
"4,1000";"0,3473";"0,0224";"6,8171"
"4,1200";"0,3482";"0,0225";"6,8498"
"4,1400";"0,3490";"0,0226";"6,8801"
"4,1600";"0,3498";"0,0227";"6,9162"
"4,1800";"0,3507";"0,0228";"6,9507"
"4,2000";"0,3515";"0,0229";"6,9855"
"4,2200";"0,3523";"0,0230";"7,0168"
"4,2400";"0,3532";"0,0231";"7,0511"
"4,2600";"0,3540";"0,0232";"7,0804"
"4,2800";"0,3549";"0,0234";"7,1189"
"4,3000";"0,3558";"0,0235";"7,1556"
"4,3200";"0,3567";"0,0236";"7,1916"
"4,3400";"0,3576";"0,0237";"7,2246"
"4,3600";"0,3584";"0,0238";"7,2596"
"4,3800";"0,3594";"0,0239";"7,2979"
"4,4000";"0,3603";"0,0241";"7,3349"
"4,4200";"0,3612";"0,0242";"7,3698"
"4,4400";"0,3620";"0,0243";"7,4073"
"4,4600";"0,3630";"0,0244";"7,4431"
"4,4800";"0,3638";"0,0245";"7,4766"
"4,5000";"0,3647";"0,0246";"7,5138"
"4,5200";"0,3656";"0,0248";"7,5493"
"4,5400";"0,3665";"0,0249";"7,5853"
"4,5600";"0,3673";"0,0250";"7,6176"
"4,5800";"0,3681";"0,0251";"7,6517"
"4,6000";"0,3690";"0,0252";"7,6879"
"4,6200";"0,3700";"0,0253";"7,7241"
"4,6400";"0,3709";"0,0255";"7,7594"
"4,6600";"0,3717";"0,0255";"7,7885"
"4,6800";"0,3725";"0,0257";"7,8205"
"4,7000";"0,3734";"0,0258";"7,8581"
"4,7200";"0,3743";"0,0259";"7,8957"
"4,7400";"0,3752";"0,0260";"7,9301"
"4,7600";"0,3761";"0,0261";"7,9653"
"4,7800";"0,3769";"0,0263";"8,0031"
"4,8000";"0,3778";"0,0264";"8,0443"
"4,8200";"0,3787";"0,0265";"8,0752"
"4,8400";"0,3795";"0,0266";"8,1022"
"4,8600";"0,3803";"0,0267";"8,1307"
"4,8800";"0,3811";"0,0268";"8,1653"
"4,9000";"0,3821";"0,0269";"8,2078"
"4,9200";"0,3831";"0,0271";"8,2472"
"4,9400";"0,3839";"0,0272";"8,2806"
"4,9600";"0,3848";"0,0273";"8,3194"
"4,9800";"0,3857";"0,0274";"8,3568"
"5,0000";"0,3866";"0,0275";"8,3908"
"5,0200";"0,3875";"0,0276";"8,4253"
"5,0400";"0,3884";"0,0277";"8,4598"
"5,0600";"0,3892";"0,0279";"8,4915"
"5,0800";"0,3901";"0,0280";"8,5273"
"5,1000";"0,3911";"0,0281";"8,5654"
"5,1200";"0,3919";"0,0282";"8,6037"
"5,1400";"0,3929";"0,0283";"8,6432"
"5,1600";"0,3937";"0,0285";"8,6753"
"5,1800";"0,3946";"0,0286";"8,7135"
"5,2000";"0,3956";"0,0287";"8,7478"
"5,2200";"0,3965";"0,0288";"8,7858"
"5,2400";"0,3974";"0,0289";"8,8219"
"5,2600";"0,3983";"0,0290";"8,8549"
"5,2800";"0,3992";"0,0292";"8,8895"
"5,3000";"0,4001";"0,0293";"8,9304"
"5,3200";"0,4011";"0,0294";"8,9691"
"5,3400";"0,4020";"0,0296";"9,0094"
"5,3600";"0,4029";"0,0297";"9,0444"
"5,3800";"0,4038";"0,0298";"9,0823"
"5,4000";"0,4047";"0,0299";"9,1183"
"5,4200";"0,4057";"0,0300";"9,1555"
"5,4400";"0,4066";"0,0302";"9,1941"
"5,4600";"0,4076";"0,0303";"9,2298"
"5,4800";"0,4084";"0,0304";"9,2677"
"5,5000";"0,4093";"0,0305";"9,3059"
"5,5200";"0,4102";"0,0307";"9,3449"
"5,5400";"0,4112";"0,0308";"9,3824"
"5,5600";"0,4119";"0,0309";"9,4094"
"5,5800";"0,4127";"0,0310";"9,4395"
"5,6000";"0,4138";"0,0311";"9,4865"
"5,6200";"0,4150";"0,0313";"9,5331"
"5,6400";"0,4159";"0,0314";"9,5722"
"5,6600";"0,4168";"0,0315";"9,6092"
"5,6800";"0,4176";"0,0316";"9,6375"
"5,7000";"0,4185";"0,0317";"9,6715"
"5,7200";"0,4194";"0,0319";"9,7131"
"5,7400";"0,4204";"0,0320";"9,7559"
"5,7600";"0,4213";"0,0321";"9,7929"
"5,7800";"0,4221";"0,0322";"9,8229"
"5,8000";"0,4230";"0,0323";"9,8592"
"5,8200";"0,4241";"0,0325";"9,8991"
"5,8400";"0,4250";"0,0326";"9,9390"
"5,8600";"0,4259";"0,0327";"9,9747"
"5,8800";"0,4268";"0,0328";"10,0110"
"5,9000";"0,4276";"0,0329";"10,0442"
"5,9200";"0,4285";"0,0331";"10,0787"
"5,9400";"0,4294";"0,0332";"10,1184"
"5,9600";"0,4303";"0,0333";"10,1553"
"5,9800";"0,4312";"0,0334";"10,1915"
"6,0000";"0,4321";"0,0336";"10,2316"
"6,0200";"0,4331";"0,0337";"10,2708"
"6,0400";"0,4340";"0,0338";"10,3031"
"6,0600";"0,4349";"0,0339";"10,3411"
"6,0800";"0,4359";"0,0340";"10,3788"
"6,1000";"0,4368";"0,0342";"10,4215"
"6,1200";"0,4378";"0,0343";"10,4641"
"6,1400";"0,4388";"0,0345";"10,5045"
"6,1600";"0,4397";"0,0346";"10,5384"
"6,1800";"0,4406";"0,0347";"10,5748"
"6,2000";"0,4415";"0,0348";"10,6093"
"6,2200";"0,4424";"0,0349";"10,6508"
"6,2400";"0,4434";"0,0351";"10,6917"
"6,2600";"0,4442";"0,0352";"10,7225"
"6,2800";"0,4451";"0,0353";"10,7534"
"6,3000";"0,4459";"0,0354";"10,7881"
"6,3200";"0,4468";"0,0355";"10,8277"
"6,3400";"0,4478";"0,0356";"10,8668"
"6,3600";"0,4488";"0,0358";"10,9102"
"6,3800";"0,4497";"0,0359";"10,9434"
"6,4000";"0,4506";"0,0360";"10,9798"
"6,4200";"0,4516";"0,0361";"11,0202"
"6,4400";"0,4525";"0,0363";"11,0612"
"6,4600";"0,4534";"0,0364";"11,0987"
"6,4800";"0,4544";"0,0365";"11,1405"
"6,5000";"0,4553";"0,0367";"11,1810"
"6,5200";"0,4562";"0,0368";"11,2129"
"6,5400";"0,4571";"0,0369";"11,2502"
"6,5600";"0,4581";"0,0370";"11,2917"
"6,5800";"0,4592";"0,0372";"11,3337"
"6,6000";"0,4602";"0,0373";"11,3709"
"6,6200";"0,4610";"0,0374";"11,4031"
"6,6400";"0,4618";"0,0375";"11,4367"
"6,6600";"0,4628";"0,0377";"11,4819"
"6,6800";"0,4638";"0,0378";"11,5236"
"6,7000";"0,4647";"0,0379";"11,5609"
"6,7200";"0,4656";"0,0380";"11,5920"
"6,7400";"0,4665";"0,0381";"11,6265"
"6,7600";"0,4675";"0,0383";"11,6697"
"6,7800";"0,4685";"0,0384";"11,7134"
"6,8000";"0,4693";"0,0385";"11,7454"
"6,8200";"0,4702";"0,0386";"11,7758"
"6,8400";"0,4711";"0,0388";"11,8142"
"6,8600";"0,4721";"0,0389";"11,8561"
"6,8800";"0,4731";"0,0390";"11,8964"
"6,9000";"0,4740";"0,0391";"11,9318"
"6,9200";"0,4749";"0,0393";"11,9704"
"6,9400";"0,4758";"0,0394";"12,0056"
"6,9600";"0,4768";"0,0395";"12,0467"
"6,9800";"0,4778";"0,0396";"12,0882"
"7,0000";"0,4788";"0,0398";"12,1328"
"7,0200";"0,4797";"0,0399";"12,1732"
"7,0400";"0,4807";"0,0401";"12,2117"
"7,0600";"0,4816";"0,0402";"12,2492"
"7,0800";"0,4825";"0,0403";"12,2835"
"7,1000";"0,4835";"0,0404";"12,3205"
"7,1200";"0,4846";"0,0406";"12,3654"
"7,1400";"0,4855";"0,0407";"12,4045"
"7,1600";"0,4864";"0,0408";"12,4399"
"7,1800";"0,4874";"0,0409";"12,4785"
"7,2000";"0,4883";"0,0411";"12,5209"
"7,2200";"0,4893";"0,0412";"12,5598"
"7,2400";"0,4902";"0,0413";"12,5950"
"7,2600";"0,4911";"0,0414";"12,6315"
"7,2800";"0,4921";"0,0416";"12,6700"
"7,3000";"0,4931";"0,0417";"12,7139"
"7,3200";"0,4941";"0,0418";"12,7574"
"7,3400";"0,4951";"0,0420";"12,7947"
"7,3600";"0,4960";"0,0421";"12,8303"
"7,3800";"0,4969";"0,0422";"12,8676"
"7,4000";"0,4979";"0,0423";"12,9057"
"7,4200";"0,4987";"0,0424";"12,9405"
"7,4400";"0,4997";"0,0426";"12,9767"
"7,4600";"0,5007";"0,0427";"13,0183"
"7,4800";"0,5016";"0,0428";"13,0548"
"7,5000";"0,5025";"0,0429";"13,0940"
"7,5200";"0,5035";"0,0431";"13,1290"
"7,5400";"0,5044";"0,0432";"13,1681"
"7,5600";"0,5054";"0,0433";"13,2069"
"7,5800";"0,5064";"0,0434";"13,2453"
"7,6000";"0,5073";"0,0436";"13,2889"
"7,6200";"0,5081";"0,0437";"13,3210"
"7,6400";"0,5090";"0,0438";"13,3574"
"7,6600";"0,5100";"0,0439";"13,3967"
"7,6800";"0,5110";"0,0441";"13,4371"
"7,7000";"0,5119";"0,0442";"13,4722"
"7,7200";"0,5128";"0,0443";"13,5097"
"7,7400";"0,5138";"0,0444";"13,5499"
"7,7600";"0,5147";"0,0446";"13,5854"
"7,7800";"0,5156";"0,0447";"13,6223"
"7,8000";"0,5166";"0,0448";"13,6614"
"7,8200";"0,5175";"0,0449";"13,6998"
"7,8400";"0,5185";"0,0451";"13,7365"
"7,8600";"0,5194";"0,0452";"13,7792"
"7,8800";"0,5203";"0,0453";"13,8126"
"7,9000";"0,5212";"0,0454";"13,8469"
"7,9200";"0,5222";"0,0456";"13,8894"
"7,9400";"0,5232";"0,0457";"13,9349"
"7,9600";"0,5242";"0,0458";"13,9725"
"7,9800";"0,5251";"0,0459";"14,0086"
"8,0000";"0,5260";"0,0461";"14,0432"
"8,0200";"0,5269";"0,0462";"14,0800"
"8,0400";"0,5278";"0,0463";"14,1146"
"8,0600";"0,5287";"0,0464";"14,1512"
"8,0800";"0,5297";"0,0466";"14,1930"
"8,1000";"0,5306";"0,0467";"14,2324"
"8,1200";"0,5315";"0,0468";"14,2652"
"8,1400";"0,5324";"0,0469";"14,3022"
"8,1600";"0,5333";"0,0470";"14,3346"
"8,1800";"0,5342";"0,0471";"14,3732"
"8,2000";"0,5352";"0,0473";"14,4144"
"8,2200";"0,5361";"0,0474";"14,4489"
"8,2400";"0,5371";"0,0475";"14,4867"
"8,2600";"0,5379";"0,0476";"14,5214"
"8,2800";"0,5388";"0,0478";"14,5579"
"8,3000";"0,5397";"0,0479";"14,5952"
"8,3200";"0,5406";"0,0480";"14,6321"
"8,3400";"0,5416";"0,0481";"14,6729"
"8,3600";"0,5426";"0,0483";"14,7140"
"8,3800";"0,5435";"0,0484";"14,7493"
"8,4000";"0,5445";"0,0485";"14,7892"
"8,4200";"0,5455";"0,0486";"14,8323"
"8,4400";"0,5465";"0,0488";"14,8794"
"8,4600";"0,5474";"0,0489";"14,9108"
"8,4800";"0,5482";"0,0490";"14,9346"
"8,5000";"0,5491";"0,0491";"14,9715"
"8,5200";"0,5501";"0,0493";"15,0179"
"8,5400";"0,5511";"0,0494";"15,0586"
"8,5600";"0,5520";"0,0495";"15,0913"
"8,5800";"0,5529";"0,0496";"15,1324"
"8,6000";"0,5539";"0,0497";"15,1651"
"8,6200";"0,5548";"0,0499";"15,1999"
"8,6400";"0,5557";"0,0500";"15,2364"
"8,6600";"0,5566";"0,0501";"15,2765"
"8,6800";"0,5576";"0,0502";"15,3201"
"8,7000";"0,5587";"0,0504";"15,3625"
"8,7200";"0,5596";"0,0505";"15,4020"
"8,7400";"0,5606";"0,0506";"15,4407"
"8,7600";"0,5616";"0,0508";"15,4837"
"8,7800";"0,5625";"0,0509";"15,5206"
"8,8000";"0,5634";"0,0510";"15,5557"
"8,8200";"0,5643";"0,0511";"15,5910"
"8,8400";"0,5652";"0,0512";"15,6215"
"8,8600";"0,5661";"0,0514";"15,6572"
"8,8800";"0,5671";"0,0515";"15,6984"
"8,9000";"0,5682";"0,0516";"15,7417"
"8,9200";"0,5691";"0,0518";"15,7810"
"8,9400";"0,5701";"0,0519";"15,8224"
"8,9600";"0,5711";"0,0520";"15,8683"
"8,9800";"0,5721";"0,0522";"15,9084"
"9,0000";"0,5731";"0,0523";"15,9465"
"9,0200";"0,5741";"0,0524";"15,9841"
"9,0400";"0,5751";"0,0526";"16,0266"
"9,0600";"0,5762";"0,0527";"16,0709"
"9,0800";"0,5771";"0,0528";"16,1067"
"9,1000";"0,5781";"0,0530";"16,1507"
"9,1200";"0,5792";"0,0531";"16,1946"
"9,1400";"0,5802";"0,0533";"16,2361"
"9,1600";"0,5812";"0,0534";"16,2748"
"9,1800";"0,5821";"0,0535";"16,3069"
"9,2000";"0,5830";"0,0536";"16,3431"
"9,2200";"0,5839";"0,0537";"16,3801"
"9,2400";"0,5849";"0,0539";"16,4194"
"9,2600";"0,5859";"0,0540";"16,4605"
"9,2800";"0,5870";"0,0541";"16,5065"
"9,3000";"0,5879";"0,0543";"16,5410"
"9,3200";"0,5888";"0,0544";"16,5771"
"9,3400";"0,5897";"0,0545";"16,6116"
"9,3600";"0,5908";"0,0546";"16,6606"
"9,3800";"0,5919";"0,0548";"16,7016"
"9,4000";"0,5928";"0,0549";"16,7334"
"9,4200";"0,5936";"0,0550";"16,7656"
"9,4400";"0,5945";"0,0551";"16,8033"
"9,4600";"0,5954";"0,0552";"16,8406"
"9,4800";"0,5963";"0,0553";"16,8733"
"9,5000";"0,5972";"0,0555";"16,9100"
"9,5200";"0,5982";"0,0556";"16,9539"
"9,5400";"0,5993";"0,0557";"16,9957"
"9,5600";"0,6002";"0,0559";"17,0353"
"9,5800";"0,6013";"0,0560";"17,0787"
"9,6000";"0,6022";"0,0561";"17,1170"
"9,6200";"0,6032";"0,0563";"17,1534"
"9,6400";"0,6042";"0,0564";"17,1903"
"9,6600";"0,6051";"0,0565";"17,2300"
"9,6800";"0,6061";"0,0566";"17,2664"
"9,7000";"0,6071";"0,0568";"17,3078"
"9,7200";"0,6081";"0,0569";"17,3467"
"9,7400";"0,6090";"0,0570";"17,3857"
"9,7600";"0,6100";"0,0572";"17,4270"
"9,7800";"0,6110";"0,0573";"17,4659"
"9,8000";"0,6120";"0,0574";"17,5053"
"9,8200";"0,6129";"0,0575";"17,5421"
"9,8400";"0,6138";"0,0576";"17,5739"
"9,8600";"0,6147";"0,0578";"17,6095"
"9,8800";"0,6157";"0,0579";"17,6482"
"9,9000";"0,6166";"0,0580";"17,6802"
"9,9200";"0,6175";"0,0581";"17,7205"
"9,9400";"0,6186";"0,0583";"17,7609"
"9,9600";"0,6195";"0,0584";"17,7980"
"9,9800";"0,6205";"0,0585";"17,8389"
"10,0000";"0,6215";"0,0587";"17,8821"
"10,0200";"0,6224";"0,0588";"17,9174"
"10,0400";"0,6234";"0,0589";"17,9568"
"10,0600";"0,6244";"0,0590";"17,9970"
"10,0800";"0,6253";"0,0591";"18,0323"
"10,1000";"0,6262";"0,0593";"18,0647"
"10,1200";"0,6272";"0,0594";"18,1029"
"10,1400";"0,6281";"0,0595";"18,1395"
"10,1600";"0,6289";"0,0596";"18,1706"
"10,1800";"0,6299";"0,0597";"18,2079"
"10,2000";"0,6308";"0,0598";"18,2464"
"10,2200";"0,6318";"0,0600";"18,2826"
"10,2400";"0,6326";"0,0601";"18,3106"
"10,2600";"0,6335";"0,0602";"18,3521"
"10,2800";"0,6346";"0,0603";"18,3992"
"10,3000";"0,6356";"0,0605";"18,4394"
"10,3200";"0,6366";"0,0606";"18,4775"
"10,3400";"0,6375";"0,0607";"18,5121"
"10,3600";"0,6384";"0,0608";"18,5438"
"10,3800";"0,6394";"0,0610";"18,5849"
"10,4000";"0,6403";"0,0611";"18,6213"
"10,4200";"0,6413";"0,0612";"18,6633"
"10,4400";"0,6424";"0,0613";"18,7031"
"10,4600";"0,6434";"0,0615";"18,7473"
"10,4800";"0,6444";"0,0616";"18,7871"
"10,5000";"0,6454";"0,0617";"18,8228"
"10,5200";"0,6463";"0,0619";"18,8607"
"10,5400";"0,6472";"0,0620";"18,8965"
"10,5600";"0,6482";"0,0621";"18,9364"
"10,5800";"0,6492";"0,0622";"18,9718"
"10,6000";"0,6501";"0,0624";"19,0109"
"10,6200";"0,6511";"0,0625";"19,0536"
"10,6400";"0,6522";"0,0626";"19,0950"
"10,6600";"0,6531";"0,0627";"19,1296"
"10,6800";"0,6541";"0,0629";"19,1679"
"10,7000";"0,6552";"0,0630";"19,2147"
"10,7200";"0,6562";"0,0632";"19,2565"
"10,7400";"0,6572";"0,0633";"19,2936"
"10,7600";"0,6582";"0,0634";"19,3306"
"10,7800";"0,6593";"0,0636";"19,3832"
"10,8000";"0,6603";"0,0637";"19,4261"
"10,8200";"0,6612";"0,0638";"19,4580"
"10,8400";"0,6621";"0,0639";"19,4897"
"10,8600";"0,6631";"0,0640";"19,5242"
"10,8800";"0,6641";"0,0642";"19,5635"
"10,9000";"0,6651";"0,0643";"19,6009"
"10,9200";"0,6660";"0,0644";"19,6422"
"10,9400";"0,6670";"0,0646";"19,6811"
"10,9600";"0,6680";"0,0647";"19,7218"
"10,9800";"0,6689";"0,0648";"19,7565"
"11,0000";"0,6699";"0,0649";"19,7937"
"11,0200";"0,6708";"0,0650";"19,8317"
"11,0400";"0,6719";"0,0652";"19,8730"
"11,0600";"0,6730";"0,0653";"19,9165"
"11,0800";"0,6740";"0,0655";"19,9615"
"11,1000";"0,6750";"0,0656";"20,0040"
"11,1200";"0,6760";"0,0657";"20,0430"
