Tempo; Deslocamento; Força; Tensão à flexão
"1,3200";"0,1898";"0,0054";"1,6321"
"1,3400";"0,1907";"0,0055";"1,6665"
"1,3600";"0,1917";"0,0056";"1,6987"
"1,3800";"0,1925";"0,0057";"1,7332"
"1,4000";"0,1934";"0,0058";"1,7658"
"1,4200";"0,1943";"0,0059";"1,7969"
"1,4400";"0,1951";"0,0060";"1,8286"
"1,4600";"0,1961";"0,0061";"1,8625"
"1,4800";"0,1970";"0,0062";"1,8976"
"1,5000";"0,1978";"0,0063";"1,9302"
"1,5200";"0,1987";"0,0064";"1,9659"
"1,5400";"0,1996";"0,0066";"1,9984"
"1,5600";"0,2005";"0,0067";"2,0303"
"1,5800";"0,2014";"0,0068";"2,0633"
"1,6000";"0,2023";"0,0069";"2,0988"
"1,6200";"0,2032";"0,0070";"2,1376"
"1,6400";"0,2042";"0,0071";"2,1718"
"1,6600";"0,2050";"0,0072";"2,2049"
"1,6800";"0,2059";"0,0073";"2,2401"
"1,7000";"0,2068";"0,0075";"2,2749"
"1,7200";"0,2077";"0,0076";"2,3071"
"1,7400";"0,2086";"0,0077";"2,3402"
"1,7600";"0,2096";"0,0078";"2,3778"
"1,7800";"0,2105";"0,0079";"2,4162"
"1,8000";"0,2115";"0,0080";"2,4503"
"1,8200";"0,2123";"0,0082";"2,4852"
"1,8400";"0,2131";"0,0083";"2,5173"
"1,8600";"0,2140";"0,0084";"2,5497"
"1,8800";"0,2150";"0,0085";"2,5864"
"1,9000";"0,2159";"0,0086";"2,6239"
"1,9200";"0,2169";"0,0087";"2,6606"
"1,9400";"0,2177";"0,0088";"2,6961"
"1,9600";"0,2187";"0,0090";"2,7350"
"1,9800";"0,2196";"0,0091";"2,7670"
"2,0000";"0,2205";"0,0092";"2,7989"
"2,0200";"0,2214";"0,0093";"2,8326"
"2,0400";"0,2224";"0,0094";"2,8727"
"2,0600";"0,2233";"0,0095";"2,9040"
"2,0800";"0,2241";"0,0096";"2,9387"
"2,1000";"0,2250";"0,0098";"2,9757"
"2,1200";"0,2260";"0,0099";"3,0083"
"2,1400";"0,2268";"0,0100";"3,0389"
"2,1600";"0,2277";"0,0101";"3,0756"
"2,1800";"0,2287";"0,0102";"3,1133"
"2,2000";"0,2297";"0,0103";"3,1507"
"2,2200";"0,2306";"0,0104";"3,1845"
"2,2400";"0,2314";"0,0105";"3,2143"
"2,2600";"0,2322";"0,0107";"3,2487"
"2,2800";"0,2332";"0,0108";"3,2873"
"2,3000";"0,2341";"0,0109";"3,3240"
"2,3200";"0,2350";"0,0110";"3,3561"
"2,3400";"0,2359";"0,0111";"3,3926"
"2,3600";"0,2369";"0,0113";"3,4306"
"2,3800";"0,2377";"0,0113";"3,4598"
"2,4000";"0,2386";"0,0115";"3,4945"
"2,4200";"0,2395";"0,0116";"3,5305"
"2,4400";"0,2405";"0,0117";"3,5656"
"2,4600";"0,2414";"0,0118";"3,6025"
"2,4800";"0,2424";"0,0119";"3,6403"
"2,5000";"0,2433";"0,0121";"3,6773"
"2,5200";"0,2442";"0,0122";"3,7122"
"2,5400";"0,2451";"0,0123";"3,7485"
"2,5600";"0,2460";"0,0124";"3,7791"
"2,5800";"0,2469";"0,0125";"3,8142"
"2,6000";"0,2479";"0,0126";"3,8495"
"2,6200";"0,2487";"0,0127";"3,8842"
"2,6400";"0,2496";"0,0129";"3,9182"
"2,6600";"0,2505";"0,0130";"3,9493"
"2,6800";"0,2514";"0,0131";"3,9857"
"2,7000";"0,2524";"0,0132";"4,0240"
"2,7200";"0,2534";"0,0133";"4,0636"
"2,7400";"0,2543";"0,0135";"4,1031"
"2,7600";"0,2552";"0,0136";"4,1368"
"2,7800";"0,2562";"0,0137";"4,1720"
"2,8000";"0,2572";"0,0138";"4,2124"
"2,8200";"0,2581";"0,0139";"4,2455"
"2,8400";"0,2590";"0,0140";"4,2787"
"2,8600";"0,2600";"0,0142";"4,3162"
"2,8800";"0,2609";"0,0143";"4,3503"
"2,9000";"0,2618";"0,0144";"4,3889"
"2,9200";"0,2627";"0,0145";"4,4202"
"2,9400";"0,2635";"0,0146";"4,4519"
"2,9600";"0,2644";"0,0147";"4,4829"
"2,9800";"0,2653";"0,0148";"4,5206"
"3,0000";"0,2663";"0,0150";"4,5595"
"3,0200";"0,2673";"0,0151";"4,6011"
"3,0400";"0,2683";"0,0152";"4,6412"
"3,0600";"0,2692";"0,0153";"4,6742"
"3,0800";"0,2702";"0,0154";"4,7078"
"3,1000";"0,2710";"0,0156";"4,7426"
"3,1200";"0,2719";"0,0157";"4,7781"
"3,1400";"0,2729";"0,0158";"4,8133"
"3,1600";"0,2738";"0,0159";"4,8477"
"3,1800";"0,2746";"0,0160";"4,8815"
"3,2000";"0,2756";"0,0161";"4,9225"
"3,2200";"0,2767";"0,0163";"4,9638"
"3,2400";"0,2777";"0,0164";"5,0026"
"3,2600";"0,2786";"0,0165";"5,0359"
"3,2800";"0,2795";"0,0166";"5,0699"
"3,3000";"0,2804";"0,0167";"5,1064"
"3,3200";"0,2813";"0,0169";"5,1394"
"3,3400";"0,2822";"0,0170";"5,1722"
"3,3600";"0,2830";"0,0171";"5,2037"
"3,3800";"0,2839";"0,0172";"5,2391"
"3,4000";"0,2848";"0,0173";"5,2725"
"3,4200";"0,2857";"0,0174";"5,3052"
"3,4400";"0,2867";"0,0175";"5,3409"
"3,4600";"0,2876";"0,0176";"5,3791"
"3,4800";"0,2886";"0,0178";"5,4187"
"3,5000";"0,2895";"0,0179";"5,4550"
"3,5200";"0,2904";"0,0180";"5,4919"
"3,5400";"0,2914";"0,0181";"5,5294"
"3,5600";"0,2925";"0,0183";"5,5696"
"3,5800";"0,2934";"0,0184";"5,6042"
"3,6000";"0,2943";"0,0185";"5,6375"
"3,6200";"0,2951";"0,0186";"5,6730"
"3,6400";"0,2961";"0,0187";"5,7110"
"3,6600";"0,2970";"0,0189";"5,7470"
"3,6800";"0,2980";"0,0190";"5,7882"
"3,7000";"0,2989";"0,0191";"5,8232"
"3,7200";"0,2998";"0,0192";"5,8560"
"3,7400";"0,3008";"0,0193";"5,8916"
"3,7600";"0,3017";"0,0194";"5,9298"
"3,7800";"0,3027";"0,0196";"5,9680"
"3,8000";"0,3037";"0,0197";"6,0014"
"3,8200";"0,3047";"0,0198";"6,0393"
"3,8400";"0,3056";"0,0199";"6,0791"
"3,8600";"0,3065";"0,0201";"6,1157"
"3,8800";"0,3074";"0,0202";"6,1454"
"3,9000";"0,3083";"0,0203";"6,1803"
"3,9200";"0,3092";"0,0204";"6,2196"
"3,9400";"0,3102";"0,0205";"6,2544"
"3,9600";"0,3112";"0,0207";"6,2983"
"3,9800";"0,3122";"0,0208";"6,3364"
"4,0000";"0,3131";"0,0209";"6,3665"
"4,0200";"0,3139";"0,0210";"6,3974"
"4,0400";"0,3148";"0,0211";"6,4362"
"4,0600";"0,3158";"0,0212";"6,4720"
"4,0800";"0,3167";"0,0213";"6,5051"
"4,1000";"0,3177";"0,0215";"6,5436"
"4,1200";"0,3187";"0,0216";"6,5844"
"4,1400";"0,3197";"0,0217";"6,6251"
"4,1600";"0,3207";"0,0218";"6,6599"
"4,1800";"0,3216";"0,0220";"6,6954"
"4,2000";"0,3224";"0,0221";"6,7292"
"4,2200";"0,3234";"0,0222";"6,7677"
"4,2400";"0,3243";"0,0223";"6,8049"
"4,2600";"0,3253";"0,0224";"6,8408"
"4,2800";"0,3262";"0,0226";"6,8784"
"4,3000";"0,3272";"0,0227";"6,9142"
"4,3200";"0,3281";"0,0228";"6,9463"
"4,3400";"0,3289";"0,0229";"6,9826"
"4,3600";"0,3299";"0,0230";"7,0199"
"4,3800";"0,3309";"0,0232";"7,0629"
"4,4000";"0,3319";"0,0233";"7,1008"
"4,4200";"0,3328";"0,0234";"7,1361"
"4,4400";"0,3338";"0,0235";"7,1751"
"4,4600";"0,3348";"0,0237";"7,2107"
"4,4800";"0,3357";"0,0238";"7,2459"
"4,5000";"0,3365";"0,0239";"7,2767"
"4,5200";"0,3373";"0,0240";"7,3081"
"4,5400";"0,3382";"0,0241";"7,3432"
"4,5600";"0,3392";"0,0242";"7,3784"
"4,5800";"0,3402";"0,0243";"7,4186"
"4,6000";"0,3412";"0,0245";"7,4593"
"4,6200";"0,3421";"0,0246";"7,4986"
"4,6400";"0,3431";"0,0247";"7,5291"
"4,6600";"0,3440";"0,0248";"7,5635"
"4,6800";"0,3449";"0,0249";"7,6006"
"4,7000";"0,3458";"0,0250";"7,6342"
"4,7200";"0,3467";"0,0252";"7,6713"
"4,7400";"0,3476";"0,0253";"7,7045"
"4,7600";"0,3485";"0,0254";"7,7394"
"4,7800";"0,3495";"0,0255";"7,7776"
"4,8000";"0,3505";"0,0256";"7,8119"
"4,8200";"0,3513";"0,0257";"7,8464"
"4,8400";"0,3523";"0,0259";"7,8842"
"4,8600";"0,3533";"0,0260";"7,9279"
"4,8800";"0,3542";"0,0261";"7,9635"
"4,9000";"0,3551";"0,0262";"8,0002"
"4,9200";"0,3560";"0,0263";"8,0323"
"4,9400";"0,3569";"0,0265";"8,0665"
"4,9600";"0,3579";"0,0266";"8,1048"
"4,9800";"0,3589";"0,0267";"8,1430"
"5,0000";"0,3598";"0,0268";"8,1803"
"5,0200";"0,3608";"0,0270";"8,2172"
"5,0400";"0,3617";"0,0271";"8,2584"
"5,0600";"0,3626";"0,0272";"8,2961"
"5,0800";"0,3636";"0,0273";"8,3273"
"5,1000";"0,3646";"0,0274";"8,3654"
"5,1200";"0,3656";"0,0276";"8,4106"
"5,1400";"0,3665";"0,0277";"8,4486"
"5,1600";"0,3674";"0,0278";"8,4783"
"5,1800";"0,3683";"0,0279";"8,5134"
"5,2000";"0,3693";"0,0280";"8,5505"
"5,2200";"0,3703";"0,0282";"8,5835"
"5,2400";"0,3712";"0,0283";"8,6236"
"5,2600";"0,3722";"0,0284";"8,6633"
"5,2800";"0,3731";"0,0285";"8,6983"
"5,3000";"0,3740";"0,0286";"8,7330"
"5,3200";"0,3749";"0,0288";"8,7657"
"5,3400";"0,3758";"0,0289";"8,7994"
"5,3600";"0,3766";"0,0290";"8,8281"
"5,3800";"0,3775";"0,0291";"8,8589"
"5,4000";"0,3783";"0,0292";"8,8948"
"5,4200";"0,3792";"0,0293";"8,9284"
"5,4400";"0,3802";"0,0294";"8,9698"
"5,4600";"0,3812";"0,0296";"9,0105"
"5,4800";"0,3821";"0,0297";"9,0477"
"5,5000";"0,3831";"0,0298";"9,0842"
"5,5200";"0,3839";"0,0299";"9,1164"
"5,5400";"0,3849";"0,0300";"9,1514"
"5,5600";"0,3858";"0,0301";"9,1870"
"5,5800";"0,3867";"0,0303";"9,2237"
"5,6000";"0,3876";"0,0304";"9,2592"
"5,6200";"0,3885";"0,0305";"9,2945"
"5,6400";"0,3895";"0,0306";"9,3313"
"5,6600";"0,3904";"0,0307";"9,3666"
"5,6800";"0,3914";"0,0308";"9,4037"
"5,7000";"0,3923";"0,0310";"9,4369"
"5,7200";"0,3931";"0,0311";"9,4712"
"5,7400";"0,3940";"0,0312";"9,5056"
"5,7600";"0,3950";"0,0313";"9,5416"
"5,7800";"0,3959";"0,0314";"9,5824"
"5,8000";"0,3969";"0,0316";"9,6193"
"5,8200";"0,3978";"0,0317";"9,6549"
"5,8400";"0,3987";"0,0318";"9,6896"
"5,8600";"0,3996";"0,0319";"9,7277"
"5,8800";"0,4006";"0,0320";"9,7707"
"5,9000";"0,4016";"0,0322";"9,8101"
"5,9200";"0,4026";"0,0323";"9,8470"
"5,9400";"0,4036";"0,0324";"9,8859"
"5,9600";"0,4046";"0,0326";"9,9245"
"5,9800";"0,4055";"0,0327";"9,9629"
"6,0000";"0,4065";"0,0328";"10,0023"
"6,0200";"0,4075";"0,0329";"10,0384"
"6,0400";"0,4083";"0,0330";"10,0729"
"6,0600";"0,4093";"0,0332";"10,1111"
"6,0800";"0,4103";"0,0333";"10,1487"
"6,1000";"0,4112";"0,0334";"10,1827"
"6,1200";"0,4122";"0,0335";"10,2170"
"6,1400";"0,4132";"0,0337";"10,2593"
"6,1600";"0,4141";"0,0338";"10,3013"
"6,1800";"0,4151";"0,0339";"10,3377"
"6,2000";"0,4160";"0,0340";"10,3755"
"6,2200";"0,4170";"0,0342";"10,4178"
"6,2400";"0,4180";"0,0343";"10,4575"
"6,2600";"0,4190";"0,0344";"10,4951"
"6,2800";"0,4199";"0,0345";"10,5304"
"6,3000";"0,4209";"0,0347";"10,5708"
"6,3200";"0,4219";"0,0348";"10,6158"
"6,3400";"0,4229";"0,0349";"10,6518"
"6,3600";"0,4239";"0,0351";"10,6872"
"6,3800";"0,4249";"0,0352";"10,7272"
"6,4000";"0,4258";"0,0353";"10,7659"
"6,4200";"0,4268";"0,0354";"10,8032"
"6,4400";"0,4277";"0,0355";"10,8370"
"6,4600";"0,4286";"0,0357";"10,8693"
"6,4800";"0,4295";"0,0358";"10,9102"
"6,5000";"0,4305";"0,0359";"10,9527"
"6,5200";"0,4315";"0,0361";"10,9950"
"6,5400";"0,4324";"0,0362";"11,0344"
"6,5600";"0,4334";"0,0363";"11,0737"
"6,5800";"0,4343";"0,0364";"11,1107"
"6,6000";"0,4353";"0,0366";"11,1448"
"6,6200";"0,4363";"0,0367";"11,1866"
"6,6400";"0,4373";"0,0368";"11,2277"
"6,6600";"0,4382";"0,0369";"11,2609"
"6,6800";"0,4391";"0,0371";"11,2981"
"6,7000";"0,4400";"0,0372";"11,3318"
"6,7200";"0,4411";"0,0373";"11,3796"
"6,7400";"0,4421";"0,0375";"11,4233"
"6,7600";"0,4431";"0,0376";"11,4598"
"6,7800";"0,4440";"0,0377";"11,4962"
"6,8000";"0,4449";"0,0378";"11,5345"
"6,8200";"0,4458";"0,0380";"11,5706"
"6,8400";"0,4468";"0,0381";"11,6066"
"6,8600";"0,4478";"0,0382";"11,6489"
"6,8800";"0,4488";"0,0384";"11,6927"
"6,9000";"0,4498";"0,0385";"11,7356"
"6,9200";"0,4507";"0,0386";"11,7708"
"6,9400";"0,4517";"0,0387";"11,8061"
"6,9600";"0,4526";"0,0388";"11,8421"
"6,9800";"0,4536";"0,0390";"11,8858"
"7,0000";"0,4545";"0,0391";"11,9267"
"7,0200";"0,4555";"0,0393";"11,9666"
"7,0400";"0,4565";"0,0394";"12,0004"
"7,0600";"0,4574";"0,0395";"12,0361"
"7,0800";"0,4583";"0,0396";"12,0756"
"7,1000";"0,4592";"0,0397";"12,1129"
"7,1200";"0,4601";"0,0399";"12,1506"
"7,1400";"0,4611";"0,0400";"12,1869"
"7,1600";"0,4620";"0,0401";"12,2238"
"7,1800";"0,4629";"0,0402";"12,2611"
"7,2000";"0,4638";"0,0403";"12,2961"
"7,2200";"0,4647";"0,0405";"12,3398"
"7,2400";"0,4657";"0,0406";"12,3802"
"7,2600";"0,4667";"0,0407";"12,4205"
"7,2800";"0,4676";"0,0408";"12,4519"
"7,3000";"0,4685";"0,0410";"12,4886"
"7,3200";"0,4695";"0,0411";"12,5335"
"7,3400";"0,4705";"0,0412";"12,5735"
"7,3600";"0,4715";"0,0414";"12,6115"
"7,3800";"0,4723";"0,0415";"12,6388"
"7,4000";"0,4732";"0,0416";"12,6738"
"7,4200";"0,4740";"0,0417";"12,7103"
"7,4400";"0,4749";"0,0418";"12,7443"
"7,4600";"0,4759";"0,0419";"12,7887"
"7,4800";"0,4769";"0,0421";"12,8305"
"7,5000";"0,4779";"0,0422";"12,8698"
"7,5200";"0,4788";"0,0423";"12,9071"
"7,5400";"0,4796";"0,0424";"12,9333"
"7,5600";"0,4805";"0,0425";"12,9687"
"7,5800";"0,4814";"0,0427";"13,0107"
"7,6000";"0,4824";"0,0428";"13,0538"
"7,6200";"0,4833";"0,0429";"13,0930"
"7,6400";"0,4842";"0,0431";"13,1254"
"7,6600";"0,4852";"0,0432";"13,1605"
"7,6800";"0,4860";"0,0433";"13,1956"
"7,7000";"0,4870";"0,0434";"13,2331"
"7,7200";"0,4879";"0,0436";"13,2810"
"7,7400";"0,4889";"0,0437";"13,3200"
"7,7600";"0,4899";"0,0438";"13,3593"
"7,7800";"0,4908";"0,0439";"13,3935"
"7,8000";"0,4917";"0,0440";"13,4236"
"7,8200";"0,4926";"0,0442";"13,4639"
"7,8400";"0,4936";"0,0443";"13,5056"
"7,8600";"0,4946";"0,0444";"13,5459"
"7,8800";"0,4955";"0,0446";"13,5832"
"7,9000";"0,4964";"0,0447";"13,6240"
"7,9200";"0,4973";"0,0448";"13,6589"
"7,9400";"0,4982";"0,0449";"13,6956"
"7,9600";"0,4992";"0,0450";"13,7319"
"7,9800";"0,5001";"0,0452";"13,7692"
"8,0000";"0,5011";"0,0453";"13,8101"
"8,0200";"0,5022";"0,0454";"13,8509"
"8,0400";"0,5032";"0,0456";"13,8949"
"8,0600";"0,5041";"0,0457";"13,9332"
"8,0800";"0,5050";"0,0458";"13,9641"
"8,1000";"0,5059";"0,0459";"14,0019"
"8,1200";"0,5068";"0,0461";"14,0439"
"8,1400";"0,5079";"0,0462";"14,0861"
"8,1600";"0,5089";"0,0463";"14,1274"
"8,1800";"0,5099";"0,0465";"14,1672"
"8,2000";"0,5108";"0,0466";"14,2025"
"8,2200";"0,5117";"0,0467";"14,2421"
"8,2400";"0,5128";"0,0469";"14,2864"
"8,2600";"0,5138";"0,0470";"14,3304"
"8,2800";"0,5148";"0,0471";"14,3710"
"8,3000";"0,5158";"0,0473";"14,4125"
"8,3200";"0,5168";"0,0474";"14,4538"
"8,3400";"0,5177";"0,0475";"14,4866"
"8,3600";"0,5186";"0,0476";"14,5231"
"8,3800";"0,5197";"0,0478";"14,5667"
"8,4000";"0,5208";"0,0479";"14,6151"
"8,4200";"0,5218";"0,0481";"14,6594"
"8,4400";"0,5228";"0,0482";"14,6977"
"8,4600";"0,5237";"0,0483";"14,7303"
"8,4800";"0,5247";"0,0484";"14,7701"
"8,5000";"0,5257";"0,0486";"14,8102"
"8,5200";"0,5267";"0,0487";"14,8501"
"8,5400";"0,5277";"0,0488";"14,8862"
"8,5600";"0,5287";"0,0490";"14,9327"
"8,5800";"0,5297";"0,0491";"14,9803"
"8,6000";"0,5306";"0,0492";"15,0129"
"8,6200";"0,5315";"0,0494";"15,0464"
"8,6400";"0,5325";"0,0495";"15,0858"
"8,6600";"0,5335";"0,0496";"15,1248"
"8,6800";"0,5344";"0,0497";"15,1577"
"8,7000";"0,5353";"0,0498";"15,1946"
"8,7200";"0,5362";"0,0500";"15,2341"
"8,7400";"0,5372";"0,0501";"15,2722"
"8,7600";"0,5381";"0,0502";"15,3093"
"8,7800";"0,5390";"0,0503";"15,3491"
"8,8000";"0,5400";"0,0505";"15,3869"
"8,8200";"0,5410";"0,0506";"15,4296"
"8,8400";"0,5420";"0,0507";"15,4713"
"8,8600";"0,5430";"0,0509";"15,5120"
"8,8800";"0,5440";"0,0510";"15,5537"
"8,9000";"0,5449";"0,0511";"15,5872"
"8,9200";"0,5458";"0,0512";"15,6228"
"8,9400";"0,5469";"0,0514";"15,6674"
"8,9600";"0,5478";"0,0515";"15,7052"
"8,9800";"0,5488";"0,0517";"15,7494"
"9,0000";"0,5499";"0,0518";"15,7919"
"9,0200";"0,5508";"0,0519";"15,8290"
"9,0400";"0,5518";"0,0520";"15,8661"
"9,0600";"0,5527";"0,0522";"15,9067"
"9,0800";"0,5537";"0,0523";"15,9494"
"9,1000";"0,5547";"0,0524";"15,9893"
"9,1200";"0,5557";"0,0526";"16,0273"
"9,1400";"0,5566";"0,0527";"16,0602"
"9,1600";"0,5575";"0,0528";"16,0987"
"9,1800";"0,5585";"0,0529";"16,1368"
"9,2000";"0,5594";"0,0530";"16,1732"
"9,2200";"0,5603";"0,0532";"16,2104"
"9,2400";"0,5613";"0,0533";"16,2454"
"9,2600";"0,5622";"0,0534";"16,2827"
"9,2800";"0,5632";"0,0535";"16,3254"
"9,3000";"0,5642";"0,0537";"16,3650"
"9,3200";"0,5652";"0,0538";"16,4088"
"9,3400";"0,5662";"0,0540";"16,4506"
"9,3600";"0,5671";"0,0541";"16,4821"
"9,3800";"0,5680";"0,0542";"16,5189"
"9,4000";"0,5689";"0,0543";"16,5599"
"9,4200";"0,5700";"0,0545";"16,6012"
"9,4400";"0,5710";"0,0546";"16,6418"
"9,4600";"0,5719";"0,0547";"16,6779"
"9,4800";"0,5729";"0,0548";"16,7203"
"9,5000";"0,5739";"0,0550";"16,7651"
"9,5200";"0,5748";"0,0551";"16,8060"
"9,5400";"0,5758";"0,0552";"16,8412"
"9,5600";"0,5767";"0,0554";"16,8786"
"9,5800";"0,5776";"0,0555";"16,9113"
"9,6000";"0,5785";"0,0556";"16,9484"
"9,6200";"0,5795";"0,0557";"16,9838"
"9,6400";"0,5804";"0,0558";"17,0175"
"9,6600";"0,5813";"0,0560";"17,0585"
"9,6800";"0,5823";"0,0561";"17,1018"
"9,7000";"0,5833";"0,0562";"17,1395"
"9,7200";"0,5843";"0,0564";"17,1811"
"9,7400";"0,5853";"0,0565";"17,2232"
"9,7600";"0,5863";"0,0566";"17,2613"
"9,7800";"0,5871";"0,0567";"17,2966"
"9,8000";"0,5880";"0,0568";"17,3286"
"9,8200";"0,5890";"0,0570";"17,3668"
"9,8400";"0,5900";"0,0571";"17,4116"
"9,8600";"0,5910";"0,0572";"17,4473"
"9,8800";"0,5919";"0,0573";"17,4832"
"9,9000";"0,5929";"0,0575";"17,5269"
"9,9200";"0,5939";"0,0576";"17,5720"
"9,9400";"0,5950";"0,0578";"17,6128"
"9,9600";"0,5959";"0,0579";"17,6459"
"9,9800";"0,5968";"0,0580";"17,6845"
"10,0000";"0,5978";"0,0582";"17,7291"
"10,0200";"0,5988";"0,0583";"17,7714"
"10,0400";"0,5998";"0,0584";"17,8109"
"10,0600";"0,6008";"0,0585";"17,8504"
"10,0800";"0,6018";"0,0587";"17,8930"
"10,1000";"0,6029";"0,0588";"17,9377"
"10,1200";"0,6038";"0,0589";"17,9717"
"10,1400";"0,6047";"0,0591";"18,0088"
"10,1600";"0,6057";"0,0592";"18,0486"
"10,1800";"0,6068";"0,0593";"18,0899"
"10,2000";"0,6078";"0,0595";"18,1300"
"10,2200";"0,6087";"0,0596";"18,1635"
"10,2400";"0,6097";"0,0597";"18,2075"
"10,2600";"0,6106";"0,0598";"18,2462"
"10,2800";"0,6116";"0,0600";"18,2836"
"10,3000";"0,6126";"0,0601";"18,3208"
"10,3200";"0,6136";"0,0602";"18,3646"
"10,3400";"0,6145";"0,0604";"18,4020"
"10,3600";"0,6154";"0,0605";"18,4350"
"10,3800";"0,6164";"0,0606";"18,4690"
"10,4000";"0,6174";"0,0607";"18,5122"
"10,4200";"0,6184";"0,0609";"18,5522"
"10,4400";"0,6193";"0,0610";"18,5889"
"10,4600";"0,6203";"0,0611";"18,6271"
"10,4800";"0,6213";"0,0612";"18,6691"
"10,5000";"0,6223";"0,0614";"18,7154"
"10,5200";"0,6234";"0,0615";"18,7572"
"10,5400";"0,6244";"0,0617";"18,7998"
"10,5600";"0,6254";"0,0618";"18,8371"
"10,5800";"0,6263";"0,0619";"18,8755"
"10,6000";"0,6274";"0,0621";"18,9195"
"10,6200";"0,6284";"0,0622";"18,9642"
"10,6400";"0,6294";"0,0623";"19,0035"
"10,6600";"0,6304";"0,0624";"19,0380"
"10,6800";"0,6313";"0,0626";"19,0757"
"10,7000";"0,6323";"0,0627";"19,1126"
"10,7200";"0,6333";"0,0628";"19,1523"
"10,7400";"0,6343";"0,0629";"19,1906"
"10,7600";"0,6352";"0,0631";"19,2303"
"10,7800";"0,6362";"0,0632";"19,2725"
"10,8000";"0,6371";"0,0633";"19,3089"
"10,8200";"0,6380";"0,0634";"19,3433"
"10,8400";"0,6391";"0,0636";"19,3872"
"10,8600";"0,6402";"0,0637";"19,4356"
"10,8800";"0,6413";"0,0639";"19,4784"
"10,9000";"0,6423";"0,0640";"19,5206"
"10,9200";"0,6433";"0,0642";"19,5615"
"10,9400";"0,6443";"0,0643";"19,6024"
"10,9600";"0,6452";"0,0644";"19,6374"
"10,9800";"0,6462";"0,0645";"19,6762"
"11,0000";"0,6473";"0,0647";"19,7188"
"11,0200";"0,6483";"0,0648";"19,7576"
"11,0400";"0,6492";"0,0649";"19,7943"
"11,0600";"0,6501";"0,0650";"19,8287"
"11,0800";"0,6510";"0,0652";"19,8651"
"11,1000";"0,6520";"0,0653";"19,9055"
