Tempo;Deslocamento;Força;Deslocamento à tração;Quantidade de PIP;Tenacidade;Tensão à tração;Deformação à tração (Deslocamento)
"0,5600";"0,6189";"0,0021";"0,0016";"0,0000";"2,1080";"0,0351";"0,0008"
"0,5800";"0,6189";"0,0022";"0,0016";"0,0000";"2,1827";"0,0364";"0,0009"
"0,6000";"0,6190";"0,0022";"0,0017";"0,0000";"2,2190";"0,0370";"0,0009"
"0,6200";"0,6190";"0,0023";"0,0018";"0,0000";"2,3080";"0,0385";"0,0009"
"0,6400";"0,6191";"0,0024";"0,0019";"0,0000";"2,4275";"0,0405";"0,0010"
"0,6600";"0,6193";"0,0025";"0,0020";"0,0000";"2,5450";"0,0424";"0,0010"
"0,6800";"0,6194";"0,0027";"0,0021";"0,0000";"2,6611";"0,0444";"0,0011"
"0,7000";"0,6195";"0,0028";"0,0022";"0,0000";"2,7571";"0,0460";"0,0012"
"0,7200";"0,6195";"0,0029";"0,0023";"0,0000";"2,8540";"0,0476";"0,0012"
"0,7400";"0,6196";"0,0030";"0,0023";"0,0000";"2,9603";"0,0493";"0,0012"
"0,7600";"0,6197";"0,0031";"0,0024";"0,0000";"3,0521";"0,0509";"0,0013"
"0,7800";"0,6198";"0,0032";"0,0025";"0,0000";"3,1549";"0,0526";"0,0013"
"0,8000";"0,6198";"0,0032";"0,0025";"0,0000";"3,2346";"0,0539";"0,0013"
"0,8200";"0,6199";"0,0034";"0,0027";"0,0000";"3,3766";"0,0563";"0,0014"
"0,8400";"0,6201";"0,0035";"0,0028";"0,0000";"3,5363";"0,0589";"0,0015"
"0,8600";"0,6202";"0,0036";"0,0029";"0,0000";"3,6390";"0,0606";"0,0015"
"0,8800";"0,6203";"0,0038";"0,0031";"0,0000";"3,7782";"0,0630";"0,0016"
"0,9000";"0,6205";"0,0039";"0,0032";"0,0000";"3,9184";"0,0653";"0,0017"
"0,9200";"0,6206";"0,0040";"0,0033";"0,0000";"4,0373";"0,0673";"0,0017"
"0,9400";"0,6207";"0,0041";"0,0034";"0,0000";"4,1462";"0,0691";"0,0018"
"0,9600";"0,6207";"0,0042";"0,0035";"0,0000";"4,2434";"0,0707";"0,0018"
"0,9800";"0,6208";"0,0044";"0,0036";"0,0000";"4,3665";"0,0728";"0,0019"
"1,0000";"0,6209";"0,0045";"0,0037";"0,0000";"4,5072";"0,0751";"0,0019"
"1,0200";"0,6211";"0,0047";"0,0038";"0,0000";"4,6729";"0,0779";"0,0020"
"1,0400";"0,6212";"0,0049";"0,0039";"0,0000";"4,8557";"0,0809";"0,0021"
"1,0600";"0,6214";"0,0050";"0,0041";"0,0000";"5,0038";"0,0834";"0,0021"
"1,0800";"0,6214";"0,0051";"0,0042";"0,0000";"5,0951";"0,0849";"0,0022"
"1,1000";"0,6216";"0,0052";"0,0043";"0,0000";"5,2095";"0,0868";"0,0023"
"1,1200";"0,6217";"0,0054";"0,0044";"0,0000";"5,3791";"0,0897";"0,0023"
"1,1400";"0,6218";"0,0055";"0,0046";"0,0000";"5,4996";"0,0917";"0,0024"
"1,1600";"0,6220";"0,0056";"0,0047";"0,0000";"5,6476";"0,0941";"0,0025"
"1,1800";"0,6221";"0,0058";"0,0048";"0,0000";"5,7762";"0,0963";"0,0025"
"1,2000";"0,6222";"0,0059";"0,0049";"0,0000";"5,8980";"0,0983";"0,0026"
"1,2200";"0,6223";"0,0061";"0,0050";"0,0000";"6,0697";"0,1012";"0,0027"
"1,2400";"0,6225";"0,0063";"0,0052";"0,0000";"6,2620";"0,1044";"0,0027"
"1,2600";"0,6226";"0,0064";"0,0053";"0,0000";"6,3976";"0,1066";"0,0028"
"1,2800";"0,6227";"0,0066";"0,0054";"0,0000";"6,5646";"0,1094";"0,0029"
"1,3000";"0,6229";"0,0067";"0,0056";"0,0000";"6,7079";"0,1118";"0,0029"
"1,3200";"0,6230";"0,0068";"0,0057";"0,0000";"6,8455";"0,1141";"0,0030"
"1,3400";"0,6231";"0,0070";"0,0058";"0,0000";"6,9575";"0,1160";"0,0031"
"1,3600";"0,6232";"0,0071";"0,0059";"0,0000";"7,0591";"0,1177";"0,0031"
"1,3800";"0,6233";"0,0071";"0,0060";"0,0000";"7,1477";"0,1191";"0,0032"
"1,4000";"0,6234";"0,0073";"0,0061";"0,0000";"7,2656";"0,1211";"0,0032"
"1,4200";"0,6235";"0,0074";"0,0062";"0,0000";"7,3823";"0,1230";"0,0033"
"1,4400";"0,6236";"0,0075";"0,0063";"0,0000";"7,5187";"0,1253";"0,0033"
"1,4600";"0,6237";"0,0077";"0,0065";"0,0000";"7,6759";"0,1279";"0,0034"
"1,4800";"0,6239";"0,0079";"0,0066";"0,0000";"7,8775";"0,1313";"0,0035"
"1,5000";"0,6240";"0,0080";"0,0068";"0,0000";"8,0488";"0,1341";"0,0036"
"1,5200";"0,6242";"0,0082";"0,0069";"0,0000";"8,1668";"0,1361";"0,0036"
"1,5400";"0,6243";"0,0083";"0,0070";"0,0000";"8,2723";"0,1379";"0,0037"
"1,5600";"0,6244";"0,0084";"0,0071";"0,0000";"8,4455";"0,1408";"0,0038"
"1,5800";"0,6246";"0,0086";"0,0073";"0,0000";"8,6061";"0,1434";"0,0038"
"1,6000";"0,6247";"0,0088";"0,0074";"0,0000";"8,7551";"0,1459";"0,0039"
"1,6200";"0,6248";"0,0089";"0,0075";"0,0000";"8,8653";"0,1478";"0,0040"
"1,6400";"0,6250";"0,0090";"0,0077";"0,0000";"9,0067";"0,1501";"0,0040"
"1,6600";"0,6251";"0,0092";"0,0078";"0,0000";"9,1602";"0,1527";"0,0041"
"1,6800";"0,6252";"0,0093";"0,0079";"0,0000";"9,3119";"0,1552";"0,0042"
"1,7000";"0,6253";"0,0094";"0,0080";"0,0000";"9,4270";"0,1571";"0,0042"
"1,7200";"0,6254";"0,0096";"0,0081";"0,0000";"9,5623";"0,1594";"0,0043"
"1,7400";"0,6256";"0,0098";"0,0083";"0,0000";"9,7642";"0,1627";"0,0044"
"1,7600";"0,6257";"0,0099";"0,0085";"0,0000";"9,9154";"0,1653";"0,0045"
"1,7800";"0,6259";"0,0100";"0,0086";"0,0000";"10,0191";"0,1670";"0,0045"
"1,8000";"0,6260";"0,0102";"0,0087";"0,0000";"10,1968";"0,1699";"0,0046"
"1,8200";"0,6262";"0,0104";"0,0089";"0,0000";"10,3977";"0,1733";"0,0047"
"1,8400";"0,6264";"0,0105";"0,0091";"0,0000";"10,5210";"0,1753";"0,0048"
"1,8600";"0,6264";"0,0106";"0,0091";"0,0000";"10,5894";"0,1765";"0,0048"
"1,8800";"0,6265";"0,0107";"0,0092";"0,0000";"10,6596";"0,1777";"0,0048"
"1,9000";"0,6265";"0,0108";"0,0093";"0,0000";"10,7666";"0,1794";"0,0049"
"1,9200";"0,6266";"0,0109";"0,0094";"0,0000";"10,8859";"0,1814";"0,0049"
"1,9400";"0,6267";"0,0110";"0,0095";"0,0000";"11,0208";"0,1837";"0,0050"
"1,9600";"0,6269";"0,0112";"0,0096";"0,0000";"11,1625";"0,1860";"0,0050"
"1,9800";"0,6270";"0,0113";"0,0097";"0,0000";"11,3234";"0,1887";"0,0051"
"2,0000";"0,6271";"0,0114";"0,0099";"0,0000";"11,4431";"0,1907";"0,0052"
"2,0200";"0,6273";"0,0116";"0,0100";"0,0000";"11,6010";"0,1934";"0,0053"
"2,0400";"0,6275";"0,0118";"0,0102";"0,0000";"11,7510";"0,1958";"0,0054"
"2,0600";"0,6276";"0,0119";"0,0103";"0,0000";"11,9128";"0,1985";"0,0054"
"2,0800";"0,6277";"0,0121";"0,0105";"0,0000";"12,0686";"0,2011";"0,0055"
"2,1000";"0,6279";"0,0123";"0,0106";"0,0000";"12,2633";"0,2044";"0,0056"
"2,1200";"0,6281";"0,0124";"0,0108";"0,0000";"12,4351";"0,2073";"0,0057"
"2,1400";"0,6282";"0,0126";"0,0109";"0,0000";"12,6041";"0,2101";"0,0057"
"2,1600";"0,6283";"0,0128";"0,0111";"0,0000";"12,7624";"0,2127";"0,0058"
"2,1800";"0,6285";"0,0129";"0,0112";"0,0000";"12,9448";"0,2157";"0,0059"
"2,2000";"0,6287";"0,0132";"0,0114";"0,0000";"13,1515";"0,2192";"0,0060"
"2,2200";"0,6289";"0,0133";"0,0116";"0,0000";"13,3331";"0,2222";"0,0061"
"2,2400";"0,6290";"0,0135";"0,0117";"0,0000";"13,4745";"0,2246";"0,0062"
"2,2600";"0,6291";"0,0136";"0,0119";"0,0000";"13,6124";"0,2269";"0,0062"
"2,2800";"0,6293";"0,0138";"0,0120";"0,0000";"13,7789";"0,2296";"0,0063"
"2,3000";"0,6295";"0,0139";"0,0122";"0,0000";"13,9466";"0,2324";"0,0064"
"2,3200";"0,6296";"0,0141";"0,0123";"0,0000";"14,1252";"0,2354";"0,0065"
"2,3400";"0,6298";"0,0143";"0,0125";"0,0000";"14,2862";"0,2381";"0,0066"
"2,3600";"0,6299";"0,0145";"0,0126";"0,0000";"14,4518";"0,2409";"0,0066"
"2,3800";"0,6300";"0,0146";"0,0127";"0,0000";"14,5953";"0,2433";"0,0067"
"2,4000";"0,6301";"0,0147";"0,0129";"0,0000";"14,7488";"0,2458";"0,0068"
"2,4200";"0,6303";"0,0149";"0,0130";"0,0000";"14,9378";"0,2490";"0,0069"
"2,4400";"0,6305";"0,0151";"0,0132";"0,0000";"15,1404";"0,2523";"0,0070"
"2,4600";"0,6307";"0,0153";"0,0134";"0,0000";"15,3063";"0,2551";"0,0070"
"2,4800";"0,6308";"0,0154";"0,0135";"0,0000";"15,4010";"0,2567";"0,0071"
"2,5000";"0,6309";"0,0156";"0,0136";"0,0000";"15,5554";"0,2593";"0,0072"
"2,5200";"0,6311";"0,0158";"0,0138";"0,0000";"15,7759";"0,2629";"0,0073"
"2,5400";"0,6313";"0,0160";"0,0140";"0,0000";"15,9576";"0,2660";"0,0074"
"2,5600";"0,6314";"0,0161";"0,0141";"0,0000";"16,0711";"0,2679";"0,0074"
"2,5800";"0,6315";"0,0162";"0,0142";"0,0000";"16,2320";"0,2705";"0,0075"
"2,6000";"0,6317";"0,0164";"0,0144";"0,0000";"16,4031";"0,2734";"0,0076"
"2,6200";"0,6318";"0,0165";"0,0145";"0,0000";"16,5330";"0,2756";"0,0076"
"2,6400";"0,6319";"0,0167";"0,0147";"0,0000";"16,6902";"0,2782";"0,0077"
"2,6600";"0,6321";"0,0169";"0,0148";"0,0000";"16,8659";"0,2811";"0,0078"
"2,6800";"0,6323";"0,0171";"0,0150";"0,0000";"17,0690";"0,2845";"0,0079"
"2,7000";"0,6325";"0,0173";"0,0152";"0,0000";"17,2900";"0,2882";"0,0080"
"2,7200";"0,6327";"0,0175";"0,0154";"0,0000";"17,4769";"0,2913";"0,0081"
"2,7400";"0,6328";"0,0176";"0,0156";"0,0000";"17,6376";"0,2940";"0,0082"
"2,7600";"0,6330";"0,0178";"0,0157";"0,0000";"17,8408";"0,2973";"0,0083"
"2,7800";"0,6332";"0,0181";"0,0160";"0,0000";"18,0665";"0,3011";"0,0084"
"2,8000";"0,6335";"0,0183";"0,0162";"0,0000";"18,3029";"0,3050";"0,0085"
"2,8200";"0,6337";"0,0185";"0,0164";"0,0000";"18,5319";"0,3089";"0,0086"
"2,8400";"0,6338";"0,0187";"0,0165";"0,0000";"18,6937";"0,3116";"0,0087"
"2,8600";"0,6339";"0,0188";"0,0166";"0,0000";"18,8234";"0,3137";"0,0087"
"2,8800";"0,6340";"0,0190";"0,0168";"0,0000";"18,9700";"0,3162";"0,0088"
"2,9000";"0,6342";"0,0191";"0,0169";"0,0000";"19,1093";"0,3185";"0,0089"
"2,9200";"0,6343";"0,0193";"0,0171";"0,0000";"19,2829";"0,3214";"0,0090"
"2,9400";"0,6345";"0,0195";"0,0173";"0,0000";"19,4830";"0,3247";"0,0091"
"2,9600";"0,6347";"0,0196";"0,0174";"0,0000";"19,6337";"0,3272";"0,0092"
"2,9800";"0,6349";"0,0198";"0,0176";"0,0000";"19,8082";"0,3301";"0,0092"
"3,0000";"0,6350";"0,0200";"0,0177";"0,0000";"20,0022";"0,3334";"0,0093"
"3,0200";"0,6352";"0,0202";"0,0179";"0,0000";"20,2001";"0,3367";"0,0094"
"3,0400";"0,6353";"0,0204";"0,0181";"0,0000";"20,3516";"0,3392";"0,0095"
"3,0600";"0,6354";"0,0205";"0,0181";"0,0000";"20,4646";"0,3411";"0,0095"
"3,0800";"0,6356";"0,0206";"0,0183";"0,0000";"20,6250";"0,3437";"0,0096"
"3,1000";"0,6358";"0,0208";"0,0185";"0,0000";"20,8274";"0,3471";"0,0097"
"3,1200";"0,6359";"0,0210";"0,0186";"0,0000";"20,9832";"0,3497";"0,0098"
"3,1400";"0,6360";"0,0211";"0,0187";"0,0000";"21,1199";"0,3520";"0,0099"
"3,1600";"0,6362";"0,0213";"0,0189";"0,0000";"21,2769";"0,3546";"0,0099"
"3,1800";"0,6364";"0,0215";"0,0191";"0,0000";"21,4572";"0,3576";"0,0100"
"3,2000";"0,6365";"0,0216";"0,0192";"0,0000";"21,5790";"0,3596";"0,0101"
"3,2200";"0,6366";"0,0217";"0,0193";"0,0000";"21,7265";"0,3621";"0,0102"
"3,2400";"0,6368";"0,0220";"0,0196";"0,0000";"21,9634";"0,3661";"0,0103"
"3,2600";"0,6370";"0,0222";"0,0198";"0,0000";"22,1891";"0,3698";"0,0104"
"3,2800";"0,6372";"0,0224";"0,0199";"0,0000";"22,3512";"0,3725";"0,0105"
"3,3000";"0,6373";"0,0225";"0,0200";"0,0000";"22,4719";"0,3745";"0,0105"
"3,3200";"0,6374";"0,0226";"0,0201";"0,0000";"22,6246";"0,3771";"0,0106"
"3,3400";"0,6376";"0,0228";"0,0203";"0,0000";"22,8332";"0,3806";"0,0107"
"3,3600";"0,6378";"0,0230";"0,0205";"0,0000";"22,9944";"0,3832";"0,0108"
"3,3800";"0,6379";"0,0231";"0,0206";"0,0000";"23,1482";"0,3858";"0,0109"
"3,4000";"0,6381";"0,0233";"0,0208";"0,0000";"23,3061";"0,3884";"0,0109"
"3,4200";"0,6382";"0,0235";"0,0210";"0,0000";"23,4941";"0,3916";"0,0110"
"3,4400";"0,6384";"0,0237";"0,0211";"0,0000";"23,7041";"0,3951";"0,0111"
"3,4600";"0,6386";"0,0239";"0,0213";"0,0000";"23,8777";"0,3980";"0,0112"
"3,4800";"0,6387";"0,0240";"0,0215";"0,0000";"24,0396";"0,4007";"0,0113"
"3,5000";"0,6389";"0,0242";"0,0216";"0,0000";"24,1792";"0,4030";"0,0114"
"3,5200";"0,6390";"0,0244";"0,0217";"0,0000";"24,3721";"0,4062";"0,0114"
"3,5400";"0,6392";"0,0245";"0,0219";"0,0000";"24,5256";"0,4088";"0,0115"
"3,5600";"0,6393";"0,0247";"0,0220";"0,0000";"24,6671";"0,4111";"0,0116"
"3,5800";"0,6395";"0,0248";"0,0222";"0,0000";"24,8459";"0,4141";"0,0117"
"3,6000";"0,6396";"0,0250";"0,0223";"0,0000";"25,0212";"0,4170";"0,0118"
"3,6200";"0,6398";"0,0252";"0,0225";"0,0000";"25,1781";"0,4196";"0,0118"
"3,6400";"0,6399";"0,0253";"0,0226";"0,0000";"25,3199";"0,4220";"0,0119"
"3,6600";"0,6401";"0,0255";"0,0228";"0,0000";"25,4939";"0,4249";"0,0120"
"3,6800";"0,6403";"0,0257";"0,0230";"0,0000";"25,7072";"0,4285";"0,0121"
"3,7000";"0,6405";"0,0259";"0,0232";"0,0000";"25,9123";"0,4319";"0,0122"
"3,7200";"0,6406";"0,0261";"0,0233";"0,0000";"26,0890";"0,4348";"0,0123"
"3,7400";"0,6408";"0,0263";"0,0235";"0,0000";"26,3139";"0,4386";"0,0124"
"3,7600";"0,6410";"0,0265";"0,0237";"0,0000";"26,5366";"0,4423";"0,0125"
"3,7800";"0,6412";"0,0267";"0,0239";"0,0000";"26,7367";"0,4456";"0,0126"
"3,8000";"0,6414";"0,0269";"0,0241";"0,0000";"26,9202";"0,4487";"0,0127"
"3,8200";"0,6416";"0,0272";"0,0243";"0,0000";"27,1986";"0,4533";"0,0128"
"3,8400";"0,6419";"0,0274";"0,0246";"0,0000";"27,4358";"0,4573";"0,0129"
"3,8600";"0,6420";"0,0276";"0,0247";"0,0000";"27,5992";"0,4600";"0,0130"
"3,8800";"0,6422";"0,0278";"0,0249";"0,0000";"27,7739";"0,4629";"0,0131"
"3,9000";"0,6424";"0,0280";"0,0251";"0,0000";"27,9793";"0,4663";"0,0132"
"3,9200";"0,6426";"0,0282";"0,0253";"0,0000";"28,1821";"0,4697";"0,0133"
"3,9400";"0,6427";"0,0284";"0,0254";"0,0000";"28,3736";"0,4729";"0,0134"
"3,9600";"0,6429";"0,0286";"0,0256";"0,0000";"28,5530";"0,4759";"0,0135"
"3,9800";"0,6430";"0,0287";"0,0257";"0,0000";"28,7018";"0,4784";"0,0135"
"4,0000";"0,6432";"0,0289";"0,0259";"0,0000";"28,8603";"0,4810";"0,0136"
"4,0200";"0,6433";"0,0290";"0,0260";"0,0000";"28,9862";"0,4831";"0,0137"
"4,0400";"0,6434";"0,0291";"0,0261";"0,0000";"29,1234";"0,4854";"0,0138"
"4,0600";"0,6436";"0,0293";"0,0263";"0,0000";"29,3497";"0,4892";"0,0139"
"4,0800";"0,6438";"0,0295";"0,0265";"0,0000";"29,5400";"0,4923";"0,0140"
"4,1000";"0,6440";"0,0297";"0,0267";"0,0000";"29,7496";"0,4958";"0,0141"
"4,1200";"0,6442";"0,0299";"0,0269";"0,0000";"29,9461";"0,4991";"0,0142"
"4,1400";"0,6444";"0,0301";"0,0271";"0,0000";"30,1222";"0,5020";"0,0142"
"4,1600";"0,6445";"0,0303";"0,0272";"0,0000";"30,2645";"0,5044";"0,0143"
"4,1800";"0,6446";"0,0304";"0,0273";"0,0000";"30,4100";"0,5068";"0,0144"
"4,2000";"0,6448";"0,0306";"0,0275";"0,0000";"30,5804";"0,5097";"0,0145"
"4,2200";"0,6450";"0,0308";"0,0277";"0,0000";"30,8181";"0,5136";"0,0146"
"4,2400";"0,6452";"0,0311";"0,0279";"0,0000";"31,0550";"0,5176";"0,0147"
"4,2600";"0,6455";"0,0313";"0,0282";"0,0000";"31,3332";"0,5222";"0,0148"
"4,2800";"0,6457";"0,0316";"0,0284";"0,0000";"31,5944";"0,5266";"0,0150"
"4,3000";"0,6459";"0,0318";"0,0286";"0,0000";"31,7991";"0,5300";"0,0151"
"4,3200";"0,6461";"0,0319";"0,0288";"0,0000";"31,9211";"0,5320";"0,0151"
"4,3400";"0,6461";"0,0320";"0,0289";"0,0000";"32,0327";"0,5339";"0,0152"
"4,3600";"0,6463";"0,0322";"0,0290";"0,0000";"32,1875";"0,5365";"0,0153"
"4,3800";"0,6465";"0,0324";"0,0292";"0,0000";"32,3836";"0,5397";"0,0154"
"4,4000";"0,6466";"0,0325";"0,0293";"0,0000";"32,5271";"0,5421";"0,0154"
"4,4200";"0,6467";"0,0327";"0,0294";"0,0000";"32,6591";"0,5443";"0,0155"
"4,4400";"0,6468";"0,0328";"0,0296";"0,0000";"32,7975";"0,5466";"0,0156"
"4,4600";"0,6470";"0,0330";"0,0297";"0,0000";"33,0046";"0,5501";"0,0157"
"4,4800";"0,6473";"0,0333";"0,0300";"0,0000";"33,2609";"0,5543";"0,0158"
"4,5000";"0,6475";"0,0335";"0,0302";"0,0000";"33,5238";"0,5587";"0,0159"
"4,5200";"0,6478";"0,0338";"0,0305";"0,0000";"33,7900";"0,5632";"0,0160"
"4,5400";"0,6480";"0,0340";"0,0307";"0,0000";"34,0252";"0,5671";"0,0162"
"4,5600";"0,6482";"0,0342";"0,0309";"0,0000";"34,1995";"0,5700";"0,0163"
"4,5800";"0,6483";"0,0344";"0,0310";"0,0000";"34,3608";"0,5727";"0,0163"
"4,6000";"0,6485";"0,0346";"0,0312";"0,0000";"34,5526";"0,5759";"0,0164"
"4,6200";"0,6488";"0,0348";"0,0315";"0,0000";"34,8144";"0,5802";"0,0166"
"4,6400";"0,6490";"0,0350";"0,0317";"0,0000";"35,0387";"0,5840";"0,0167"
"4,6600";"0,6491";"0,0352";"0,0318";"0,0000";"35,1891";"0,5865";"0,0168"
"4,6800";"0,6493";"0,0354";"0,0320";"0,0000";"35,3754";"0,5896";"0,0168"
"4,7000";"0,6494";"0,0355";"0,0322";"0,0000";"35,5497";"0,5925";"0,0169"
"4,7200";"0,6496";"0,0357";"0,0323";"0,0000";"35,7046";"0,5951";"0,0170"
"4,7400";"0,6497";"0,0358";"0,0324";"0,0000";"35,8462";"0,5974";"0,0171"
"4,7600";"0,6499";"0,0361";"0,0327";"0,0000";"36,0612";"0,6010";"0,0172"
"4,7800";"0,6502";"0,0363";"0,0329";"0,0000";"36,2931";"0,6049";"0,0173"
"4,8000";"0,6504";"0,0365";"0,0331";"0,0000";"36,5131";"0,6086";"0,0174"
"4,8200";"0,6506";"0,0367";"0,0333";"0,0000";"36,7318";"0,6122";"0,0175"
"4,8400";"0,6508";"0,0370";"0,0335";"0,0000";"36,9864";"0,6164";"0,0176"
"4,8600";"0,6510";"0,0372";"0,0337";"0,0000";"37,2225";"0,6204";"0,0178"
"4,8800";"0,6513";"0,0375";"0,0340";"0,0000";"37,5393";"0,6257";"0,0179"
"4,9000";"0,6516";"0,0378";"0,0343";"0,0000";"37,8231";"0,6304";"0,0181"
"4,9200";"0,6518";"0,0380";"0,0345";"0,0000";"38,0191";"0,6337";"0,0181"
"4,9400";"0,6519";"0,0381";"0,0346";"0,0000";"38,1150";"0,6353";"0,0182"
"4,9600";"0,6520";"0,0383";"0,0347";"0,0000";"38,2501";"0,6375";"0,0183"
"4,9800";"0,6522";"0,0384";"0,0349";"0,0000";"38,4272";"0,6405";"0,0184"
"5,0000";"0,6523";"0,0386";"0,0350";"0,0000";"38,5747";"0,6429";"0,0184"
"5,0200";"0,6525";"0,0388";"0,0352";"0,0000";"38,7789";"0,6463";"0,0185"
"5,0400";"0,6528";"0,0390";"0,0355";"0,0000";"39,0438";"0,6507";"0,0187"
"5,0600";"0,6530";"0,0393";"0,0357";"0,0000";"39,2506";"0,6542";"0,0188"
"5,0800";"0,6531";"0,0394";"0,0359";"0,0000";"39,4464";"0,6574";"0,0189"
"5,1000";"0,6533";"0,0397";"0,0361";"0,0000";"39,6750";"0,6613";"0,0190"
"5,1200";"0,6536";"0,0399";"0,0363";"0,0000";"39,9031";"0,6651";"0,0191"
"5,1400";"0,6537";"0,0401";"0,0364";"0,0000";"40,0767";"0,6679";"0,0192"
"5,1600";"0,6539";"0,0403";"0,0366";"0,0000";"40,2786";"0,6713";"0,0193"
"5,1800";"0,6541";"0,0405";"0,0368";"0,0000";"40,4637";"0,6744";"0,0194"
"5,2000";"0,6542";"0,0406";"0,0370";"0,0000";"40,6327";"0,6772";"0,0195"
"5,2200";"0,6544";"0,0408";"0,0371";"0,0000";"40,7817";"0,6797";"0,0195"
"5,2400";"0,6546";"0,0410";"0,0373";"0,0000";"41,0183";"0,6836";"0,0196"
"5,2600";"0,6549";"0,0413";"0,0376";"0,0000";"41,3052";"0,6884";"0,0198"
"5,2800";"0,6551";"0,0416";"0,0379";"0,0000";"41,5823";"0,6930";"0,0199"
"5,3000";"0,6553";"0,0418";"0,0380";"0,0000";"41,7661";"0,6961";"0,0200"
"5,3200";"0,6555";"0,0419";"0,0382";"0,0000";"41,9343";"0,6989";"0,0201"
"5,3400";"0,6556";"0,0421";"0,0384";"0,0000";"42,1000";"0,7017";"0,0202"
"5,3600";"0,6558";"0,0423";"0,0385";"0,0000";"42,2809";"0,7047";"0,0203"
"5,3800";"0,6559";"0,0424";"0,0387";"0,0000";"42,4299";"0,7072";"0,0203"
"5,4000";"0,6561";"0,0426";"0,0388";"0,0000";"42,6067";"0,7101";"0,0204"
"5,4200";"0,6563";"0,0428";"0,0390";"0,0000";"42,7961";"0,7133";"0,0205"
"5,4400";"0,6565";"0,0430";"0,0392";"0,0000";"43,0410";"0,7173";"0,0207"
"5,4600";"0,6567";"0,0432";"0,0394";"0,0000";"43,2379";"0,7206";"0,0207"
"5,4800";"0,6569";"0,0434";"0,0396";"0,0000";"43,4336";"0,7239";"0,0208"
"5,5000";"0,6571";"0,0437";"0,0398";"0,0000";"43,6552";"0,7276";"0,0210"
"5,5200";"0,6573";"0,0439";"0,0400";"0,0000";"43,8690";"0,7312";"0,0211"
"5,5400";"0,6575";"0,0441";"0,0402";"0,0000";"44,0641";"0,7344";"0,0212"
"5,5600";"0,6577";"0,0442";"0,0404";"0,0000";"44,2271";"0,7371";"0,0213"
"5,5800";"0,6578";"0,0444";"0,0405";"0,0000";"44,3630";"0,7394";"0,0213"
"5,6000";"0,6580";"0,0446";"0,0407";"0,0000";"44,5812";"0,7430";"0,0214"
"5,6200";"0,6582";"0,0448";"0,0409";"0,0000";"44,8272";"0,7471";"0,0215"
