Tempo,Deslocamento,Força,Deformação à tração (Deslocamento),Deslocamento à tração,Quantidade de PIP,Tenacidade,Tensão à tração
0.0,-0.0018,0.0,0.0,0.0,0.0,0.0412,0.0007
0.02,-0.0018,0.0001,0.0,0.0,0.0,0.0574,0.001
0.04,-0.0017,0.0001,0.0001,0.0001,0.0,0.1324,0.0022
0.06,-0.0013,0.0005,0.0002,0.0005,0.0,0.5261,0.0088
0.08,-0.0005,0.0014,0.0007,0.0013,0.0,1.4251,0.0238
0.1,0.0006,0.0025,0.0013,0.0024,0.0,2.5307,0.0422
0.12,0.0016,0.0036,0.0018,0.0034,0.0,3.5975,0.06
0.14,0.0026,0.0046,0.0023,0.0044,0.0,4.6353,0.0773
0.16,0.0037,0.0058,0.0029,0.0055,0.0,5.7709,0.0962
0.18,0.0049,0.0069,0.0035,0.0067,0.0,6.9369,0.1156
0.2,0.006,0.0081,0.0041,0.0078,0.0,8.1218,0.1354
0.22,0.0071,0.0092,0.0047,0.0089,0.0,9.2076,0.1535
0.24,0.0082,0.0103,0.0053,0.01,0.0,10.3088,0.1718
0.26,0.0093,0.0114,0.0058,0.0111,0.0,11.379,0.1897
0.28,0.0105,0.0126,0.0065,0.0123,0.0,12.5961,0.2099
0.3,0.0119,0.014,0.0072,0.0137,0.0,13.9534,0.2326
0.32,0.0133,0.0153,0.0079,0.0151,0.0,15.3123,0.2552
0.34,0.0144,0.0164,0.0085,0.0162,0.0,16.4336,0.2739
0.36,0.0156,0.0176,0.0091,0.0174,0.0,17.5881,0.2931
0.38,0.0169,0.0189,0.0098,0.0187,0.0,18.8558,0.3143
0.4,0.018,0.02,0.0104,0.0198,0.0,19.9898,0.3332
0.42,0.0192,0.0212,0.0111,0.021,0.0,21.1742,0.3529
0.44,0.0206,0.0225,0.0118,0.0224,0.0,22.5399,0.3757
0.46,0.0222,0.024,0.0126,0.024,0.0,24.0414,0.4007
0.48,0.0235,0.0253,0.0133,0.0253,0.0,25.3034,0.4217
0.5,0.0247,0.0265,0.014,0.0265,0.0,26.5244,0.4421
0.52,0.0261,0.0279,0.0147,0.0279,0.0,27.8501,0.4642
0.54,0.0277,0.0294,0.0155,0.0295,0.0,29.3935,0.4899
0.56,0.029,0.0307,0.0162,0.0308,0.0,30.655,0.5109
0.58,0.03,0.0317,0.0167,0.0318,0.0,31.6668,0.5278
0.6,0.0311,0.0327,0.0173,0.0329,0.0,32.697,0.5449
0.62,0.0324,0.0339,0.018,0.0341,0.0,33.9433,0.5657
0.64,0.0338,0.0353,0.0187,0.0356,0.0,35.3142,0.5886
0.66,0.0352,0.0367,0.0195,0.037,0.0,36.6569,0.6109
0.68,0.0365,0.0379,0.0202,0.0383,0.0,37.9438,0.6324
0.7,0.038,0.0394,0.0209,0.0398,0.0,39.3885,0.6565
0.72,0.0394,0.0408,0.0217,0.0412,0.0,40.7688,0.6795
0.74,0.0407,0.042,0.0224,0.0425,0.0,42.0019,0.7
0.76,0.0419,0.0431,0.023,0.0437,0.0,43.1146,0.7186
0.78,0.0433,0.0444,0.0237,0.045,0.0,44.3889,0.7398
0.8,0.0447,0.0457,0.0244,0.0464,0.0,45.7296,0.7622
0.82,0.046,0.0471,0.0252,0.0478,0.0,47.0616,0.7844
0.84,0.0476,0.0485,0.026,0.0494,0.0,48.5451,0.8091
0.86,0.0491,0.05,0.0268,0.0509,0.0,49.9652,0.8328
0.88,0.0505,0.0513,0.0275,0.0523,0.0,51.2608,0.8543
0.9,0.0518,0.0525,0.0282,0.0536,0.0,52.5182,0.8753
0.92,0.0532,0.0538,0.0289,0.055,0.0,53.8368,0.8973
0.94,0.0545,0.0551,0.0296,0.0563,0.0,55.0764,0.9179
0.96,0.0558,0.0563,0.0303,0.0576,0.0,56.3437,0.9391
0.98,0.0572,0.0576,0.031,0.059,0.0,57.6175,0.9603
1.0,0.0587,0.059,0.0318,0.0605,0.0,59.0036,0.9834
1.02,0.0603,0.0606,0.0327,0.0621,0.0,60.5648,1.0094
1.04,0.0618,0.062,0.0335,0.0636,0.0,61.9736,1.0329
1.06,0.0631,0.0632,0.0342,0.0649,0.0,63.2424,1.054
1.08,0.0643,0.0643,0.0348,0.0661,0.0,64.3384,1.0723
1.1,0.0655,0.0654,0.0354,0.0673,0.0,65.4417,1.0907
1.12,0.0667,0.0666,0.0361,0.0685,0.0,66.6345,1.1106
1.14,0.068,0.0678,0.0367,0.0697,0.0,67.7945,1.1299
1.16,0.0694,0.0691,0.0375,0.0712,0.0,69.1092,1.1518
1.18,0.0709,0.0705,0.0382,0.0727,0.0,70.4682,1.1745
1.2,0.0725,0.072,0.0391,0.0743,0.0,72.043,1.2007
1.22,0.0742,0.0736,0.04,0.076,0.0,73.6022,1.2267
1.24,0.0757,0.0749,0.0408,0.0775,0.0,74.941,1.249
1.26,0.0769,0.0761,0.0414,0.0787,0.0,76.0872,1.2681
1.28,0.0783,0.0774,0.0422,0.0801,0.0,77.3667,1.2894
1.3,0.0798,0.0788,0.043,0.0816,0.0,78.757,1.3126
1.32,0.0813,0.0801,0.0437,0.0831,0.0,80.1088,1.3351
1.34,0.0828,0.0815,0.0445,0.0846,0.0,81.4797,1.358
1.36,0.0843,0.0829,0.0453,0.0861,0.0,82.888,1.3815
1.38,0.086,0.0844,0.0462,0.0877,0.0,84.3878,1.4065
1.4,0.0875,0.0858,0.047,0.0893,0.0,85.7696,1.4295
1.42,0.0888,0.087,0.0477,0.0906,0.0,87.0114,1.4502
1.44,0.0902,0.0883,0.0484,0.092,0.0,88.2957,1.4716
1.46,0.0917,0.0897,0.0492,0.0935,0.0,89.6567,1.4943
1.48,0.0932,0.091,0.05,0.095,0.0,91.041,1.5174
1.5,0.0947,0.0924,0.0508,0.0965,0.0,92.3647,1.5394
1.52,0.0962,0.0937,0.0516,0.0979,0.0,93.6939,1.5616
1.54,0.0977,0.0952,0.0524,0.0995,0.0,95.1562,1.5859
1.56,0.0994,0.0966,0.0532,0.1012,0.0,96.6263,1.6104
1.58,0.1008,0.0979,0.054,0.1026,0.0,97.9374,1.6323
1.6,0.1022,0.0992,0.0547,0.104,0.0,99.1921,1.6532
1.62,0.1037,0.1005,0.0555,0.1055,0.0,100.5001,1.675
1.64,0.1052,0.1019,0.0563,0.107,0.0,101.9286,1.6988
1.66,0.1068,0.1033,0.0572,0.1086,0.0,103.3216,1.722
1.68,0.1084,0.1048,0.058,0.1102,0.0,104.7861,1.7464
1.7,0.11,0.1062,0.0588,0.1117,0.0,106.1701,1.7695
1.72,0.1114,0.1074,0.0596,0.1132,0.0,107.4469,1.7908
1.74,0.1129,0.1089,0.0604,0.1147,0.0,108.8578,1.8143
1.76,0.1146,0.1104,0.0613,0.1164,0.0,110.3536,1.8392
1.78,0.1161,0.1117,0.0621,0.1179,0.0,111.7112,1.8619
1.8,0.1176,0.113,0.0628,0.1193,0.0,112.9701,1.8828
1.82,0.1191,0.1143,0.0636,0.1209,0.0,114.3147,1.9052
1.84,0.1206,0.1157,0.0644,0.1224,0.0,115.6501,1.9275
1.86,0.1221,0.1171,0.0652,0.1239,0.0,117.0658,1.9511
1.88,0.1239,0.1187,0.0662,0.1257,0.0,118.7035,1.9784
1.9,0.1256,0.1201,0.067,0.1273,0.0,120.1365,2.0023
1.92,0.127,0.1214,0.0678,0.1288,0.0,121.4195,2.0237
1.94,0.1287,0.1229,0.0687,0.1305,0.0,122.9225,2.0487
1.96,0.1304,0.1244,0.0696,0.1321,0.0,124.4047,2.0734
1.98,0.132,0.1259,0.0704,0.1338,0.0,125.8752,2.0979
2.0,0.1336,0.1273,0.0713,0.1354,0.0,127.3083,2.1218
2.02,0.1354,0.1289,0.0722,0.1372,0.0,128.8737,2.1479
2.04,0.1371,0.1304,0.0731,0.1389,0.0,130.4173,2.1736
2.06,0.1387,0.1318,0.0739,0.1405,0.0,131.7559,2.1959
2.08,0.1401,0.133,0.0747,0.1419,0.0,133.0376,2.2173
2.1,0.1416,0.1343,0.0755,0.1434,0.0,134.3368,2.2389
2.12,0.1432,0.1357,0.0763,0.145,0.0,135.7418,2.2624
2.14,0.145,0.1373,0.0773,0.1468,0.0,137.3443,2.2891
2.16,0.1467,0.1389,0.0782,0.1485,0.0,138.8627,2.3144
2.18,0.1483,0.1403,0.079,0.1501,0.0,140.2659,2.3378
2.2,0.15,0.1418,0.0799,0.1518,0.0,141.7725,2.3629
2.22,0.1519,0.1434,0.0809,0.1537,0.0,143.3767,2.3896
2.24,0.1534,0.1448,0.0817,0.1552,0.0,144.7531,2.4126
2.26,0.155,0.1461,0.0825,0.1568,0.0,146.1361,2.4356
2.28,0.1569,0.1478,0.0835,0.1587,0.0,147.7915,2.4632
2.3,0.1588,0.1495,0.0845,0.1606,0.0,149.5051,2.4918
2.32,0.1606,0.151,0.0854,0.1623,0.0,150.9972,2.5166
2.34,0.1623,0.1525,0.0864,0.1641,0.0,152.502,2.5417
2.36,0.1639,0.1539,0.0872,0.1657,0.0,153.924,2.5654
2.38,0.1657,0.1555,0.0881,0.1675,0.0,155.4537,2.5909
2.4,0.1674,0.1569,0.089,0.1692,0.0,156.8917,2.6149
2.42,0.169,0.1583,0.0899,0.1708,0.0,158.3004,2.6383
2.44,0.1707,0.1598,0.0908,0.1725,0.0,159.7767,2.6629
2.46,0.1725,0.1613,0.0917,0.1743,0.0,161.3229,2.6887
2.48,0.1743,0.1629,0.0927,0.1761,0.0,162.9167,2.7153
2.5,0.1761,0.1644,0.0936,0.1779,0.0,164.4366,2.7406
2.52,0.1779,0.166,0.0946,0.1797,0.0,166.0195,2.767
2.54,0.1797,0.1676,0.0955,0.1815,0.0,167.5785,2.793
2.56,0.1815,0.1691,0.0965,0.1833,0.0,169.109,2.8185
2.58,0.1832,0.1706,0.0974,0.185,0.0,170.5725,2.8429
2.6,0.185,0.1721,0.0983,0.1868,0.0,172.1215,2.8687
2.62,0.1871,0.1739,0.0994,0.1888,0.0,173.9039,2.8984
2.64,0.1891,0.1757,0.1005,0.1909,0.0,175.6776,2.928
2.66,0.1911,0.1774,0.1015,0.1929,0.0,177.3638,2.9561
2.68,0.1929,0.1789,0.1025,0.1947,0.0,178.9096,2.9818
2.7,0.1947,0.1804,0.1034,0.1965,0.0,180.4351,3.0073
2.72,0.1964,0.1818,0.1043,0.1982,0.0,181.8406,3.0307
2.74,0.198,0.1832,0.1052,0.1998,0.0,183.2072,3.0535
2.76,0.1998,0.1847,0.1061,0.2016,0.0,184.7028,3.0784
2.78,0.2018,0.1864,0.1071,0.2036,0.0,186.4089,3.1068
2.8,0.2039,0.1882,0.1082,0.2057,0.0,188.2021,3.1367
2.82,0.206,0.19,0.1094,0.2078,0.0,190.0198,3.167
2.84,0.2079,0.1916,0.1104,0.2097,0.0,191.6037,3.1934
2.86,0.2095,0.193,0.1112,0.2113,0.0,192.9756,3.2163
2.88,0.2113,0.1944,0.1121,0.2131,0.0,194.4207,3.2403
2.9,0.2132,0.196,0.1131,0.215,0.0,196.0204,3.267
2.92,0.2151,0.1976,0.1142,0.2169,0.0,197.6258,3.2938
2.94,0.217,0.1993,0.1152,0.2188,0.0,199.2536,3.3209
2.96,0.2191,0.201,0.1163,0.2209,0.0,201.0121,3.3502
2.98,0.2212,0.2028,0.1174,0.223,0.0,202.827,3.3804
3.0,0.2232,0.2045,0.1184,0.225,0.0,204.5075,3.4085
3.02,0.225,0.206,0.1194,0.2268,0.0,205.9891,3.4332
3.04,0.2268,0.2075,0.1203,0.2286,0.0,207.4538,3.4576
3.06,0.2288,0.2091,0.1214,0.2306,0.0,209.0883,3.4848
3.08,0.2307,0.2106,0.1224,0.2325,0.0,210.6274,3.5105
3.1,0.2325,0.2121,0.1233,0.2343,0.0,212.1285,3.5355
3.12,0.2344,0.2137,0.1243,0.2362,0.0,213.6728,3.5612
3.14,0.2363,0.2153,0.1253,0.2381,0.0,215.2836,3.5881
3.16,0.2384,0.217,0.1264,0.2402,0.0,217.0054,3.6168
3.18,0.2404,0.2186,0.1275,0.2422,0.0,218.6263,3.6438
3.2,0.2422,0.2201,0.1284,0.244,0.0,220.1379,3.669
3.22,0.2441,0.2217,0.1294,0.2459,0.0,221.7078,3.6951
3.24,0.2461,0.2234,0.1305,0.2479,0.0,223.368,3.7228
3.26,0.2482,0.2251,0.1316,0.25,0.0,225.0963,3.7516
3.28,0.2503,0.2268,0.1327,0.2521,0.0,226.7813,3.7797
3.3,0.2524,0.2285,0.1338,0.2542,0.0,228.5076,3.8085
3.32,0.2545,0.2303,0.1349,0.2563,0.0,230.3127,3.8385
3.34,0.2567,0.232,0.136,0.2585,0.0,232.044,3.8674
3.36,0.2587,0.2337,0.1371,0.2605,0.0,233.6575,3.8943
3.38,0.2605,0.2352,0.1381,0.2623,0.0,235.1522,3.9192
3.4,0.2626,0.2368,0.1391,0.2644,0.0,236.8046,3.9467
3.42,0.2647,0.2385,0.1402,0.2665,0.0,238.5154,3.9753
3.44,0.2667,0.2401,0.1413,0.2684,0.0,240.1196,4.002
3.46,0.2687,0.2417,0.1423,0.2705,0.0,241.7411,4.029
3.48,0.2708,0.2435,0.1435,0.2726,0.0,243.5221,4.0587
3.5,0.273,0.2452,0.1446,0.2748,0.0,245.2494,4.0875
3.52,0.275,0.2468,0.1457,0.2768,0.0,246.8473,4.1141
3.54,0.277,0.2485,0.1467,0.2788,0.0,248.4512,4.1409
3.56,0.279,0.2501,0.1478,0.2808,0.0,250.071,4.1678
3.58,0.2811,0.2518,0.1489,0.2829,0.0,251.7603,4.196
3.6,0.2832,0.2535,0.15,0.285,0.0,253.4622,4.2244
3.62,0.2854,0.2553,0.1512,0.2872,0.0,255.2663,4.2544
3.64,0.2878,0.2572,0.1524,0.2896,0.0,257.1737,4.2862
3.66,0.2899,0.2589,0.1535,0.2917,0.0,258.8547,4.3142
3.68,0.2918,0.2603,0.1545,0.2935,0.0,260.2932,4.3382
3.7,0.2938,0.2619,0.1556,0.2956,0.0,261.9077,4.3651
3.72,0.2959,0.2636,0.1567,0.2977,0.0,263.6063,4.3934
3.74,0.298,0.2653,0.1578,0.2998,0.0,265.2787,4.4213
3.76,0.3002,0.267,0.1589,0.302,0.0,266.9949,4.4499
3.78,0.3022,0.2686,0.16,0.304,0.0,268.619,4.477
3.8,0.3044,0.2704,0.1612,0.3062,0.0,270.3714,4.5062
3.82,0.3066,0.2721,0.1623,0.3084,0.0,272.0786,4.5346
3.84,0.3087,0.2737,0.1634,0.3105,0.0,273.7367,4.5623
3.86,0.3107,0.2753,0.1645,0.3125,0.0,275.3488,4.5891
3.88,0.3128,0.277,0.1656,0.3146,0.0,276.9842,4.6164
3.9,0.3149,0.2786,0.1667,0.3167,0.0,278.6286,4.6438
3.92,0.317,0.2803,0.1678,0.3188,0.0,280.2841,4.6714
3.94,0.3193,0.2821,0.169,0.3211,0.0,282.0907,4.7015
3.96,0.3216,0.284,0.1702,0.3234,0.0,283.951,4.7325
3.98,0.3238,0.2856,0.1714,0.3256,0.0,285.6323,4.7605
4.0,0.3258,0.2872,0.1724,0.3276,0.0,287.1671,4.7861
4.02,0.3278,0.2887,0.1734,0.3295,0.0,288.6599,4.811
4.04,0.3299,0.2904,0.1746,0.3317,0.0,290.368,4.8395
4.06,0.3323,0.2922,0.1758,0.3341,0.0,292.2327,4.8705
4.08,0.3346,0.2941,0.177,0.3364,0.0,294.0563,4.9009
4.1,0.3367,0.2957,0.1782,0.3385,0.0,295.7141,4.9286
4.12,0.3388,0.2973,0.1792,0.3406,0.0,297.3132,4.9552
4.14,0.3409,0.2989,0.1804,0.3427,0.0,298.9422,4.9824
4.16,0.343,0.3006,0.1815,0.3448,0.0,300.6004,5.01
4.18,0.3451,0.3022,0.1826,0.3469,0.0,302.2239,5.0371
4.2,0.3473,0.3039,0.1837,0.3491,0.0,303.9039,5.0651
4.22,0.3496,0.3057,0.185,0.3514,0.0,305.7264,5.0954
4.24,0.352,0.3075,0.1862,0.3538,0.0,307.5436,5.1257
4.26,0.3543,0.3093,0.1874,0.3561,0.0,309.3399,5.1557
4.28,0.3566,0.3111,0.1886,0.3584,0.0,311.1407,5.1857
4.3,0.3588,0.3128,0.1898,0.3606,0.0,312.7944,5.2132
4.32,0.3609,0.3144,0.1909,0.3627,0.0,314.3872,5.2398
4.34,0.363,0.316,0.192,0.3648,0.0,316.0489,5.2675
4.36,0.3653,0.3178,0.1932,0.3671,0.0,317.7716,5.2962
4.38,0.3676,0.3195,0.1944,0.3694,0.0,319.5469,5.3258
4.4,0.37,0.3215,0.1957,0.3718,0.0,321.4558,5.3576
4.42,0.3723,0.3232,0.1969,0.3741,0.0,323.1847,5.3864
4.44,0.3744,0.3248,0.198,0.3762,0.0,324.7573,5.4126
4.46,0.3764,0.3263,0.1991,0.3782,0.0,326.2637,5.4377
4.48,0.3786,0.3279,0.2002,0.3804,0.0,327.9276,5.4655
4.5,0.381,0.3297,0.2015,0.3828,0.0,329.7401,5.4957
4.52,0.3832,0.3314,0.2026,0.385,0.0,331.4499,5.5242
4.54,0.3855,0.3331,0.2038,0.3872,0.0,333.1458,5.5524
4.56,0.3879,0.335,0.2051,0.3896,0.0,334.985,5.5831
4.58,0.3902,0.3367,0.2063,0.3919,0.0,336.7435,5.6124
4.6,0.3924,0.3385,0.2075,0.3942,0.0,338.482,5.6414
4.62,0.3946,0.3401,0.2086,0.3964,0.0,340.0859,5.6681
4.64,0.3968,0.3417,0.2098,0.3986,0.0,341.7411,5.6957
4.66,0.3991,0.3435,0.211,0.4009,0.0,343.4558,5.7243
4.68,0.4014,0.3452,0.2122,0.4032,0.0,345.2342,5.7539
4.7,0.4038,0.347,0.2135,0.4056,0.0,347.0345,5.7839
4.72,0.406,0.3487,0.2146,0.4078,0.0,348.69,5.8115
4.74,0.4084,0.3505,0.2159,0.4102,0.0,350.4772,5.8413
4.76,0.4106,0.3522,0.2171,0.4124,0.0,352.1631,5.8694
4.78,0.4128,0.3537,0.2182,0.4146,0.0,353.729,5.8955
4.8,0.415,0.3554,0.2194,0.4168,0.0,355.3816,5.923
4.82,0.4174,0.3573,0.2207,0.4192,0.0,357.2527,5.9542
4.84,0.4199,0.3591,0.222,0.4217,0.0,359.118,5.9853
4.86,0.4223,0.3609,0.2232,0.4241,0.0,360.9045,6.0151
4.88,0.4246,0.3626,0.2244,0.4264,0.0,362.5862,6.0431
4.9,0.4268,0.3643,0.2256,0.4286,0.0,364.2767,6.0713
4.92,0.4293,0.3662,0.2269,0.4311,0.0,366.1522,6.1025
4.94,0.4317,0.3679,0.2281,0.4335,0.0,367.9259,6.1321
4.96,0.434,0.3696,0.2294,0.4358,0.0,369.6233,6.1604
4.98,0.4363,0.3713,0.2306,0.4381,0.0,371.3037,6.1884
5.0,0.4387,0.3731,0.2319,0.4405,0.0,373.1302,6.2188
5.02,0.4412,0.375,0.2331,0.443,0.0,374.9579,6.2493
5.04,0.4436,0.3767,0.2344,0.4454,0.0,376.7265,6.2788
5.06,0.4458,0.3783,0.2356,0.4476,0.0,378.3329,6.3055
5.08,0.4481,0.38,0.2368,0.4499,0.0,379.9982,6.3333
5.1,0.4504,0.3817,0.238,0.4522,0.0,381.7241,6.3621
5.12,0.4527,0.3834,0.2392,0.4545,0.0,383.4286,6.3905
5.14,0.4552,0.3853,0.2405,0.457,0.0,385.2975,6.4216
5.16,0.4578,0.3872,0.2419,0.4596,0.0,387.2342,6.4539
5.18,0.4602,0.3889,0.2431,0.462,0.0,388.9342,6.4822
5.2,0.4625,0.3906,0.2444,0.4643,0.0,390.5972,6.51
5.22,0.4648,0.3923,0.2456,0.4666,0.0,392.2508,6.5375
5.24,0.4671,0.394,0.2468,0.4689,0.0,393.9989,6.5666
5.26,0.4696,0.3958,0.2481,0.4714,0.0,395.8231,6.5971
5.28,0.4721,0.3976,0.2494,0.4739,0.0,397.6341,6.6272
5.3,0.4747,0.3995,0.2508,0.4764,0.0,399.5227,6.6587
5.32,0.4773,0.4014,0.2521,0.479,0.0,401.4469,6.6908
5.34,0.4797,0.4032,0.2534,0.4814,0.0,403.1841,6.7197
5.36,0.482,0.4048,0.2546,0.4837,0.0,404.8197,6.747
5.38,0.4842,0.4064,0.2558,0.486,0.0,406.3748,6.7729
5.4,0.4865,0.408,0.257,0.4883,0.0,408.0388,6.8006
5.42,0.4889,0.4098,0.2583,0.4907,0.0,409.7989,6.83
5.44,0.4914,0.4116,0.2596,0.4932,0.0,411.6425,6.8607
5.46,0.4939,0.4135,0.2609,0.4957,0.0,413.47,6.8912
5.48,0.4965,0.4153,0.2622,0.4983,0.0,415.3318,6.9222
5.5,0.499,0.4171,0.2636,0.5008,0.0,417.132,6.9522
5.52,0.5013,0.4188,0.2648,0.5031,0.0,418.7618,6.9794
5.54,0.5036,0.4204,0.266,0.5054,0.0,420.3761,7.0063
5.56,0.5061,0.4222,0.2673,0.5079,0.0,422.1855,7.0364
5.58,0.5087,0.4241,0.2687,0.5105,0.0,424.1122,7.0685
5.6,0.5113,0.4259,0.27,0.5131,0.0,425.9466,7.0991
5.62,0.5138,0.4277,0.2713,0.5156,0.0,427.7322,7.1289
5.64,0.5163,0.4296,0.2727,0.5181,0.0,429.572,7.1595
5.66,0.5188,0.4314,0.274,0.5206,0.0,431.3687,7.1895
5.68,0.5212,0.4331,0.2753,0.523,0.0,433.0626,7.2177
5.7,0.5234,0.4345,0.2764,0.5252,0.0,434.5489,7.2425
5.72,0.5258,0.4362,0.2777,0.5276,0.0,436.2141,7.2702
5.74,0.5284,0.4381,0.2791,0.5302,0.0,438.1193,7.302
5.76,0.531,0.4399,0.2804,0.5328,0.0,439.9431,7.3324
5.78,0.5335,0.4417,0.2817,0.5353,0.0,441.7075,7.3618
5.8,0.5359,0.4434,0.283,0.5377,0.0,443.3925,7.3899
5.82,0.5383,0.4451,0.2843,0.5401,0.0,445.0806,7.418
5.84,0.5407,0.4467,0.2855,0.5425,0.0,446.7445,7.4457
5.86,0.543,0.4483,0.2867,0.5448,0.0,448.3159,7.4719
5.88,0.5454,0.4501,0.288,0.5472,0.0,450.0626,7.501
5.9,0.5481,0.452,0.2894,0.5499,0.0,451.9655,7.5328
5.92,0.5507,0.4539,0.2908,0.5525,0.0,453.8688,7.5645
5.94,0.5532,0.4556,0.2921,0.555,0.0,455.6306,7.5938
5.96,0.5557,0.4573,0.2934,0.5575,0.0,457.3167,7.6219
5.98,0.558,0.4589,0.2947,0.5598,0.0,458.9496,7.6492
6.0,0.5604,0.4606,0.2959,0.5622,0.0,460.5712,7.6762
6.02,0.5627,0.4622,0.2971,0.5645,0.0,462.1617,7.7027
6.04,0.5652,0.4638,0.2984,0.567,0.0,463.8234,7.7304
6.06,0.5676,0.4655,0.2997,0.5694,0.0,465.5204,7.7587
6.08,0.5701,0.4672,0.301,0.5719,0.0,467.2393,7.7873
6.1,0.5724,0.4688,0.3022,0.5742,0.0,468.8098,7.8135
6.12,0.5746,0.4703,0.3033,0.5763,0.0,470.2668,7.8378
6.14,0.5769,0.4718,0.3046,0.5786,0.0,471.8442,7.8641
6.16,0.5792,0.4734,0.3058,0.581,0.0,473.4476,7.8908
6.18,0.5817,0.4752,0.3071,0.5835,0.0,475.1833,7.9197
6.2,0.5842,0.4769,0.3084,0.586,0.0,476.9379,7.949
6.22,0.5865,0.4786,0.3097,0.5883,0.0,478.5597,7.976
6.24,0.5889,0.4802,0.3109,0.5907,0.0,480.1971,8.0033
6.26,0.5912,0.4817,0.3121,0.593,0.0,481.7092,8.0285
6.28,0.5935,0.4832,0.3133,0.5953,0.0,483.218,8.0536
6.3,0.5957,0.4847,0.3145,0.5975,0.0,484.727,8.0788
6.32,0.5981,0.4863,0.3157,0.5999,0.0,486.3208,8.1053
6.34,0.6005,0.488,0.317,0.6023,0.0,488.0017,8.1334
6.36,0.603,0.4897,0.3183,0.6048,0.0,489.7138,8.1619
6.38,0.6053,0.4913,0.3195,0.6071,0.0,491.2533,8.1876
6.4,0.6076,0.4928,0.3207,0.6094,0.0,492.8461,8.2141
6.42,0.6099,0.4944,0.3219,0.6116,0.0,494.3575,8.2393
6.44,0.6122,0.4959,0.3231,0.614,0.0,495.9421,8.2657
6.46,0.6146,0.4976,0.3244,0.6164,0.0,497.6372,8.294
6.48,0.6172,0.4994,0.3258,0.619,0.0,499.4035,8.3234
6.5,0.6198,0.5012,0.3271,0.6216,0.0,501.2019,8.3534
6.52,0.6223,0.5029,0.3285,0.6241,0.0,502.9145,8.3819
6.54,0.6247,0.5046,0.3297,0.6265,0.0,504.5755,8.4096
6.56,0.6271,0.5061,0.331,0.6288,0.0,506.1387,8.4356
6.58,0.6295,0.5078,0.3323,0.6313,0.0,507.8303,8.4638
6.6,0.632,0.5095,0.3336,0.6338,0.0,509.4913,8.4915
6.62,0.6345,0.5112,0.3349,0.6363,0.0,511.2123,8.5202
6.64,0.6372,0.5131,0.3363,0.639,0.0,513.0585,8.551
6.66,0.6399,0.515,0.3377,0.6417,0.0,514.967,8.5828
6.68,0.6427,0.5169,0.3392,0.6444,0.0,516.8936,8.6149
6.7,0.6451,0.5185,0.3405,0.6469,0.0,518.5395,8.6423
6.72,0.6476,0.5202,0.3418,0.6494,0.0,520.2057,8.6701
6.74,0.6503,0.5221,0.3432,0.6521,0.0,522.0806,8.7013
6.76,0.6532,0.524,0.3447,0.655,0.0,524.0485,8.7341
6.78,0.656,0.526,0.3462,0.6577,0.0,525.9789,8.7663
6.8,0.6588,0.5279,0.3477,0.6606,0.0,527.9276,8.7988
6.82,0.6617,0.53,0.3492,0.6635,0.0,529.961,8.8327
6.84,0.6643,0.5317,0.3506,0.6661,0.0,531.7105,8.8618
6.86,0.6669,0.5334,0.3519,0.6687,0.0,533.356,8.8893
6.88,0.6695,0.5352,0.3533,0.6713,0.0,535.1561,8.9193
6.9,0.6724,0.5371,0.3548,0.6742,0.0,537.1003,8.9517
6.92,0.6753,0.5391,0.3564,0.6771,0.0,539.1076,8.9851
6.94,0.6782,0.5411,0.3579,0.68,0.0,541.1115,9.0185
6.96,0.6811,0.543,0.3594,0.6829,0.0,543.0231,9.0504
6.98,0.6839,0.5449,0.3609,0.6857,0.0,544.9093,9.0818
7.0,0.6866,0.5467,0.3623,0.6884,0.0,546.7355,9.1123
7.02,0.6894,0.5486,0.3638,0.6912,0.0,548.5512,9.1425
7.04,0.6922,0.5504,0.3652,0.694,0.0,550.4211,9.1737
7.06,0.6951,0.5524,0.3668,0.6969,0.0,552.4383,9.2073
7.08,0.6981,0.5544,0.3683,0.6999,0.0,554.3824,9.2397
7.1,0.701,0.5564,0.3699,0.7028,0.0,556.3906,9.2732
7.12,0.704,0.5584,0.3715,0.7058,0.0,558.4343,9.3072
7.14,0.7071,0.5605,0.3731,0.7089,0.0,560.4592,9.341
7.16,0.7099,0.5623,0.3746,0.7117,0.0,562.3376,9.3723
7.18,0.7127,0.5641,0.3761,0.7145,0.0,564.1367,9.4023
7.2,0.7155,0.5659,0.3775,0.7173,0.0,565.9326,9.4322
7.22,0.7183,0.5678,0.379,0.7201,0.0,567.771,9.4628
7.24,0.7213,0.5698,0.3806,0.7231,0.0,569.8145,9.4969
7.26,0.7243,0.5718,0.3822,0.7261,0.0,571.8241,9.5304
7.28,0.7273,0.5738,0.3837,0.7291,0.0,573.7651,9.5628
7.3,0.7302,0.5757,0.3853,0.732,0.0,575.6679,9.5945
7.32,0.733,0.5775,0.3867,0.7348,0.0,577.4675,9.6245
7.34,0.7359,0.5793,0.3882,0.7376,0.0,579.2833,9.6547
7.36,0.7387,0.5811,0.3897,0.7405,0.0,581.1366,9.6856
7.38,0.7417,0.5831,0.3913,0.7435,0.0,583.1132,9.7186
7.4,0.7447,0.5851,0.3929,0.7465,0.0,585.0969,9.7516
7.42,0.7477,0.5871,0.3945,0.7495,0.0,587.0735,9.7846
