Tempo; Deslocamento; Força; Tensão à flexão
(s);(mm);(kN);(MPa)
"54,5400";"9,5781";"0,0051";"1,3403"
"54,5600";"9,5815";"0,0051";"1,3376"
"54,5800";"9,5846";"0,0051";"1,3340"
"54,6000";"9,5877";"0,0051";"1,3337"
"54,6200";"9,5910";"0,0051";"1,3347"
"54,6400";"9,5944";"0,0051";"1,3340"
"54,6600";"9,5976";"0,0051";"1,3308"
"54,6800";"9,6009";"0,0051";"1,3260"
"54,7000";"9,6043";"0,0051";"1,3243"
"54,7200";"9,6077";"0,0051";"1,3242"
"54,7400";"9,6111";"0,0051";"1,3235"
"54,7600";"9,6144";"0,0051";"1,3233"
"54,7800";"9,6178";"0,0051";"1,3226"
"54,8000";"9,6209";"0,0050";"1,3197"
"54,8200";"9,6240";"0,0050";"1,3202"
"54,8400";"9,6271";"0,0050";"1,3140"
"54,8600";"9,6305";"0,0050";"1,3130"
"54,8800";"9,6340";"0,0050";"1,3117"
"54,9000";"9,6372";"0,0050";"1,3117"
"54,9200";"9,6405";"0,0050";"1,3148"
"54,9400";"9,6439";"0,0050";"1,3132"
"54,9600";"9,6472";"0,0050";"1,3055"
"54,9800";"9,6504";"0,0050";"1,3002"
"55,0000";"9,6534";"0,0050";"1,2994"
"55,0200";"9,6566";"0,0050";"1,2999"
"55,0400";"9,6601";"0,0050";"1,3022"
"55,0600";"9,6631";"0,0050";"1,3005"
"55,0800";"9,6662";"0,0050";"1,2987"
"55,1000";"9,6694";"0,0049";"1,2948"
"55,1200";"9,6726";"0,0049";"1,2928"
"55,1400";"9,6759";"0,0049";"1,2913"
"55,1600";"9,6792";"0,0049";"1,2876"
"55,1800";"9,6825";"0,0049";"1,2866"
"55,2000";"9,6858";"0,0049";"1,2861"
"55,2200";"9,6890";"0,0049";"1,2848"
"55,2400";"9,6920";"0,0049";"1,2797"
"55,2600";"9,6951";"0,0049";"1,2804"
"55,2800";"9,6981";"0,0049";"1,2791"
"55,3000";"9,7014";"0,0049";"1,2767"
"55,3200";"9,7046";"0,0049";"1,2744"
"55,3400";"9,7079";"0,0049";"1,2730"
"55,3600";"9,7112";"0,0049";"1,2723"
"55,3800";"9,7145";"0,0049";"1,2718"
"55,4000";"9,7176";"0,0049";"1,2719"
"55,4200";"9,7207";"0,0049";"1,2709"
"55,4400";"9,7238";"0,0049";"1,2705"
"55,4600";"9,7270";"0,0048";"1,2661"
"55,4800";"9,7302";"0,0048";"1,2629"
"55,5000";"9,7333";"0,0048";"1,2633"
"55,5200";"9,7364";"0,0048";"1,2636"
"55,5400";"9,7397";"0,0048";"1,2636"
"55,5600";"9,7429";"0,0048";"1,2606"
"55,5800";"9,7460";"0,0048";"1,2584"
"55,6000";"9,7491";"0,0048";"1,2564"
"55,6200";"9,7524";"0,0048";"1,2557"
"55,6400";"9,7558";"0,0048";"1,2571"
"55,6600";"9,7591";"0,0048";"1,2536"
"55,6800";"9,7623";"0,0048";"1,2509"
"55,7000";"9,7656";"0,0048";"1,2483"
"55,7200";"9,7690";"0,0048";"1,2479"
"55,7400";"9,7722";"0,0048";"1,2468"
"55,7600";"9,7753";"0,0048";"1,2434"
"55,7800";"9,7785";"0,0047";"1,2411"
"55,8000";"9,7819";"0,0048";"1,2431"
"55,8200";"9,7853";"0,0048";"1,2436"
"55,8400";"9,7885";"0,0047";"1,2422"
"55,8600";"9,7918";"0,0047";"1,2392"
"55,8800";"9,7951";"0,0047";"1,2414"
"55,9000";"9,7983";"0,0047";"1,2419"
"55,9200";"9,8014";"0,0047";"1,2384"
"55,9400";"9,8048";"0,0047";"1,2359"
"55,9600";"9,8083";"0,0047";"1,2356"
"55,9800";"9,8116";"0,0047";"1,2306"
"56,0000";"9,8148";"0,0047";"1,2281"
"56,0200";"9,8179";"0,0047";"1,2267"
"56,0400";"9,8212";"0,0047";"1,2279"
"56,0600";"9,8245";"0,0047";"1,2267"
"56,0800";"9,8278";"0,0047";"1,2240"
"56,1000";"9,8310";"0,0047";"1,2254"
"56,1200";"9,8345";"0,0047";"1,2260"
"56,1400";"9,8379";"0,0047";"1,2208"
"56,1600";"9,8412";"0,0047";"1,2177"
"56,1800";"9,8443";"0,0046";"1,2150"
"56,2000";"9,8476";"0,0046";"1,2163"
"56,2200";"9,8509";"0,0047";"1,2169"
"56,2400";"9,8542";"0,0046";"1,2140"
"56,2600";"9,8575";"0,0046";"1,2114"
"56,2800";"9,8610";"0,0046";"1,2112"
"56,3000";"9,8645";"0,0046";"1,2110"
"56,3200";"9,8679";"0,0046";"1,2089"
"56,3400";"9,8711";"0,0046";"1,2059"
"56,3600";"9,8743";"0,0046";"1,2049"
"56,3800";"9,8776";"0,0046";"1,2062"
"56,4000";"9,8810";"0,0046";"1,2024"
"56,4200";"9,8844";"0,0046";"1,1979"
"56,4400";"9,8878";"0,0046";"1,1990"
"56,4600";"9,8912";"0,0046";"1,1968"
"56,4800";"9,8947";"0,0046";"1,1960"
"56,5000";"9,8980";"0,0046";"1,1938"
"56,5200";"9,9013";"0,0046";"1,1925"
"56,5400";"9,9048";"0,0046";"1,1906"
"56,5600";"9,9081";"0,0045";"1,1882"
"56,5800";"9,9115";"0,0045";"1,1846"
"56,6000";"9,9148";"0,0045";"1,1859"
"56,6200";"9,9182";"0,0045";"1,1858"
"56,6400";"9,9217";"0,0045";"1,1856"
"56,6600";"9,9251";"0,0045";"1,1836"
"56,6800";"9,9283";"0,0045";"1,1815"
"56,7000";"9,9316";"0,0045";"1,1799"
"56,7200";"9,9349";"0,0045";"1,1757"
"56,7400";"9,9382";"0,0045";"1,1744"
"56,7600";"9,9413";"0,0045";"1,1719"
"56,7800";"9,9445";"0,0045";"1,1713"
"56,8000";"9,9478";"0,0045";"1,1732"
"56,8200";"9,9513";"0,0045";"1,1715"
"56,8400";"9,9548";"0,0045";"1,1715"
"56,8600";"9,9583";"0,0045";"1,1689"
"56,8800";"9,9617";"0,0045";"1,1652"
"56,9000";"9,9651";"0,0044";"1,1623"
"56,9200";"9,9682";"0,0044";"1,1635"
"56,9400";"9,9715";"0,0045";"1,1644"
"56,9600";"9,9748";"0,0044";"1,1600"
"56,9800";"9,9783";"0,0044";"1,1611"
"57,0000";"9,9816";"0,0044";"1,1559"
"57,0200";"9,9848";"0,0044";"1,1548"
"57,0400";"9,9881";"0,0044";"1,1526"
"57,0600";"9,9915";"0,0044";"1,1536"
"57,0800";"9,9948";"0,0044";"1,1516"
"57,1000";"9,9981";"0,0044";"1,1495"
"57,1200";"10,0014";"0,0044";"1,1472"
"57,1400";"10,0049";"0,0044";"1,1422"
"57,1600";"10,0082";"0,0044";"1,1432"
"57,1800";"10,0115";"0,0044";"1,1429"
"57,2000";"10,0149";"0,0044";"1,1449"
"57,2200";"10,0183";"0,0044";"1,1443"
"57,2400";"10,0217";"0,0044";"1,1434"
"57,2600";"10,0250";"0,0044";"1,1396"
"57,2800";"10,0283";"0,0043";"1,1342"
"57,3000";"10,0318";"0,0043";"1,1349"
"57,3200";"10,0353";"0,0043";"1,1328"
"57,3400";"10,0387";"0,0043";"1,1323"
"57,3434";"10,0392";"0,0043";"1,1319"

