Tempo; Deslocamento; Força; Tensão à flexão
"5,2200";"0,9982";"0,0614";"16,0721"
"5,2400";"1,0013";"0,0617";"16,1503"
"5,2600";"1,0046";"0,0620";"16,2291"
"5,2800";"1,0078";"0,0623";"16,3017"
"5,3000";"1,0108";"0,0626";"16,3732"
"5,3200";"1,0139";"0,0629";"16,4478"
"5,3400";"1,0171";"0,0631";"16,5227"
"5,3600";"1,0202";"0,0634";"16,5953"
"5,3800";"1,0233";"0,0637";"16,6681"
"5,4000";"1,0265";"0,0640";"16,7427"
"5,4200";"1,0298";"0,0643";"16,8214"
"5,4400";"1,0330";"0,0646";"16,8995"
"5,4600";"1,0362";"0,0649";"16,9736"
"5,4800";"1,0394";"0,0652";"17,0496"
"5,5000";"1,0427";"0,0655";"17,1293"
"5,5200";"1,0460";"0,0658";"17,2053"
"5,5400";"1,0492";"0,0661";"17,2829"
"5,5600";"1,0523";"0,0663";"17,3566"
"5,5800";"1,0555";"0,0666";"17,4351"
"5,6000";"1,0588";"0,0669";"17,5141"
"5,6200";"1,0619";"0,0672";"17,5842"
"5,6400";"1,0651";"0,0675";"17,6602"
"5,6600";"1,0684";"0,0678";"17,7416"
"5,6800";"1,0716";"0,0681";"17,8189"
"5,7000";"1,0747";"0,0684";"17,8928"
"5,7200";"1,0779";"0,0687";"17,9624"
"5,7400";"1,0811";"0,0689";"18,0340"
"5,7600";"1,0843";"0,0692";"18,1158"
"5,7800";"1,0876";"0,0695";"18,1964"
"5,8000";"1,0908";"0,0698";"18,2718"
"5,8200";"1,0940";"0,0701";"18,3451"
"5,8400";"1,0972";"0,0704";"18,4217"
"5,8600";"1,1004";"0,0707";"18,5018"
"5,8800";"1,1035";"0,0710";"18,5759"
"5,9000";"1,1066";"0,0713";"18,6468"
"5,9200";"1,1098";"0,0715";"18,7186"
"5,9400";"1,1129";"0,0718";"18,7918"
"5,9600";"1,1162";"0,0721";"18,8691"
"5,9800";"1,1193";"0,0724";"18,9427"
"6,0000";"1,1223";"0,0727";"19,0112"
"6,0200";"1,1254";"0,0729";"19,0840"
"6,0400";"1,1286";"0,0732";"19,1575"
"6,0600";"1,1318";"0,0735";"19,2355"
"6,0800";"1,1351";"0,0738";"19,3133"
"6,1000";"1,1383";"0,0741";"19,3847"
"6,1200";"1,1414";"0,0744";"19,4585"
"6,1400";"1,1445";"0,0746";"19,5269"
"6,1600";"1,1475";"0,0749";"19,5957"
"6,1800";"1,1506";"0,0752";"19,6657"
"6,2000";"1,1537";"0,0754";"19,7351"
"6,2200";"1,1568";"0,0757";"19,8119"
"6,2400";"1,1602";"0,0760";"19,8904"
"6,2600";"1,1637";"0,0763";"19,9710"
"6,2800";"1,1668";"0,0766";"20,0406"
"6,3000";"1,1698";"0,0768";"20,1062"
"6,3200";"1,1729";"0,0771";"20,1778"
"6,3400";"1,1763";"0,0774";"20,2564"
"6,3600";"1,1796";"0,0777";"20,3355"
"6,3800";"1,1829";"0,0780";"20,4096"
"6,4000";"1,1862";"0,0783";"20,4829"
"6,4200";"1,1895";"0,0786";"20,5549"
"6,4400";"1,1928";"0,0788";"20,6268"
"6,4600";"1,1959";"0,0791";"20,6932"
"6,4800";"1,1991";"0,0794";"20,7634"
"6,5000";"1,2025";"0,0797";"20,8415"
"6,5200";"1,2058";"0,0799";"20,9155"
"6,5400";"1,2090";"0,0802";"20,9820"
"6,5600";"1,2122";"0,0805";"21,0526"
"6,5800";"1,2156";"0,0807";"21,1266"
"6,6000";"1,2189";"0,0810";"21,1969"
"6,6200";"1,2220";"0,0813";"21,2604"
"6,6400";"1,2252";"0,0815";"21,3275"
"6,6600";"1,2286";"0,0818";"21,3996"
"6,6800";"1,2320";"0,0821";"21,4716"
"6,7000";"1,2353";"0,0823";"21,5398"
"6,7200";"1,2384";"0,0826";"21,6044"
"6,7400";"1,2416";"0,0828";"21,6704"
"6,7600";"1,2450";"0,0831";"21,7385"
"6,7800";"1,2483";"0,0833";"21,8067"
"6,8000";"1,2516";"0,0836";"21,8722"
"6,8200";"1,2549";"0,0838";"21,9382"
"6,8400";"1,2582";"0,0841";"22,0026"
"6,8600";"1,2614";"0,0843";"22,0654"
"6,8800";"1,2648";"0,0846";"22,1306"
"6,9000";"1,2682";"0,0848";"22,1971"
"6,9200";"1,2715";"0,0851";"22,2585"
"6,9400";"1,2748";"0,0853";"22,3201"
"6,9600";"1,2781";"0,0856";"22,3854"
"6,9800";"1,2814";"0,0858";"22,4460"
"7,0000";"1,2848";"0,0860";"22,5051"
"7,0200";"1,2882";"0,0863";"22,5737"
"7,0400";"1,2915";"0,0865";"22,6318"
"7,0600";"1,2947";"0,0867";"22,6889"
"7,0800";"1,2979";"0,0869";"22,7443"
"7,1000";"1,3012";"0,0872";"22,8033"
"7,1200";"1,3045";"0,0874";"22,8619"
"7,1400";"1,3079";"0,0876";"22,9206"
"7,1600";"1,3113";"0,0878";"22,9801"
"7,1800";"1,3146";"0,0880";"23,0369"
"7,2000";"1,3179";"0,0883";"23,0953"
"7,2200";"1,3211";"0,0885";"23,1485"
"7,2400";"1,3245";"0,0887";"23,2037"
"7,2600";"1,3281";"0,0889";"23,2647"
"7,2800";"1,3315";"0,0891";"23,3188"
"7,3000";"1,3347";"0,0893";"23,3668"
"7,3200";"1,3380";"0,0895";"23,4205"
"7,3400";"1,3414";"0,0897";"23,4764"
"7,3600";"1,3447";"0,0899";"23,5300"
"7,3800";"1,3481";"0,0901";"23,5798"
"7,4000";"1,3516";"0,0903";"23,6381"
"7,4200";"1,3552";"0,0906";"23,6964"
"7,4400";"1,3586";"0,0908";"23,7472"
"7,4600";"1,3621";"0,0910";"23,7987"
"7,4800";"1,3656";"0,0912";"23,8524"
"7,5000";"1,3691";"0,0914";"23,9032"
"7,5200";"1,3726";"0,0916";"23,9539"
"7,5400";"1,3759";"0,0917";"24,0025"
"7,5600";"1,3793";"0,0919";"24,0511"
"7,5800";"1,3828";"0,0921";"24,1012"
"7,6000";"1,3862";"0,0923";"24,1509"
"7,6200";"1,3898";"0,0925";"24,2013"
"7,6400";"1,3932";"0,0927";"24,2424"
"7,6600";"1,3965";"0,0928";"24,2828"
"7,6800";"1,4000";"0,0930";"24,3307"
"7,7000";"1,4035";"0,0932";"24,3788"
"7,7200";"1,4070";"0,0933";"24,4216"
"7,7400";"1,4104";"0,0935";"24,4607"
"7,7600";"1,4138";"0,0937";"24,5051"
"7,7800";"1,4174";"0,0938";"24,5544"
"7,8000";"1,4209";"0,0940";"24,5963"
"7,8200";"1,4243";"0,0942";"24,6351"
"7,8400";"1,4279";"0,0943";"24,6777"
"7,8600";"1,4314";"0,0945";"24,7179"
"7,8800";"1,4348";"0,0946";"24,7545"
"7,9000";"1,4382";"0,0948";"24,7927"
"7,9200";"1,4418";"0,0949";"24,8345"
"7,9400";"1,4454";"0,0951";"24,8719"
"7,9600";"1,4488";"0,0952";"24,9025"
"7,9800";"1,4522";"0,0953";"24,9388"
"8,0000";"1,4557";"0,0954";"24,9709"
"8,0200";"1,4591";"0,0956";"25,0042"
"8,0400";"1,4626";"0,0957";"25,0383"
"8,0600";"1,4661";"0,0958";"25,0711"
"8,0800";"1,4695";"0,0959";"25,1008"
"8,1000";"1,4729";"0,0960";"25,1307"
"8,1200";"1,4765";"0,0962";"25,1614"
"8,1400";"1,4801";"0,0963";"25,1929"
"8,1600";"1,4836";"0,0964";"25,2205"
"8,1800";"1,4872";"0,0965";"25,2499"
"8,2000";"1,4908";"0,0966";"25,2764"
"8,2200";"1,4943";"0,0967";"25,2999"
"8,2400";"1,4978";"0,0968";"25,3198"
"8,2600";"1,5015";"0,0969";"25,3439"
"8,2800";"1,5051";"0,0970";"25,3665"
"8,3000";"1,5087";"0,0970";"25,3850"
"8,3200";"1,5121";"0,0971";"25,3991"
"8,3400";"1,5157";"0,0971";"25,4164"
"8,3600";"1,5194";"0,0972";"25,4359"
"8,3800";"1,5230";"0,0973";"25,4494"
"8,4000";"1,5266";"0,0973";"25,4611"
"8,4200";"1,5301";"0,0974";"25,4721"
"8,4400";"1,5338";"0,0974";"25,4850"
"8,4600";"1,5374";"0,0974";"25,4933"
"8,4800";"1,5411";"0,0975";"25,4988"
"8,5000";"1,5447";"0,0975";"25,5038"
"8,5200";"1,5483";"0,0975";"25,5115"
"8,5400";"1,5520";"0,0975";"25,5166"
"8,5600";"1,5555";"0,0975";"25,5203"
"8,5800";"1,5592";"0,0976";"25,5349"
"8,6000";"1,5631";"0,0977";"25,5528"
"8,6200";"1,5667";"0,0977";"25,5563"
"8,6400";"1,5702";"0,0977";"25,5548"
"8,6600";"1,5736";"0,0977";"25,5550"
"8,6800";"1,5771";"0,0977";"25,5593"
"8,7000";"1,5809";"0,0977";"25,5728"
"8,7200";"1,5844";"0,0978";"25,5777"
"8,7400";"1,5880";"0,0978";"25,5857"
"8,7600";"1,5915";"0,0978";"25,5931"
"8,7800";"1,5952";"0,0978";"25,6009"
"8,8000";"1,5990";"0,0979";"25,6112"
"8,8200";"1,6026";"0,0979";"25,6181"
"8,8400";"1,6061";"0,0979";"25,6250"
"8,8600";"1,6098";"0,0980";"25,6281"
"8,8800";"1,6135";"0,0980";"25,6332"
"8,9000";"1,6171";"0,0980";"25,6396"
"8,9200";"1,6206";"0,0980";"25,6390"
"8,9400";"1,6241";"0,0980";"25,6373"
"8,9600";"1,6277";"0,0980";"25,6396"
"8,9800";"1,6312";"0,0980";"25,6423"
"9,0000";"1,6349";"0,0980";"25,6433"
"9,0200";"1,6386";"0,0980";"25,6470"
"9,0400";"1,6422";"0,0980";"25,6465"
"9,0600";"1,6458";"0,0980";"25,6417"
"9,0800";"1,6495";"0,0980";"25,6409"
"9,1000";"1,6533";"0,0980";"25,6430"
"9,1200";"1,6571";"0,0980";"25,6439"
"9,1400";"1,6608";"0,0980";"25,6375"
"9,1600";"1,6644";"0,0979";"25,6264"
"9,1800";"1,6680";"0,0979";"25,6206"
"9,2000";"1,6718";"0,0979";"25,6189"
"9,2200";"1,6756";"0,0979";"25,6139"
"9,2400";"1,6793";"0,0979";"25,6032"
"9,2600";"1,6830";"0,0978";"25,5942"
"9,2800";"1,6866";"0,0978";"25,5826"
"9,3000";"1,6902";"0,0977";"25,5676"
"9,3200";"1,6939";"0,0977";"25,5537"
"9,3400";"1,6976";"0,0976";"25,5346"
"9,3600";"1,7015";"0,0975";"25,5178"
"9,3800";"1,7054";"0,0975";"25,4973"
"9,4000";"1,7091";"0,0973";"25,4662"
"9,4200";"1,7129";"0,0972";"25,4232"
"9,4400";"1,7168";"0,0970";"25,3690"
"9,4600";"1,7207";"0,0967";"25,3132"
"9,4800";"1,7246";"0,0965";"25,2579"
"9,5000";"1,7285";"0,0963";"25,2057"
"9,5200";"1,7326";"0,0961";"25,1541"
"9,5400";"1,7366";"0,0959";"25,0898"
"9,5600";"1,7407";"0,0956";"25,0155"
"9,5800";"1,7448";"0,0953";"24,9374"
"9,6000";"1,7488";"0,0950";"24,8651"
"9,6200";"1,7526";"0,0948";"24,7965"
"9,6400";"1,7565";"0,0945";"24,7372"
"9,6600";"1,7603";"0,0943";"24,6820"
"9,6800";"1,7642";"0,0941";"24,6319"
"9,7000";"1,7680";"0,0939";"24,5773"
"9,7200";"1,7719";"0,0937";"24,5227"
"9,7400";"1,7758";"0,0935";"24,4664"
"9,7600";"1,7796";"0,0933";"24,4091"
"9,7800";"1,7835";"0,0930";"24,3456"
"9,8000";"1,7873";"0,0928";"24,2857"
"9,8200";"1,7913";"0,0926";"24,2241"
"9,8400";"1,7952";"0,0923";"24,1624"
"9,8600";"1,7991";"0,0921";"24,0936"
"9,8800";"1,8030";"0,0918";"24,0164"
"9,9000";"1,8070";"0,0914";"23,9271"
"9,9200";"1,8110";"0,0911";"23,8253"
"9,9400";"1,8151";"0,0907";"23,7196"
"9,9600";"1,8194";"0,0903";"23,6263"
"9,9800";"1,8233";"0,0899";"23,5331"
"10,0000";"1,8271";"0,0896";"23,4442"
"10,0200";"1,8310";"0,0893";"23,3732"
"10,0400";"1,8348";"0,0891";"23,3054"
"10,0600";"1,8385";"0,0888";"23,2414"
"10,0800";"1,8424";"0,0886";"23,1914"
"10,1000";"1,8463";"0,0885";"23,1510"
"10,1200";"1,8500";"0,0883";"23,1083"
"10,1400";"1,8536";"0,0882";"23,0664"
"10,1600";"1,8574";"0,0881";"23,0408"
"10,1800";"1,8610";"0,0880";"23,0160"
"10,2000";"1,8647";"0,0879";"22,9952"
"10,2200";"1,8682";"0,0878";"22,9742"
"10,2400";"1,8717";"0,0877";"22,9511"
"10,2600";"1,8753";"0,0876";"22,9227"
"10,2800";"1,8787";"0,0875";"22,8926"
"10,3000";"1,8822";"0,0874";"22,8701"
"10,3200";"1,8858";"0,0874";"22,8561"
"10,3400";"1,8893";"0,0873";"22,8406"
"10,3600";"1,8928";"0,0873";"22,8339"
"10,3800";"1,8964";"0,0872";"22,8257"
"10,4000";"1,8999";"0,0872";"22,8238"
"10,4200";"1,9034";"0,0872";"22,8211"
"10,4400";"1,9067";"0,0872";"22,8146"
"10,4600";"1,9100";"0,0872";"22,8125"
"10,4800";"1,9134";"0,0872";"22,8094"
"10,5000";"1,9168";"0,0872";"22,8142"
"10,5200";"1,9202";"0,0872";"22,8200"
"10,5400";"1,9236";"0,0872";"22,8201"
"10,5600";"1,9269";"0,0872";"22,8231"
"10,5800";"1,9303";"0,0873";"22,8306"
"10,6000";"1,9337";"0,0873";"22,8376"
"10,6200";"1,9370";"0,0873";"22,8476"
"10,6400";"1,9404";"0,0874";"22,8581"
"10,6600";"1,9438";"0,0874";"22,8649"
"10,6800";"1,9472";"0,0874";"22,8758"
"10,7000";"1,9506";"0,0875";"22,8872"
"10,7200";"1,9540";"0,0875";"22,9008"
"10,7400";"1,9574";"0,0876";"22,9077"
"10,7600";"1,9608";"0,0876";"22,9117"
"10,7800";"1,9642";"0,0876";"22,9217"
"10,8000";"1,9676";"0,0877";"22,9342"
"10,8200";"1,9710";"0,0877";"22,9424"
"10,8400";"1,9744";"0,0877";"22,9501"
"10,8600";"1,9778";"0,0877";"22,9555"
"10,8800";"1,9812";"0,0878";"22,9644"
"10,9000";"1,9845";"0,0878";"22,9685"
"10,9200";"1,9879";"0,0878";"22,9740"
"10,9400";"1,9913";"0,0878";"22,9830"
"10,9600";"1,9949";"0,0879";"22,9945"
"10,9800";"1,9983";"0,0879";"23,0018"
"11,0000";"2,0016";"0,0879";"23,0110"
"11,0200";"2,0050";"0,0880";"23,0256"
"11,0400";"2,0085";"0,0881";"23,0393"
"11,0600";"2,0119";"0,0881";"23,0470"
"11,0800";"2,0153";"0,0881";"23,0556"
"11,1000";"2,0187";"0,0882";"23,0650"
"11,1200";"2,0220";"0,0882";"23,0722"
