Tempo; Deslocamento; Força; Tensão à flexão
"0,8800";"0,5326";"0,0110";"2,8759"
"0,9000";"0,5355";"0,0113";"2,9438"
"0,9200";"0,5385";"0,0115";"3,0184"
"0,9400";"0,5416";"0,0118";"3,0968"
"0,9600";"0,5446";"0,0121";"3,1686"
"0,9800";"0,5475";"0,0124";"3,2370"
"1,0000";"0,5505";"0,0126";"3,3084"
"1,0200";"0,5535";"0,0129";"3,3870"
"1,0400";"0,5563";"0,0132";"3,4584"
"1,0600";"0,5594";"0,0135";"3,5376"
"1,0800";"0,5627";"0,0138";"3,6191"
"1,1000";"0,5657";"0,0141";"3,6964"
"1,1200";"0,5686";"0,0144";"3,7684"
"1,1400";"0,5715";"0,0147";"3,8386"
"1,1600";"0,5745";"0,0149";"3,9110"
"1,1800";"0,5775";"0,0152";"3,9895"
"1,2000";"0,5805";"0,0155";"4,0663"
"1,2200";"0,5835";"0,0158";"4,1422"
"1,2400";"0,5863";"0,0161";"4,2118"
"1,2600";"0,5893";"0,0164";"4,2862"
"1,2800";"0,5923";"0,0167";"4,3637"
"1,3000";"0,5954";"0,0170";"4,4411"
"1,3200";"0,5984";"0,0173";"4,5152"
"1,3400";"0,6013";"0,0175";"4,5872"
"1,3600";"0,6041";"0,0178";"4,6559"
"1,3800";"0,6068";"0,0181";"4,7249"
"1,4000";"0,6098";"0,0184";"4,8026"
"1,4200";"0,6130";"0,0187";"4,8849"
"1,4400";"0,6161";"0,0190";"4,9662"
"1,4600";"0,6191";"0,0193";"5,0445"
"1,4800";"0,6222";"0,0196";"5,1203"
"1,5000";"0,6253";"0,0199";"5,2021"
"1,5200";"0,6286";"0,0202";"5,2900"
"1,5400";"0,6317";"0,0205";"5,3685"
"1,5600";"0,6346";"0,0208";"5,4394"
"1,5800";"0,6375";"0,0211";"5,5107"
"1,6000";"0,6402";"0,0213";"5,5787"
"1,6200";"0,6430";"0,0216";"5,6486"
"1,6400";"0,6462";"0,0219";"5,7284"
"1,6600";"0,6494";"0,0222";"5,8102"
"1,6800";"0,6524";"0,0225";"5,8867"
"1,7000";"0,6552";"0,0228";"5,9579"
"1,7200";"0,6582";"0,0231";"6,0309"
"1,7400";"0,6610";"0,0233";"6,1031"
"1,7600";"0,6637";"0,0236";"6,1710"
"1,7800";"0,6667";"0,0239";"6,2506"
"1,8000";"0,6700";"0,0242";"6,3360"
"1,8200";"0,6732";"0,0245";"6,4174"
"1,8400";"0,6762";"0,0248";"6,4950"
"1,8600";"0,6791";"0,0251";"6,5704"
"1,8800";"0,6820";"0,0254";"6,6468"
"1,9000";"0,6850";"0,0257";"6,7215"
"1,9200";"0,6879";"0,0260";"6,7934"
"1,9400";"0,6909";"0,0263";"6,8693"
"1,9600";"0,6939";"0,0265";"6,9443"
"1,9800";"0,6970";"0,0268";"7,0229"
"2,0000";"0,7001";"0,0271";"7,1035"
"2,0200";"0,7032";"0,0274";"7,1820"
"2,0400";"0,7062";"0,0277";"7,2584"
"2,0600";"0,7091";"0,0280";"7,3277"
"2,0800";"0,7121";"0,0283";"7,3993"
"2,1000";"0,7151";"0,0286";"7,4797"
"2,1200";"0,7181";"0,0289";"7,5522"
"2,1400";"0,7211";"0,0291";"7,6264"
"2,1600";"0,7241";"0,0294";"7,7025"
"2,1800";"0,7270";"0,0297";"7,7807"
"2,2000";"0,7300";"0,0300";"7,8569"
"2,2200";"0,7329";"0,0303";"7,9316"
"2,2400";"0,7360";"0,0306";"8,0084"
"2,2600";"0,7390";"0,0309";"8,0861"
"2,2800";"0,7421";"0,0312";"8,1659"
"2,3000";"0,7452";"0,0315";"8,2474"
"2,3200";"0,7483";"0,0318";"8,3265"
"2,3400";"0,7512";"0,0321";"8,3984"
"2,3600";"0,7541";"0,0324";"8,4723"
"2,3800";"0,7572";"0,0327";"8,5502"
"2,4000";"0,7602";"0,0330";"8,6272"
"2,4200";"0,7631";"0,0332";"8,6988"
"2,4400";"0,7661";"0,0335";"8,7728"
"2,4600";"0,7691";"0,0338";"8,8534"
"2,4800";"0,7721";"0,0341";"8,9300"
"2,5000";"0,7751";"0,0344";"9,0087"
"2,5200";"0,7781";"0,0347";"9,0846"
"2,5400";"0,7811";"0,0350";"9,1581"
"2,5600";"0,7843";"0,0353";"9,2393"
"2,5800";"0,7874";"0,0356";"9,3185"
"2,6000";"0,7904";"0,0359";"9,3956"
"2,6200";"0,7935";"0,0362";"9,4743"
"2,6400";"0,7967";"0,0365";"9,5559"
"2,6600";"0,7997";"0,0368";"9,6301"
"2,6800";"0,8027";"0,0371";"9,7053"
"2,7000";"0,8058";"0,0374";"9,7840"
"2,7200";"0,8088";"0,0377";"9,8621"
"2,7400";"0,8119";"0,0380";"9,9372"
"2,7600";"0,8150";"0,0383";"10,0185"
"2,7800";"0,8182";"0,0386";"10,1004"
"2,8000";"0,8213";"0,0389";"10,1758"
"2,8200";"0,8244";"0,0392";"10,2529"
"2,8400";"0,8274";"0,0395";"10,3273"
"2,8600";"0,8304";"0,0398";"10,4038"
"2,8800";"0,8335";"0,0400";"10,4787"
"2,9000";"0,8366";"0,0403";"10,5530"
"2,9200";"0,8397";"0,0406";"10,6299"
"2,9400";"0,8427";"0,0409";"10,7076"
"2,9600";"0,8458";"0,0412";"10,7870"
"2,9800";"0,8489";"0,0415";"10,8658"
"3,0000";"0,8520";"0,0418";"10,9417"
"3,0200";"0,8551";"0,0421";"11,0174"
"3,0400";"0,8581";"0,0424";"11,0947"
"3,0600";"0,8612";"0,0427";"11,1717"
"3,0800";"0,8643";"0,0430";"11,2504"
"3,1000";"0,8673";"0,0433";"11,3235"
"3,1200";"0,8703";"0,0436";"11,3972"
"3,1400";"0,8735";"0,0439";"11,4794"
"3,1600";"0,8766";"0,0442";"11,5552"
"3,1800";"0,8795";"0,0444";"11,6264"
"3,2000";"0,8825";"0,0447";"11,7022"
"3,2200";"0,8856";"0,0450";"11,7800"
"3,2400";"0,8886";"0,0453";"11,8588"
"3,2600";"0,8918";"0,0456";"11,9342"
"3,2800";"0,8948";"0,0459";"12,0075"
"3,3000";"0,8978";"0,0462";"12,0823"
"3,3200";"0,9008";"0,0465";"12,1592"
"3,3400";"0,9039";"0,0468";"12,2343"
"3,3600";"0,9071";"0,0471";"12,3140"
"3,3800";"0,9101";"0,0474";"12,3912"
"3,4000";"0,9132";"0,0476";"12,4663"
"3,4200";"0,9164";"0,0479";"12,5430"
"3,4400";"0,9195";"0,0482";"12,6239"
"3,4600";"0,9226";"0,0485";"12,6971"
"3,4800";"0,9256";"0,0488";"12,7688"
"3,5000";"0,9286";"0,0491";"12,8437"
"3,5200";"0,9319";"0,0494";"12,9243"
"3,5400";"0,9350";"0,0497";"13,0035"
"3,5600";"0,9381";"0,0500";"13,0777"
"3,5800";"0,9414";"0,0503";"13,1553"
"3,6000";"0,9445";"0,0506";"13,2326"
"3,6200";"0,9476";"0,0509";"13,3061"
"3,6400";"0,9508";"0,0512";"13,3863"
"3,6600";"0,9540";"0,0515";"13,4653"
"3,6800";"0,9570";"0,0517";"13,5336"
"3,7000";"0,9600";"0,0520";"13,6065"
"3,7200";"0,9632";"0,0523";"13,6854"
"3,7400";"0,9665";"0,0526";"13,7620"
"3,7600";"0,9696";"0,0529";"13,8350"
"3,7800";"0,9727";"0,0532";"13,9139"
"3,8000";"0,9759";"0,0535";"13,9911"
"3,8200";"0,9790";"0,0538";"14,0666"
"3,8400";"0,9822";"0,0541";"14,1420"
"3,8600";"0,9852";"0,0543";"14,2117"
"3,8800";"0,9883";"0,0546";"14,2815"
"3,9000";"0,9914";"0,0549";"14,3552"
"3,9200";"0,9944";"0,0551";"14,4296"
"3,9400";"0,9977";"0,0554";"14,5069"
"3,9600";"1,0010";"0,0558";"14,5883"
"3,9800";"1,0042";"0,0561";"14,6676"
"4,0000";"1,0074";"0,0564";"14,7449"
"4,0200";"1,0104";"0,0566";"14,8162"
"4,0400";"1,0136";"0,0569";"14,8878"
"4,0600";"1,0167";"0,0572";"14,9614"
"4,0800";"1,0198";"0,0575";"15,0341"
"4,1000";"1,0228";"0,0577";"15,1043"
"4,1200";"1,0259";"0,0580";"15,1765"
"4,1400";"1,0290";"0,0583";"15,2487"
"4,1600";"1,0321";"0,0586";"15,3195"
"4,1800";"1,0353";"0,0588";"15,3963"
"4,2000";"1,0385";"0,0591";"15,4760"
"4,2200";"1,0415";"0,0594";"15,5490"
"4,2400";"1,0447";"0,0597";"15,6217"
"4,2600";"1,0479";"0,0600";"15,6954"
"4,2800";"1,0510";"0,0603";"15,7652"
"4,3000";"1,0541";"0,0605";"15,8366"
"4,3200";"1,0573";"0,0608";"15,9097"
"4,3400";"1,0605";"0,0611";"15,9847"
"4,3600";"1,0637";"0,0614";"16,0634"
"4,3800";"1,0669";"0,0617";"16,1402"
"4,4000";"1,0701";"0,0620";"16,2134"
"4,4200";"1,0734";"0,0623";"16,2887"
"4,4400";"1,0766";"0,0625";"16,3585"
"4,4600";"1,0798";"0,0628";"16,4309"
"4,4800";"1,0829";"0,0631";"16,5061"
"4,5000";"1,0862";"0,0634";"16,5773"
"4,5200";"1,0894";"0,0636";"16,6517"
"4,5400";"1,0925";"0,0639";"16,7220"
"4,5600";"1,0958";"0,0642";"16,7980"
"4,5800";"1,0990";"0,0645";"16,8691"
"4,6000";"1,1021";"0,0647";"16,9387"
"4,6200";"1,1055";"0,0650";"17,0182"
"4,6400";"1,1088";"0,0653";"17,0952"
"4,6600";"1,1121";"0,0656";"17,1668"
"4,6800";"1,1152";"0,0659";"17,2351"
"4,7000";"1,1183";"0,0661";"17,3066"
"4,7200";"1,1216";"0,0664";"17,3805"
"4,7400";"1,1249";"0,0667";"17,4598"
"4,7600";"1,1281";"0,0670";"17,5243"
"4,7800";"1,1312";"0,0672";"17,5927"
"4,8000";"1,1345";"0,0675";"17,6699"
"4,8200";"1,1380";"0,0678";"17,7475"
"4,8400";"1,1412";"0,0681";"17,8194"
"4,8600";"1,1444";"0,0684";"17,8903"
"4,8800";"1,1475";"0,0686";"17,9563"
"4,9000";"1,1506";"0,0689";"18,0209"
"4,9200";"1,1538";"0,0691";"18,0904"
"4,9400";"1,1570";"0,0694";"18,1591"
"4,9600";"1,1601";"0,0697";"18,2291"
"4,9800";"1,1633";"0,0699";"18,2982"
"5,0000";"1,1663";"0,0702";"18,3596"
"5,0200";"1,1694";"0,0704";"18,4219"
"5,0400";"1,1726";"0,0707";"18,4936"
"5,0600";"1,1760";"0,0710";"18,5705"
"5,0800";"1,1793";"0,0713";"18,6432"
"5,1000";"1,1825";"0,0715";"18,7137"
"5,1200";"1,1856";"0,0718";"18,7790"
"5,1400";"1,1887";"0,0720";"18,8446"
"5,1600";"1,1919";"0,0723";"18,9108"
"5,1800";"1,1952";"0,0726";"18,9846"
"5,2000";"1,1985";"0,0728";"19,0583"
"5,2200";"1,2017";"0,0731";"19,1240"
"5,2400";"1,2048";"0,0733";"19,1910"
"5,2600";"1,2081";"0,0736";"19,2584"
"5,2800";"1,2113";"0,0739";"19,3243"
"5,3000";"1,2144";"0,0741";"19,3885"
"5,3200";"1,2177";"0,0744";"19,4601"
"5,3400";"1,2210";"0,0746";"19,5303"
"5,3600";"1,2244";"0,0749";"19,6049"
"5,3800";"1,2277";"0,0752";"19,6760"
"5,4000";"1,2310";"0,0755";"19,7459"
"5,4200";"1,2344";"0,0757";"19,8143"
"5,4400";"1,2377";"0,0760";"19,8818"
"5,4600";"1,2409";"0,0762";"19,9466"
"5,4800";"1,2441";"0,0765";"20,0127"
"5,5000";"1,2474";"0,0768";"20,0824"
"5,5200";"1,2507";"0,0770";"20,1521"
"5,5400";"1,2540";"0,0773";"20,2208"
"5,5600";"1,2574";"0,0775";"20,2888"
"5,5800";"1,2606";"0,0778";"20,3558"
"5,6000";"1,2639";"0,0781";"20,4262"
"5,6200";"1,2673";"0,0783";"20,4937"
"5,6400";"1,2707";"0,0786";"20,5615"
"5,6600";"1,2739";"0,0788";"20,6254"
"5,6800";"1,2773";"0,0791";"20,6923"
"5,7000";"1,2805";"0,0793";"20,7548"
"5,7200";"1,2837";"0,0796";"20,8192"
"5,7400";"1,2870";"0,0798";"20,8847"
"5,7600";"1,2904";"0,0801";"20,9543"
"5,7800";"1,2939";"0,0804";"21,0260"
"5,8000";"1,2973";"0,0806";"21,0928"
"5,8200";"1,3007";"0,0809";"21,1612"
"5,8400";"1,3039";"0,0811";"21,2241"
"5,8600";"1,3071";"0,0814";"21,2857"
"5,8800";"1,3104";"0,0816";"21,3465"
"5,9000";"1,3136";"0,0818";"21,4069"
"5,9200";"1,3170";"0,0821";"21,4722"
"5,9400";"1,3204";"0,0823";"21,5380"
"5,9600";"1,3239";"0,0826";"21,6096"
"5,9800";"1,3274";"0,0828";"21,6747"
"6,0000";"1,3307";"0,0831";"21,7373"
"6,0200";"1,3340";"0,0833";"21,7961"
"6,0400";"1,3372";"0,0835";"21,8585"
"6,0600";"1,3405";"0,0838";"21,9204"
"6,0800";"1,3439";"0,0840";"21,9871"
"6,1000";"1,3473";"0,0843";"22,0486"
"6,1200";"1,3506";"0,0845";"22,1122"
"6,1400";"1,3539";"0,0847";"22,1740"
"6,1600";"1,3572";"0,0850";"22,2297"
"6,1800";"1,3604";"0,0852";"22,2872"
"6,2000";"1,3638";"0,0854";"22,3500"
"6,2200";"1,3671";"0,0857";"22,4133"
"6,2400";"1,3705";"0,0859";"22,4784"
"6,2600";"1,3738";"0,0861";"22,5359"
"6,2800";"1,3771";"0,0864";"22,5933"
"6,3000";"1,3804";"0,0866";"22,6528"
"6,3200";"1,3838";"0,0868";"22,7208"
"6,3400";"1,3873";"0,0871";"22,7844"
"6,3600";"1,3906";"0,0873";"22,8424"
"6,3800";"1,3939";"0,0875";"22,8980"
"6,4000";"1,3972";"0,0877";"22,9564"
"6,4200";"1,4007";"0,0880";"23,0226"
"6,4400";"1,4041";"0,0882";"23,0847"
"6,4600";"1,4074";"0,0884";"23,1386"
"6,4800";"1,4107";"0,0887";"23,1960"
"6,5000";"1,4141";"0,0889";"23,2595"
"6,5200";"1,4177";"0,0891";"23,3235"
"6,5400";"1,4212";"0,0894";"23,3874"
"6,5600";"1,4247";"0,0896";"23,4468"
"6,5800";"1,4281";"0,0898";"23,5054"
"6,6000";"1,4314";"0,0900";"23,5603"
"6,6200";"1,4348";"0,0903";"23,6143"
"6,6400";"1,4383";"0,0905";"23,6716"
"6,6600";"1,4417";"0,0907";"23,7268"
"6,6800";"1,4450";"0,0909";"23,7831"
"6,7000";"1,4483";"0,0911";"23,8350"
"6,7200";"1,4517";"0,0913";"23,8914"
"6,7400";"1,4553";"0,0915";"23,9526"
"6,7600";"1,4587";"0,0918";"24,0071"
"6,7800";"1,4620";"0,0919";"24,0538"
"6,8000";"1,4654";"0,0921";"24,1081"
"6,8200";"1,4689";"0,0924";"24,1665"
"6,8400";"1,4724";"0,0926";"24,2234"
"6,8600";"1,4758";"0,0928";"24,2757"
"6,8800";"1,4792";"0,0930";"24,3262"
"6,9000";"1,4825";"0,0932";"24,3755"
"6,9200";"1,4859";"0,0934";"24,4319"
"6,9400";"1,4893";"0,0936";"24,4810"
"6,9600";"1,4926";"0,0937";"24,5248"
"6,9800";"1,4960";"0,0939";"24,5740"
"7,0000";"1,4995";"0,0941";"24,6259"
"7,0200";"1,5030";"0,0943";"24,6764"
"7,0400";"1,5065";"0,0945";"24,7233"
"7,0600";"1,5098";"0,0946";"24,7630"
"7,0800";"1,5132";"0,0948";"24,8060"
"7,1000";"1,5168";"0,0950";"24,8512"
"7,1200";"1,5203";"0,0951";"24,8950"
"7,1400";"1,5239";"0,0953";"24,9435"
"7,1600";"1,5274";"0,0955";"24,9878"
"7,1800";"1,5308";"0,0957";"25,0309"
"7,2000";"1,5341";"0,0958";"25,0679"
"7,2200";"1,5375";"0,0960";"25,1128"
"7,2400";"1,5411";"0,0962";"25,1571"
"7,2600";"1,5445";"0,0963";"25,1976"
"7,2800";"1,5478";"0,0965";"25,2386"
"7,3000";"1,5512";"0,0966";"25,2792"
"7,3200";"1,5547";"0,0968";"25,3220"
"7,3400";"1,5582";"0,0969";"25,3639"
"7,3600";"1,5617";"0,0971";"25,4039"
"7,3800";"1,5651";"0,0972";"25,4406"
"7,4000";"1,5686";"0,0974";"25,4812"
"7,4200";"1,5721";"0,0976";"25,5238"
"7,4400";"1,5755";"0,0977";"25,5619"
"7,4600";"1,5790";"0,0978";"25,5983"
"7,4800";"1,5825";"0,0980";"25,6385"
"7,5000";"1,5860";"0,0981";"25,6772"
"7,5200";"1,5895";"0,0983";"25,7095"
"7,5400";"1,5929";"0,0984";"25,7427"
"7,5600";"1,5964";"0,0985";"25,7800"
"7,5800";"1,5999";"0,0987";"25,8176"
"7,6000";"1,6033";"0,0988";"25,8512"
"7,6200";"1,6068";"0,0989";"25,8822"
"7,6400";"1,6102";"0,0990";"25,9116"
"7,6600";"1,6137";"0,0992";"25,9466"
"7,6800";"1,6172";"0,0993";"25,9804"
"7,7000";"1,6208";"0,0994";"26,0117"
"7,7200";"1,6242";"0,0995";"26,0420"
"7,7400";"1,6275";"0,0996";"26,0680"
"7,7600";"1,6310";"0,0997";"26,0973"
"7,7800";"1,6345";"0,0999";"26,1255"
"7,8000";"1,6379";"0,1000";"26,1572"
"7,8200";"1,6416";"0,1001";"26,1931"
"7,8400";"1,6452";"0,1002";"26,2255"
"7,8600";"1,6487";"0,1003";"26,2515"
"7,8800";"1,6522";"0,1004";"26,2760"
"7,9000";"1,6556";"0,1005";"26,3018"
"7,9200";"1,6592";"0,1006";"26,3288"
"7,9400";"1,6627";"0,1007";"26,3556"
"7,9600";"1,6661";"0,1008";"26,3783"
"7,9800";"1,6696";"0,1009";"26,4008"
"8,0000";"1,6732";"0,1010";"26,4287"
"8,0200";"1,6768";"0,1011";"26,4581"
"8,0400";"1,6804";"0,1012";"26,4825"
"8,0600";"1,6839";"0,1013";"26,5024"
"8,0800";"1,6874";"0,1014";"26,5224"
"8,1000";"1,6910";"0,1015";"26,5454"
"8,1200";"1,6946";"0,1015";"26,5655"
"8,1400";"1,6981";"0,1016";"26,5858"
"8,1600";"1,7017";"0,1017";"26,6059"
"8,1800";"1,7054";"0,1018";"26,6235"
"8,2000";"1,7090";"0,1018";"26,6424"
"8,2200";"1,7125";"0,1019";"26,6621"
"8,2400";"1,7160";"0,1020";"26,6783"
"8,2600";"1,7197";"0,1020";"26,6925"
"8,2800";"1,7232";"0,1021";"26,7046"
"8,3000";"1,7268";"0,1021";"26,7231"
"8,3200";"1,7305";"0,1022";"26,7377"
"8,3400";"1,7341";"0,1022";"26,7522"
"8,3600";"1,7378";"0,1023";"26,7662"
"8,3800";"1,7413";"0,1023";"26,7730"
"8,4000";"1,7448";"0,1023";"26,7784"
"8,4200";"1,7484";"0,1024";"26,7912"
"8,4400";"1,7522";"0,1025";"26,8073"
"8,4600";"1,7559";"0,1025";"26,8172"
"8,4800";"1,7595";"0,1025";"26,8226"
"8,5000";"1,7631";"0,1025";"26,8275"
"8,5200";"1,7666";"0,1025";"26,8297"
"8,5400";"1,7704";"0,1026";"26,8382"
"8,5600";"1,7741";"0,1026";"26,8454"
"8,5800";"1,7777";"0,1026";"26,8467"
"8,6000";"1,7813";"0,1026";"26,8418"
"8,6200";"1,7849";"0,1026";"26,8389"
"8,6400";"1,7885";"0,1026";"26,8362"
"8,6600";"1,7921";"0,1026";"26,8332"
"8,6800";"1,7958";"0,1026";"26,8318"
"8,7000";"1,7995";"0,1025";"26,8284"
"8,7200";"1,8031";"0,1025";"26,8199"
"8,7400";"1,8069";"0,1025";"26,8144"
"8,7600";"1,8106";"0,1025";"26,8085"
"8,7800";"1,8142";"0,1024";"26,7971"
"8,8000";"1,8178";"0,1024";"26,7837"
"8,8200";"1,8215";"0,1023";"26,7695"
"8,8400";"1,8252";"0,1023";"26,7557"
"8,8600";"1,8290";"0,1022";"26,7379"
"8,8800";"1,8327";"0,1021";"26,7189"
"8,9000";"1,8365";"0,1020";"26,6948"
"8,9200";"1,8403";"0,1019";"26,6621"
"8,9400";"1,8441";"0,1018";"26,6266"
"8,9600";"1,8477";"0,1016";"26,5843"
"8,9800";"1,8514";"0,1015";"26,5444"
"9,0000";"1,8554";"0,1013";"26,5051"
"9,0200";"1,8593";"0,1011";"26,4648"
"9,0400";"1,8632";"0,1010";"26,4205"
"9,0600";"1,8669";"0,1008";"26,3701"
"9,0800";"1,8706";"0,1006";"26,3134"
"9,1000";"1,8744";"0,1004";"26,2566"
"9,1200";"1,8783";"0,1002";"26,2043"
"9,1400";"1,8823";"0,0999";"26,1503"
"9,1600";"1,8862";"0,0997";"26,0908"
"9,1800";"1,8900";"0,0995";"26,0269"
"9,2000";"1,8938";"0,0992";"25,9649"
"9,2200";"1,8976";"0,0990";"25,9104"
"9,2400";"1,9016";"0,0988";"25,8547"
"9,2600";"1,9057";"0,0986";"25,7933"
"9,2800";"1,9096";"0,0984";"25,7332"
"9,3000";"1,9136";"0,0981";"25,6756"
"9,3200";"1,9175";"0,0979";"25,6072"
"9,3400";"1,9214";"0,0976";"25,5393"
"9,3600";"1,9254";"0,0973";"25,4627"
"9,3800";"1,9294";"0,0970";"25,3832"
"9,4000";"1,9332";"0,0967";"25,3008"
"9,4200";"1,9373";"0,0964";"25,2225"
"9,4400";"1,9414";"0,0961";"25,1433"
"9,4600";"1,9453";"0,0957";"25,0520"
"9,4800";"1,9491";"0,0954";"24,9599"
"9,5000";"1,9531";"0,0951";"24,8722"
"9,5200";"1,9571";"0,0947";"24,7788"
"9,5400";"1,9612";"0,0943";"24,6817"
"9,5600";"1,9653";"0,0939";"24,5775"
"9,5800";"1,9694";"0,0935";"24,4688"
"9,6000";"1,9735";"0,0931";"24,3460"
"9,6200";"1,9776";"0,0926";"24,2179"
"9,6400";"1,9818";"0,0920";"24,0837"
"9,6600";"1,9859";"0,0915";"23,9484"
"9,6800";"1,9901";"0,0910";"23,8109"
"9,7000";"1,9945";"0,0904";"23,6633"
"9,7200";"1,9989";"0,0899";"23,5087"
"9,7400";"2,0030";"0,0892";"23,3398"
"9,7600";"2,0073";"0,0886";"23,1729"
"9,7800";"2,0116";"0,0879";"23,0047"
"9,8000";"2,0160";"0,0873";"22,8309"
"9,8200";"2,0205";"0,0866";"22,6519"
"9,8400";"2,0253";"0,0858";"22,4559"
"9,8600";"2,0303";"0,0850";"22,2321"
"9,8800";"2,0354";"0,0839";"21,9468"
"9,9000";"2,0405";"0,0827";"21,6283"
"9,9200";"2,0458";"0,0815";"21,3265"
"9,9400";"2,0510";"0,0805";"21,0528"
"9,9600";"2,0559";"0,0795";"20,8053"
"9,9800";"2,0605";"0,0786";"20,5770"
"10,0000";"2,0650";"0,0778";"20,3653"
"10,0200";"2,0696";"0,0771";"20,1767"
"10,0400";"2,0739";"0,0764";"19,9977"
"10,0600";"2,0782";"0,0758";"19,8341"
"10,0800";"2,0824";"0,0752";"19,6855"
"10,1000";"2,0865";"0,0747";"19,5423"
"10,1200";"2,0907";"0,0742";"19,4105"
"10,1400";"2,0947";"0,0737";"19,2817"
"10,1600";"2,0988";"0,0732";"19,1603"
"10,1800";"2,1031";"0,0728";"19,0393"
"10,2000";"2,1076";"0,0723";"18,9127"
"10,2200";"2,1118";"0,0718";"18,7814"
"10,2400";"2,1157";"0,0713";"18,6559"
"10,2600";"2,1197";"0,0709";"18,5411"
"10,2800";"2,1239";"0,0705";"18,4339"
"10,3000";"2,1281";"0,0701";"18,3354"
"10,3200";"2,1321";"0,0697";"18,2421"
"10,3400";"2,1359";"0,0694";"18,1501"
"10,3600";"2,1398";"0,0691";"18,0665"
"10,3800";"2,1437";"0,0688";"17,9947"
"10,4000";"2,1475";"0,0685";"17,9265"
"10,4200";"2,1513";"0,0683";"17,8624"
"10,4400";"2,1549";"0,0680";"17,7994"
"10,4600";"2,1585";"0,0678";"17,7414"
"10,4800";"2,1622";"0,0676";"17,6859"
"10,5000";"2,1660";"0,0674";"17,6368"
"10,5200";"2,1696";"0,0672";"17,5876"
"10,5400";"2,1731";"0,0670";"17,5399"
"10,5600";"2,1767";"0,0669";"17,4920"
"10,5800";"2,1802";"0,0667";"17,4466"
"10,6000";"2,1838";"0,0665";"17,4056"
"10,6200";"2,1872";"0,0664";"17,3677"
"10,6400";"2,1907";"0,0662";"17,3336"
"10,6600";"2,1941";"0,0661";"17,2990"
"10,6800";"2,1976";"0,0660";"17,2638"
"10,7000";"2,2010";"0,0659";"17,2306"
"10,7200";"2,2044";"0,0657";"17,1972"
"10,7400";"2,2079";"0,0656";"17,1648"
"10,7600";"2,2113";"0,0655";"17,1345"
"10,7800";"2,2146";"0,0654";"17,1092"
"10,8000";"2,2181";"0,0653";"17,0866"
"10,8200";"2,2215";"0,0652";"17,0632"
"10,8400";"2,2249";"0,0651";"17,0369"
"10,8600";"2,2284";"0,0650";"17,0147"
"10,8800";"2,2318";"0,0649";"16,9932"
"10,9000";"2,2352";"0,0649";"16,9743"
"10,9200";"2,2385";"0,0648";"16,9553"
"10,9400";"2,2420";"0,0647";"16,9384"
"10,9600";"2,2454";"0,0647";"16,9177"
"10,9800";"2,2487";"0,0646";"16,8993"
"11,0000";"2,2520";"0,0645";"16,8831"
"11,0200";"2,2552";"0,0645";"16,8641"
"11,0400";"2,2586";"0,0644";"16,8466"
"11,0600";"2,2619";"0,0643";"16,8273"
"11,0800";"2,2651";"0,0642";"16,8096"
"11,1000";"2,2685";"0,0642";"16,7943"
"11,1200";"2,2718";"0,0641";"16,7807"
