Deformação (%);Tensão à flexão (MPa)
1,2552644587246664;14,4567
1,2596144340088977;14,5369
1,2638655462184873;14,6145
1,268116658428077;14,6939
1,2723677706376668;14,774
1,2767177459218981;14,8579
1,2810677212061297;14,9377
1,285318833415719;15,0163
1,2896688086999504;15,0961
1,29391992090954;15,1776
1,2982698961937715;15,2564
1,3025210084033612;15,3342
1,3067721206129512;15,4124
1,3111220958971823;15,496
1,3154720711814136;15,5748
1,3196243203163618;15,651
1,323974295600593;15,7302
1,3282254078101827;15,8111
1,3325753830944145;15,8918
1,3369253583786456;15,9736
1,3412753336628769;16,0539
1,3456253089471082;16,137
1,3499752842313395;16,2186
1,3543252595155708;16,3004
1,3586752347998023;16,3818
1,3630252100840337;16,4631
1,3673751853682647;16,5431
1,3717251606524963;16,624
1,3760751359367276;16,7074
1,3805239742956006;16,7895
1,384873949579832;16,8703
1,3891250617894215;16,9503
1,3934750370736528;17,0316
1,3978250123578841;17,1115
1,4021749876421157;17,1906
1,406524962926347;17,2744
1,4109738012852198;17,358
1,4153237765694513;17,4405
1,419772614928324;17,5248
1,424320316361839;17,6116
1,4287691547207118;17,6961
1,433119130004943;17,7747
1,4374691052891746;17,8552
1,4419179436480474;17,9405
1,4463667820069204;18,0248
1,4508156203657934;18,1093
1,4552644587246664;18,1926
1,4597132970835391;18,2754
1,4641621354424124;18,3566
1,4685121107266437;18,4368
1,4729609490855164;18,5209
1,4773109243697478;18,6034
1,4817597627286208;18,6847
1,486208601087494;18,7687
1,4907563025210082;18,857
1,495304003954523;18,9476
1,499752842313396;19,03
1,504201680672269;19,1115
1,5087493821057836;19,1973
1,5131982204646564;19,2822
1,5176470588235293;19,3649
1,5220958971824023;19,4475
1,5266435986159168;19,5325
1,5310924369747898;19,6154
1,5355412753336626;19,6988
1,5400889767671775;19,7852
1,5446366782006922;19,8696
1,549085516559565;19,9514
1,5536332179930796;20,038
1,558180919426594;20,1244
1,562629757785467;20,2096
1,5671774592189818;20,2927
1,5717251606524965;20,3788
1,5763717251606524;20,4698
1,580919426594167;20,5576
1,5854671280276817;20,6421
1,5900148294611962;20,7283
1,594562530894711;20,8129
1,5991102323282256;20,894
1,6035590706870984;20,9785
1,6082056351952545;21,0664
1,612753336628769;21,152
1,6173010380622834;21,237
1,6218487394957983;21,3235
1,6264953040039547;21,4084
1,631043005437469;21,4965
1,6356895699456253;21,5826
1,64023727137914;21,6691
1,6447849728126542;21,7526
1,6494315373208106;21,8397
1,6539792387543253;21,9267
1,658724666337123;22,0203
1,663470093919921;22,1126
1,6682155215027188;22,2045
1,6728620860108747;22,293
1,6776075135936728;22,3812
1,682254078101829;22,468
1,6868017795353434;22,5542
1,6914483440434998;22,6422
1,696094908551656;22,7288
1,7008403361344535;22,8174
1,7054869006426099;22,9059
1,7102323282254077;22,9942
1,7147800296589224;23,08
1,71952545724172;23,1668
1,7241720217498764;23,2546
1,7288185862580323;23,3438
1,7335640138408306;23,431
1,7383094414236282;23,5256
1,7431537320810677;23,6201
1,7478991596638656;23,7068
1,7525457241720215;23,7919
1,757192288680178;23,8789
1,761937716262976;23,966
1,7665842807711318;24,0518
1,7712308452792882;24,1378
1,775976272862086;24,2286
1,7807217004448836;24,3198
1,785467128027682;24,4051
1,7901136925358379;24,4916
1,7948591201186355;24,58
1,7995056846267918;24,6667
1,8042511122095897;24,7553
1,808897676717746;24,842
1,8136431043005437;24,9302
1,8184873949579832;25,0243
1,8233316856154227;25,1189
1,8281759762728622;25,2105
1,8329214038556598;25,2975
1,8376668314384577;25,3857
1,8424122590212553;25,4755
1,8471576866040533;25,5628
1,8518042511122095;25,6484
1,856648541769649;25,738
1,8613939693524466;25,8291
1,8661393969352444;25,9175
1,8708848245180425;26,0056
1,875729115175482;26,0966
1,8804745427582796;26,1855
1,8853188334157192;26,273
1,889965397923875;26,36
1,894809688581315;26,4482
1,8996539792387543;26,5419
1,9044982698961936;26,6378
1,9094414236282748;26,7309
1,9142857142857141;26,8201
1,919031141868512;26,9074
1,9237765694513096;26,9955
1,9286208601087496;27,0849
1,9333662876915472;27,1718
1,9381117152743446;27,2582
1,9428571428571426;27,3476
1,9477014335145821;27,4383
1,9525457241720219;27,5287
1,9573900148294614;27,618
1,9621354424122588;27,7058
1,9669797330696985;27,7939
