Deformação (%);Tensão à flexão (MPa)
0,0906833531982519;0,0014
0,0912793007548669;0,0097
0,09376241557409615;0,0409
0,09773539928486293;0,0911
0,10250297973778306;0,1507
0,10766785856177988;0,2161
0,11313071116408421;0,2851
0,1183949145808502;0,3521
0,12355979340484702;0,4187
0,1286253476360747;0,4827
0,13349225268176398;0,5468
0,13845848232022248;0,6127
0,1436233611442193;0,6817
0,1488875645609853;0,7534
0,15405244338498209;0,8243
0,1591179976162098;0,8937
0,1642828764402066;0,9655
0,16964640444974174;1,041
0,1750099324592769;1,1166
0,18017481128327376;1,1904
0,18533969010727053;1,2648
0,1906038935240365;1,3405
0,19576877234803333;1,4154
0,20093365117203021;1,4917
0,20629717918156537;1,5715
0,21176003178386965;1,6543
0,21732220897894317;1,7378
0,22278506158124753;1,8192
0,2282479141835518;1,901
0,23381009137862532;1,986
0,23937226857369884;2,0714
0,24493444576877238;2,1579
0,25049662296384584;2,243
0,2560588001589193;2,3279
0,26152165276122363;2,4127
0,26698450536352797;2,4982
0,27264600715137066;2,586
0,27810885975367505;2,6719
0,28357171235597933;2,7553
0,28893524036551443;2,8389
0,2941994437822805;2,9216
0,299761620977354;3,0099
0,3052244735796583;3,0967
0,3105880015891934;3,1808
0,31595152959872863;3,2656
0,32141438220103297;3,3538
0,3267779102105681;3,4391
0,33224076281287246;3,5272
0,3377036154151768;3,6152
0,3432657926102503;3,7048
0,3488279698053238;3,7948
0,3543901470003973;3,8861
0,3600516487882399;3,9799
0,36561382598331343;4,0682
0,37097735399284865;4,1527
0,3765395311879221;4,2421
0,38210170838299556;4,3332
0,38756456098529996;4,4221
0,3932260627731426;4,5139
0,39878823996821616;4,6071
0,4043504171632896;4,6973
0,41001191895113226;4,7897
0,4155740961462057;4,8814
0,4210369487485101;4,9694
0,42659912594358357;5,0587
0,43226062773142626;5,1526
0,4380214541120381;5,2488
0,44358363130711165;5,3379
0,4491458085021851;5,4297
0,45480731029002774;5,5235
0,4604688120778705;5,6174
0,46613031386571313;5,7114
0,47189114024632495;5,8055
0,4774533174413985;5,8966
0,483015494636472;5,9882
0,48857767183154543;6,0794
0,4942391736193881;6,1729
0,49990067540723077;6,2653
0,5054628526023044;6,3567
0,5111243543901469;6,4528
0,5169845053635279;6,5509
0,5226460071513707;6,6469
0,5284068335319825;6,7406
0,5340683353198251;6,8356
0,5397298371076678;6,9305
0,5452920143027413;7,0215
0,5510528406833531;7,1206
0,5568136670639651;7,2164
0,5624751688518077;7,3097
0,5680373460468812;7,4042
0,5737981724274931;7,5001
0,5794596742153357;7,5963
0,5852205005959474;7,6941
0,5910806515693285;7,7933
0,5966428287644021;7,8858
0,6023043305522449;7,9811
0,6079658323400874;8,0782
0,6137266587206992;8,1758
0,6194874851013111;8,2751
0,6252483114819228;8,3719
0,6310091378625348;8,469
0,6366706396503774;8,5656
0,6424314660309892;8,6642
0,6481922924116009;8,7618
0,6538537941994438;8,8555
0,6595152959872864;8,9543
0,6654747715534366;9,0575
0,6712355979340483;9,1551
0,6768970997218912;9,2523
0,682657926102503;9,3499
0,6884187524831149;9,4467
0,6940802542709573;9,5441
0,6999404052443383;9,644
0,7057012316249502;9,7438
0,7115613825983313;9,8429
0,7174215335717123;9,9467
0,7232816845450932;10,0463
0,728943186332936;10,1418
0,7347040127135478;10,2407
0,7405641636869288;10,3422
0,7463249900675406;10,4407
0,7520858164481525;10,5414
0,7579459674215335;10,6417
0,7637067938021453;10,7391
0,7694676201827572;10,8391
0,775228446563369;10,9409
0,7811879221295193;11,0458
0,7871473976956694;11,1519
0,7931068732618195;11,2547
0,7989670242352006;11,3567
0,8049264998013508;11,4593
0,8107866507747318;11,5616
0,8165474771553436;11,66
0,8224076281287246;11,7611
0,8282677791021056;11,863
0,8341279300754867;11,9665
0,8400874056416368;12,0702
0,8459475566150179;12,1711
0,8518077075883989;12,2736
0,8576678585617799;12,3775
0,8637266587206992;12,4858
0,8697854588796186;12,5937
0,8756456098529996;12,6973
0,8816050854191496;12,8022
0,8875645609852998;12,904
0,8935240365514501;13,0126
0,8995828367103694;13,1207
0,9054429876837504;13,2219
0,9114024632499006;13,3257
0,9173619388160508;13,4323
0,923321414382201;13,5365
0,9292808899483511;13,6407
0,9352403655145013;13,748
0,9412991656734206;13,8545
0,94735796583234;13,9643
0,9534167659912594;14,0717
0,9593762415574096;14,1779
0,9654350417163289;14,2858
0,9715931664680174;14,395
0,9776519666269369;14,5003
0,9837107667858561;14,6092
0,9897695669447754;14,7176
0,9957290425109255;14,8209
1,0017878426698448;14,9284
1,0078466428287642;15,0363
1,0140047675804529;15,146
1,0201628923321413;15,2588
1,0264203416765991;15,3717
1,0324791418355186;15,4797
1,038637266587207;15,5895
1,0448947159316646;15,7009
1,0509535160905839;15,8096
1,0572109654350417;15,9205
1,06336909018673;16,0303
1,0695272149384185;16,1391
1,0756853396901072;16,2483
1,0817441398490266;16,3562
1,0880015891934842;16,4688
1,0941597139451726;16,5795
1,1003178386968613;16,6887
1,106575288041319;16,8018
1,1129320619785457;16,9198
1,1191895113230035;17,0305
1,125446960667461;17,1415
1,1316050854191497;17,2506
1,1377632101708384;17,3588
1,1439213349225268;17,4658
1,1500794596742152;17,5777
1,156436233611442;17,6919
1,1626936829559;17,8072
1,1689511323003574;17,9169
1,1752085816448152;18,0285
1,1813667063965037;18,1383
1,1876241557409615;18,2471
1,193881605085419;18,3626
1,200337703615415;18,4816
1,2065951529598729;18,5956
1,2129519268970996;18,7083
1,2192093762415575;18,8214
1,2255661501787842;18,9333
1,2318235995232418;19,0482
1,2381803734604686;19,1622
1,2445371473976956;19,2742
1,2507945967421532;19,3841
1,2570520460866108;19,4959
1,263408820023838;19,6115
1,2697655939610648;19,7276
1,2763210170838297;19,8466
