Deformação (%);Tensão à flexão (MPa)
0,27829955511616405;0,0001
0,27839841819080574;0,0006
0,2791893227879387;0,0052
0,28116658428077107;0,017
0,284330202669303;0,0344
0,28808699950568456;0,0542
0,29204152249134946;0,075
0,29609490855165593;0,096
0,30024715768660404;0,1177
0,3044982698961938;0,1397
0,30874938210578345;0,1617
0,3130004943153732;0,1834
0,31695501730103803;0,204
0,3210084033613445;0,2251
0,32516065249629267;0,2474
0,3295106277805239;0,2705
0,3337617399901137;0,2935
0,33791398912506176;0,316
0,3421651013346515;0,3392
0,3463173504695996;0,362
0,3503707365299061;0,3838
0,3543252595155709;0,4054
0,35827978250123577;0,4277
0,36243203163618387;0,4513
0,36648541769649035;0,4747
0,37063766683143845;0,498
0,3746910528917449;0,5213
0,3785467128027682;0,5438
0,38260009886307467;0,5667
0,3865546218487395;0,5908
0,39070687098368756;0,6156
0,39495798319327724;0,6408
0,39901136925358377;0,6648
0,4030647553138903;0,6891
0,40701927829955514;0,7127
0,41087493821057836;0,7361
0,4149283242708848;0,761
0,4191794364804745;0,7873
0,42333168561542267;0,8135
0,42758279782501235;0,8396
0,43163618388531877;0,8646
0,43559070687098367;0,8885
0,4395452298566485;0,9134
0,44349975284231336;0,9387
0,4475531389026199;0,9644
0,4516065249629263;0,9896
0,4555610479485912;1,0151
0,4596144340088976;1,041
0,46356895699456246;1,0663
0,46752347998022736;1,0923
0,47167572911517547;1,1198
0,4758279782501236;1,1484
0,4799802273850716;1,1758
0,4841324765200198;1,2029
0,4881858625803262;1,2296
0,49233811171527425;1,2581
0,4964903608502224;1,2866
0,5006426099851704;1,3142
0,5047948591201187;1,3424
0,5089471082550667;1,3704
0,5130993573900148;1,3977
0,5170538803756797;1,4247
0,5211072664359861;1,4521
0,5251606524962926;1,4792
0,5293129016312407;1,5078
0,5333662876915471;1,5362
0,5375185368264953;1,5643
0,54147305981216;1,5911
0,5455264458724666;1,6189
0,5495798319327729;1,6463
0,5536332179930796;1,6745
0,5576866040533861;1,7024
0,5616411270390509;1,7297
0,5655956500247158;1,7562
0,5695501730103806;1,7837
0,573603559070687;1,8123
0,5776569451309936;1,841
0,5816114681166584;1,8681
0,5854671280276816;1,8941
0,5894216510133465;1,9211
0,5934750370736529;1,9499
0,5976272862086011;1,9796
0,6017795353435491;2,0092
0,6058329214038557;2,0374
0,6098863074641621;2,0663
0,6139396935244686;2,0949
0,6178942165101334;2,1231
0,6218487394957983;2,1513
0,6259021255561048;2,1804
0,6299555116164113;2,2105
0,6340088976767178;2,2401
0,6381611468116657;2,27
0,6422145328719722;2,3007
0,6462679189322786;2,3303
0,6502224419179436;2,3604
0,6542758279782501;2,3907
0,6582303509639149;2,4212
0,6621848739495797;2,4515
0,6661393969352447;2,4828
0,6700939199209095;2,514
0,6740484429065744;2,5445
0,6778052397429559;2,5738
0,6817597627286208;2,6053
0,6857142857142856;2,6379
0,6897676717745922;2,6705
0,6936233316856154;2,7015
0,6975778546712803;2,7332
0,7015323776569451;2,7648
0,7053880375679684;2,7959
0,7093425605536332;2,828
0,7131982204646564;2,8595
0,7171527434503213;2,8915
0,7211072664359862;2,9244
0,7251606524962926;2,9585
0,7292140385565992;2,9913
0,7329708353929807;3,0209
0,7368264953040039;3,0523
0,7406821552150272;3,0848
0,7446366782006919;3,1184
0,7486900642609984;3,1522
0,7525457241720217;3,1839
0,7565002471576866;3,2167
0,7604547701433515;3,2499
0,7644092931290163;3,2837
0,7683638161146812;3,3178
0,7724172021749875;3,351
0,7761739990113693;3,3826
0,7801285219970341;3,4152
0,784083044982699;3,4489
0,7880375679683638;3,4829
0,791893227879387;3,5159
0,795847750865052;3,5495
0,7999011369253582;3,5849
0,8039545229856648;3,6196
0,8078101828966882;3,6512
0,8116658428077113;3,6826
0,8155215027187345;3,7163
0,8194760257043993;3,7511
0,8235294117647057;3,7861
0,8273850716757292;3,8184
0,8312407315867523;3,8512
0,8351952545724172;3,8857
0,8392486406327236;3,9211
0,8432031636183884;3,9558
0,8471576866040532;3,9901
0,8511122095897182;4,0248
0,8550667325753831;4,0598
0,8592189817103312;4,0961
0,8630746416213544;4,13
0,8670291646070192;4,1638
0,8710825506673258;4,1997
0,8751359367276321;4,2359
0,8792881858625803;4,2723
0,8832427088482451;4,3068
0,8871972318339101;4,3417
0,8912506178942163;4,3775
0,8953040039545229;4,414
0,8994562530894711;4,4507
0,9034107760751359;4,4849
0,9073652990608007;4,5196
0,9114186851211072;4,5553
0,9154720711814137;4,5924
0,919624320316362;4,6288
0,923479980227385;4,6627
0,9275333662876915;4,6979
0,931586752347998;4,7347
0,9357390014829461;4,772
