Tempo;Deslocamento;Força;Deformação à tração (Deslocamento);Deslocamento à tração;Quantidade de PIP;Tenacidade;Tensão à tração
"0,3800";"0,2193";"0,2057";"0,1151";"0,2187";"0,0000";"205,7303";"3,4288"
"0,3996";"0,2338";"0,2183";"0,1227";"0,2332";"0,0000";"218,2812";"3,6380"
"0,4186";"0,2484";"0,2308";"0,1304";"0,2478";"0,0000";"230,8286";"3,8471"
"0,4374";"0,2632";"0,2434";"0,1382";"0,2626";"0,0000";"243,4247";"4,0571"
"0,4560";"0,2781";"0,2560";"0,1461";"0,2775";"0,0000";"256,0296";"4,2672"
"0,4742";"0,2932";"0,2687";"0,1540";"0,2926";"0,0000";"268,6654";"4,4778"
"0,4926";"0,3083";"0,2812";"0,1619";"0,3077";"0,0000";"281,1806";"4,6863"
"0,5118";"0,3236";"0,2938";"0,1700";"0,3230";"0,0000";"293,7574";"4,8960"
"0,5318";"0,3392";"0,3064";"0,1782";"0,3386";"0,0000";"306,3681";"5,1061"
"0,5518";"0,3547";"0,3188";"0,1864";"0,3541";"0,0000";"318,7883";"5,3131"
"0,5718";"0,3700";"0,3310";"0,1944";"0,3694";"0,0000";"331,0350";"5,5172"
"0,5918";"0,3851";"0,3429";"0,2024";"0,3845";"0,0000";"342,8954";"5,7149"
"0,6118";"0,3999";"0,3545";"0,2101";"0,3993";"0,0000";"354,5120";"5,9085"
"0,6318";"0,4147";"0,3661";"0,2180";"0,4141";"0,0000";"366,0819";"6,1014"
"0,6518";"0,4294";"0,3774";"0,2257";"0,4288";"0,0000";"377,4367";"6,2906"
"0,6718";"0,4438";"0,3886";"0,2333";"0,4433";"0,0000";"388,5689";"6,4761"
"0,6918";"0,4583";"0,3996";"0,2409";"0,4577";"0,0000";"399,6385";"6,6606"
"0,7118";"0,4731";"0,4109";"0,2487";"0,4725";"0,0000";"410,9370";"6,8490"
"0,7318";"0,4882";"0,4225";"0,2567";"0,4876";"0,0000";"422,5321";"7,0422"
"0,7518";"0,5036";"0,4341";"0,2647";"0,5030";"0,0000";"434,1376";"7,2356"
"0,7718";"0,5192";"0,4460";"0,2730";"0,5186";"0,0000";"445,9740";"7,4329"
"0,7918";"0,5355";"0,4582";"0,2815";"0,5349";"0,0000";"458,2088";"7,6368"
"0,8118";"0,5522";"0,4708";"0,2903";"0,5516";"0,0000";"470,7631";"7,8461"
"0,8310";"0,5690";"0,4833";"0,2991";"0,5684";"0,0000";"483,2973";"8,0550"
"0,8500";"0,5860";"0,4959";"0,3081";"0,5854";"0,0000";"495,9252";"8,2654"
"0,8684";"0,6030";"0,5085";"0,3170";"0,6024";"0,0000";"508,4599";"8,4743"
"0,8870";"0,6203";"0,5211";"0,3262";"0,6197";"0,0000";"521,0560";"8,6843"
"0,9060";"0,6378";"0,5336";"0,3354";"0,6372";"0,0000";"533,6326";"8,8939"
"0,9254";"0,6554";"0,5462";"0,3446";"0,6548";"0,0000";"546,1702";"9,1028"
"0,9454";"0,6733";"0,5587";"0,3541";"0,6727";"0,0000";"558,7344";"9,3122"
"0,9654";"0,6911";"0,5712";"0,3634";"0,6905";"0,0000";"571,1882";"9,5198"
"0,9854";"0,7092";"0,5837";"0,3729";"0,7086";"0,0000";"583,7157";"9,7286"
"1,0054";"0,7270";"0,5960";"0,3823";"0,7264";"0,0000";"595,9844";"9,9331"
"1,0254";"0,7449";"0,6082";"0,3918";"0,7443";"0,0000";"608,1960";"10,1366"
"1,0454";"0,7629";"0,6204";"0,4012";"0,7623";"0,0000";"620,4011";"10,3400"
"1,0654";"0,7809";"0,6325";"0,4107";"0,7803";"0,0000";"632,4647";"10,5411"
"1,0854";"0,7988";"0,6444";"0,4201";"0,7982";"0,0000";"644,4277";"10,7405"
"1,1054";"0,8164";"0,6560";"0,4294";"0,8158";"0,0000";"655,9781";"10,9330"
"1,1254";"0,8340";"0,6675";"0,4386";"0,8334";"0,0000";"667,4688";"11,1245"
"1,1454";"0,8518";"0,6790";"0,4480";"0,8512";"0,0000";"679,0421";"11,3174"
"1,1654";"0,8697";"0,6906";"0,4574";"0,8691";"0,0000";"690,6058";"11,5101"
"1,1854";"0,8876";"0,7021";"0,4669";"0,8870";"0,0000";"702,0679";"11,7011"
"1,2054";"0,9054";"0,7133";"0,4762";"0,9048";"0,0000";"713,3248";"11,8887"
"1,2254";"0,9235";"0,7248";"0,4858";"0,9229";"0,0000";"724,7642";"12,0794"
"1,2454";"0,9421";"0,7365";"0,4955";"0,9415";"0,0000";"736,5038";"12,2751"
"1,2654";"0,9609";"0,7482";"0,5054";"0,9603";"0,0000";"748,2104";"12,4702"
"1,2854";"0,9794";"0,7595";"0,5151";"0,9788";"0,0000";"759,5500";"12,6592"
"1,3054";"0,9979";"0,7709";"0,5249";"0,9973";"0,0000";"770,8871";"12,8481"
"1,3254";"1,0167";"0,7823";"0,5348";"1,0161";"0,0000";"782,2889";"13,0381"
"1,3454";"1,0356";"0,7936";"0,5448";"1,0350";"0,0000";"793,6484";"13,2275"
"1,3654";"1,0545";"0,8049";"0,5547";"1,0539";"0,0000";"804,8685";"13,4145"
"1,3854";"1,0735";"0,8161";"0,5647";"1,0729";"0,0000";"816,1441";"13,6024"
"1,4054";"1,0926";"0,8274";"0,5748";"1,0920";"0,0000";"827,4278";"13,7905"
"1,4254";"1,1119";"0,8387";"0,5849";"1,1113";"0,0000";"838,7010";"13,9783"
"1,4454";"1,1312";"0,8499";"0,5951";"1,1306";"0,0000";"849,9247";"14,1654"
"1,4654";"1,1510";"0,8613";"0,6055";"1,1504";"0,0000";"861,3437";"14,3557"
"1,4854";"1,1708";"0,8728";"0,6159";"1,1702";"0,0000";"872,7639";"14,5461"
"1,5054";"1,1910";"0,8843";"0,6265";"1,1904";"0,0000";"884,2992";"14,7383"
"1,5254";"1,2116";"0,8960";"0,6374";"1,2110";"0,0000";"896,0145";"14,9336"
"1,5454";"1,2324";"0,9078";"0,6483";"1,2318";"0,0000";"907,7993";"15,1300"
"1,5654";"1,2535";"0,9197";"0,6594";"1,2529";"0,0000";"919,6583";"15,3276"
"1,5854";"1,2748";"0,9315";"0,6706";"1,2742";"0,0000";"931,5089";"15,5251"
"1,6054";"1,2963";"0,9433";"0,6820";"1,2957";"0,0000";"943,3238";"15,7221"
"1,6254";"1,3177";"0,9549";"0,6932";"1,3171";"0,0000";"954,9380";"15,9156"
"1,6454";"1,3391";"0,9665";"0,7045";"1,3385";"0,0000";"966,4536";"16,1076"
"1,6654";"1,3604";"0,9778";"0,7157";"1,3598";"0,0000";"977,7964";"16,2966"
"1,6854";"1,3816";"0,9889";"0,7269";"1,3811";"0,0000";"988,9443";"16,4824"
"1,7054";"1,4025";"0,9997";"0,7378";"1,4019";"0,0000";"999,6860";"16,6614"
"1,7254";"1,4233";"1,0104";"0,7488";"1,4227";"0,0000";"1010,3770";"16,8396"
"1,7454";"1,4442";"1,0211";"0,7598";"1,4436";"0,0000";"1021,0986";"17,0183"
"1,7654";"1,4651";"1,0317";"0,7708";"1,4645";"0,0000";"1031,6947";"17,1949"
"1,7854";"1,4861";"1,0423";"0,7818";"1,4855";"0,0000";"1042,2894";"17,3715"
"1,8054";"1,5073";"1,0530";"0,7930";"1,5067";"0,0000";"1052,9814";"17,5497"
"1,8254";"1,5288";"1,0637";"0,8043";"1,5282";"0,0000";"1063,7194";"17,7287"
"1,8454";"1,5505";"1,0745";"0,8157";"1,5499";"0,0000";"1074,4747";"17,9079"
"1,8654";"1,5721";"1,0851";"0,8271";"1,5715";"0,0000";"1085,0500";"18,0842"
"1,8854";"1,5939";"1,0956";"0,8386";"1,5933";"0,0000";"1095,5841";"18,2597"
"1,9054";"1,6158";"1,1061";"0,8501";"1,6152";"0,0000";"1106,0980";"18,4350"
"1,9254";"1,6377";"1,1165";"0,8616";"1,6371";"0,0000";"1116,5294";"18,6088"
"1,9454";"1,6598";"1,1269";"0,8732";"1,6592";"0,0000";"1126,8877";"18,7815"
"1,9654";"1,6822";"1,1374";"0,8850";"1,6816";"0,0000";"1137,3828";"18,9564"
"1,9854";"1,7049";"1,1479";"0,8970";"1,7043";"0,0000";"1147,8834";"19,1314"
"2,0054";"1,7274";"1,1581";"0,9088";"1,7268";"0,0000";"1158,0549";"19,3009"
"2,0254";"1,7499";"1,1681";"0,9207";"1,7493";"0,0000";"1168,1283";"19,4688"
"2,0454";"1,7729";"1,1784";"0,9328";"1,7724";"0,0000";"1178,4446";"19,6407"
"2,0654";"1,7967";"1,1891";"0,9453";"1,7961";"0,0000";"1189,1064";"19,8184"
"2,0854";"1,8216";"1,2003";"0,9584";"1,8210";"0,0000";"1200,2716";"20,0045"
"2,1054";"1,8471";"1,2115";"0,9718";"1,8465";"0,0000";"1211,5015";"20,1917"
"2,1254";"1,8728";"1,2226";"0,9854";"1,8722";"0,0000";"1222,6133";"20,3769"
"2,1454";"1,8985";"1,2333";"0,9989";"1,8979";"0,0000";"1233,3230";"20,5554"
"2,1654";"1,9238";"1,2435";"1,0122";"1,9232";"0,0000";"1243,5107";"20,7252"
"2,1854";"1,9490";"1,2534";"1,0255";"1,9484";"0,0000";"1253,3831";"20,8897"
"2,2054";"1,9742";"1,2629";"1,0387";"1,9736";"0,0000";"1262,9420";"21,0490"
"2,2254";"1,9993";"1,2723";"1,0520";"1,9987";"0,0000";"1272,3336";"21,2056"
"2,2454";"2,0245";"1,2814";"1,0652";"2,0239";"0,0000";"1281,4369";"21,3573"
"2,2654";"2,0494";"1,2902";"1,0783";"2,0488";"0,0000";"1290,1577";"21,5026"
"2,2854";"2,0742";"1,2986";"1,0914";"2,0736";"0,0000";"1298,5829";"21,6430"
"2,3054";"2,0993";"1,3070";"1,1046";"2,0987";"0,0000";"1307,0452";"21,7841"
"2,3254";"2,1251";"1,3157";"1,1182";"2,1245";"0,0000";"1315,6527";"21,9275"
"2,3454";"2,1513";"1,3242";"1,1320";"2,1507";"0,0000";"1324,1674";"22,0695"
"2,3654";"2,1779";"1,3326";"1,1459";"2,1773";"0,0000";"1332,5905";"22,2098"
"2,3854";"2,2047";"1,3408";"1,1601";"2,2041";"0,0000";"1340,7825";"22,3464"
"2,4054";"2,2320";"1,3489";"1,1744";"2,2314";"0,0000";"1348,8927";"22,4815"
"2,4254";"2,2596";"1,3568";"1,1890";"2,2590";"0,0000";"1356,7837";"22,6131"
"2,4454";"2,2879";"1,3646";"1,2038";"2,2873";"0,0000";"1364,6162";"22,7436"
"2,4654";"2,3163";"1,3720";"1,2188";"2,3157";"0,0000";"1372,0033";"22,8667"
"2,4854";"2,3448";"1,3790";"1,2338";"2,3442";"0,0000";"1379,0077";"22,9835"
"2,5054";"2,3737";"1,3857";"1,2490";"2,3731";"0,0000";"1385,7406";"23,0957"
"2,5254";"2,4025";"1,3919";"1,2642";"2,4019";"0,0000";"1391,8748";"23,1979"
"2,5454";"2,4313";"1,3975";"1,2793";"2,4307";"0,0000";"1397,5371";"23,2923"
"2,5654";"2,4606";"1,4031";"1,2947";"2,4600";"0,0000";"1403,0874";"23,3848"
"2,5854";"2,4906";"1,4086";"1,3105";"2,4900";"0,0000";"1408,6028";"23,4767"
"2,6054";"2,5217";"1,4142";"1,3269";"2,5211";"0,0000";"1414,1566";"23,5693"
"2,6254";"2,5536";"1,4195";"1,3437";"2,5530";"0,0000";"1419,5454";"23,6591"
"2,6454";"2,5862";"1,4247";"1,3609";"2,5856";"0,0000";"1424,7299";"23,7455"
"2,6654";"2,6201";"1,4299";"1,3787";"2,6195";"0,0000";"1429,8932";"23,8316"
"2,6854";"2,6549";"1,4348";"1,3970";"2,6543";"0,0000";"1434,8184";"23,9136"
"2,7054";"2,6904";"1,4393";"1,4157";"2,6898";"0,0000";"1439,3271";"23,9888"
"2,7254";"2,7265";"1,4433";"1,4347";"2,7259";"0,0000";"1443,2798";"24,0547"
"2,7454";"2,7634";"1,4469";"1,4541";"2,7628";"0,0000";"1446,8606";"24,1143"
"2,7654";"2,8007";"1,4499";"1,4738";"2,8001";"0,0000";"1449,9170";"24,1653"
"2,7854";"2,8385";"1,4524";"1,4936";"2,8379";"0,0000";"1452,4390";"24,2073"
"2,8054";"2,8769";"1,4546";"1,5139";"2,8763";"0,0000";"1454,6281";"24,2438"
"2,8254";"2,9161";"1,4566";"1,5345";"2,9155";"0,0000";"1456,5778";"24,2763"
"2,8454";"2,9561";"1,4582";"1,5555";"2,9555";"0,0000";"1458,2244";"24,3037"
"2,8654";"2,9962";"1,4593";"1,5766";"2,9956";"0,0000";"1459,2931";"24,3216"
"2,8854";"3,0369";"1,4600";"1,5980";"3,0363";"0,0000";"1460,0360";"24,3339"
"2,9054";"3,0782";"1,4606";"1,6198";"3,0776";"0,0000";"1460,6266";"24,3438"
"2,9254";"3,1202";"1,4611";"1,6419";"3,1196";"0,0000";"1461,0507";"24,3508"
"2,9454";"3,1624";"1,4610";"1,6641";"3,1618";"0,0000";"1460,9628";"24,3494"
"2,9654";"3,2049";"1,4607";"1,6865";"3,2043";"0,0000";"1460,6700";"24,3445"
"2,9854";"3,2481";"1,4603";"1,7092";"3,2475";"0,0000";"1460,3484";"24,3391"
"3,0054";"3,2915";"1,4596";"1,7320";"3,2909";"0,0000";"1459,6449";"24,3274"
"3,0254";"3,3349";"1,4586";"1,7549";"3,3343";"0,0000";"1458,6266";"24,3104"
"3,0454";"3,3790";"1,4578";"1,7781";"3,3784";"0,0000";"1457,7781";"24,2963"
"3,0654";"3,4237";"1,4569";"1,8016";"3,4231";"0,0000";"1456,8723";"24,2812"
"3,0854";"3,4686";"1,4557";"1,8253";"3,4680";"0,0000";"1455,7253";"24,2621"
"3,1054";"3,5129";"1,4540";"1,8486";"3,5123";"0,0000";"1453,9967";"24,2333"
"3,1254";"3,5568";"1,4520";"1,8717";"3,5563";"0,0000";"1451,9523";"24,1992"
"3,1454";"3,6010";"1,4500";"1,8950";"3,6004";"0,0000";"1450,0371";"24,1673"
"3,1654";"3,6454";"1,4482";"1,9183";"3,6448";"0,0000";"1448,2330";"24,1372"
"3,1854";"3,6898";"1,4463";"1,9417";"3,6892";"0,0000";"1446,3226";"24,1054"
"3,2054";"3,7339";"1,4442";"1,9649";"3,7333";"0,0000";"1444,2290";"24,0705"
"3,2254";"3,7781";"1,4423";"1,9882";"3,7775";"0,0000";"1442,2839";"24,0381"
"3,2454";"3,8229";"1,4406";"2,0118";"3,8223";"0,0000";"1440,6206";"24,0103"
"3,2654";"3,8678";"1,4389";"2,0354";"3,8672";"0,0000";"1438,8934";"23,9816"
"3,2854";"3,9126";"1,4371";"2,0589";"3,9120";"0,0000";"1437,0520";"23,9509"
"3,3054";"3,9575";"1,4353";"2,0826";"3,9569";"0,0000";"1435,3057";"23,9218"
"3,3254";"4,0030";"1,4338";"2,1065";"4,0024";"0,0000";"1433,8003";"23,8967"
"3,3454";"4,0485";"1,4322";"2,1305";"4,0479";"0,0000";"1432,2167";"23,8703"
"3,3654";"4,0939";"1,4305";"2,1544";"4,0933";"0,0000";"1430,4874";"23,8415"
"3,3854";"4,1388";"1,4284";"2,1780";"4,1382";"0,0000";"1428,4315";"23,8072"
"3,4054";"4,1836";"1,4264";"2,2016";"4,1830";"0,0000";"1426,3878";"23,7731"
"3,4254";"4,2286";"1,4246";"2,2253";"4,2280";"0,0000";"1424,5537";"23,7426"
"3,4454";"4,2738";"1,4228";"2,2491";"4,2732";"0,0000";"1422,7963";"23,7133"
"3,4654";"4,3190";"1,4211";"2,2728";"4,3184";"0,0000";"1421,0826";"23,6847"
"3,4854";"4,3644";"1,4195";"2,2967";"4,3638";"0,0000";"1419,5109";"23,6585"
"3,5054";"4,4099";"1,4179";"2,3207";"4,4093";"0,0000";"1417,9293";"23,6322"
"3,5254";"4,4550";"1,4161";"2,3444";"4,4544";"0,0000";"1416,1060";"23,6018"
"3,5454";"4,4995";"1,4139";"2,3678";"4,4989";"0,0000";"1413,9495";"23,5658"
"3,5654";"4,5437";"1,4118";"2,3911";"4,5431";"0,0000";"1411,8220";"23,5304"
"3,5854";"4,5880";"1,4098";"2,4144";"4,5874";"0,0000";"1409,8444";"23,4974"
"3,6054";"4,6321";"1,4079";"2,4377";"4,6315";"0,0000";"1407,9249";"23,4654"
"3,6254";"4,6760";"1,4059";"2,4607";"4,6754";"0,0000";"1405,9500";"23,4325"
"3,6454";"4,7196";"1,4040";"2,4837";"4,7190";"0,0000";"1403,9523";"23,3992"
"3,6654";"4,7631";"1,4021";"2,5066";"4,7625";"0,0000";"1402,0543";"23,3676"
"3,6854";"4,8067";"1,4003";"2,5295";"4,8061";"0,0000";"1400,2924";"23,3382"
"3,7054";"4,8499";"1,3984";"2,5523";"4,8493";"0,0000";"1398,4203";"23,3070"
"3,7254";"4,8932";"1,3967";"2,5750";"4,8926";"0,0000";"1396,7269";"23,2788"
"3,7454";"4,9365";"1,3951";"2,5979";"4,9359";"0,0000";"1395,1440";"23,2524"
"3,7654";"4,9796";"1,3935";"2,6205";"4,9790";"0,0000";"1393,4838";"23,2247"
"3,7854";"5,0222";"1,3916";"2,6429";"5,0216";"0,0000";"1391,5596";"23,1927"
"3,8054";"5,0644";"1,3897";"2,6652";"5,0638";"0,0000";"1389,6550";"23,1609"
"3,8254";"5,1067";"1,3879";"2,6874";"5,1061";"0,0000";"1387,9111";"23,1319"
"3,8454";"5,1488";"1,3863";"2,7096";"5,1483";"0,0000";"1386,2515";"23,1042"
"3,8654";"5,1910";"1,3847";"2,7318";"5,1904";"0,0000";"1384,6616";"23,0777"
"3,8854";"5,2330";"1,3830";"2,7539";"5,2324";"0,0000";"1383,0383";"23,0506"
"3,9054";"5,2744";"1,3812";"2,7757";"5,2738";"0,0000";"1381,1984";"23,0200"
"3,9254";"5,3156";"1,3794";"2,7974";"5,3150";"0,0000";"1379,4480";"22,9908"
"3,9454";"5,3566";"1,3777";"2,8190";"5,3560";"0,0000";"1377,6979";"22,9616"
"3,9654";"5,3976";"1,3761";"2,8405";"5,3970";"0,0000";"1376,0863";"22,9348"
"3,9854";"5,4386";"1,3746";"2,8621";"5,4380";"0,0000";"1374,5795";"22,9097"
"4,0054";"5,4795";"1,3732";"2,8836";"5,4789";"0,0000";"1373,1740";"22,8862"
"4,0254";"5,5206";"1,3719";"2,9053";"5,5200";"0,0000";"1371,9484";"22,8658"
"4,0454";"5,5619";"1,3708";"2,9270";"5,5613";"0,0000";"1370,8109";"22,8468"
"4,0654";"5,6027";"1,3694";"2,9485";"5,6021";"0,0000";"1369,4130";"22,8235"
"4,0854";"5,6435";"1,3681";"2,9700";"5,6429";"0,0000";"1368,1295";"22,8022"
"4,1054";"5,6843";"1,3668";"2,9914";"5,6837";"0,0000";"1366,8412";"22,7807"
"4,1254";"5,7247";"1,3654";"3,0127";"5,7241";"0,0000";"1365,4408";"22,7573"
"4,1454";"5,7650";"1,3640";"3,0339";"5,7644";"0,0000";"1363,9988";"22,7333"
"4,1654";"5,8049";"1,3625";"3,0549";"5,8043";"0,0000";"1362,4650";"22,7078"
"4,1854";"5,8444";"1,3608";"3,0757";"5,8438";"0,0000";"1360,8247";"22,6804"
"4,2054";"5,8839";"1,3594";"3,0965";"5,8833";"0,0000";"1359,3616";"22,6560"
"4,2254";"5,9233";"1,3579";"3,1172";"5,9227";"0,0000";"1357,9027";"22,6317"
"4,2454";"5,9628";"1,3566";"3,1380";"5,9622";"0,0000";"1356,6176";"22,6103"
"4,2654";"6,0025";"1,3556";"3,1589";"6,0019";"0,0000";"1355,5634";"22,5927"
"4,2854";"6,0423";"1,3546";"3,1798";"6,0417";"0,0000";"1354,5519";"22,5759"
"4,3054";"6,0820";"1,3536";"3,2008";"6,0814";"0,0000";"1353,5673";"22,5595"
"4,3254";"6,1218";"1,3526";"3,2217";"6,1212";"0,0000";"1352,5950";"22,5432"
"4,3454";"6,1611";"1,3513";"3,2424";"6,1605";"0,0000";"1351,3469";"22,5224"
"4,3654";"6,2001";"1,3501";"3,2629";"6,1995";"0,0000";"1350,0734";"22,5012"
"4,3854";"6,2395";"1,3490";"3,2836";"6,2389";"0,0000";"1349,0476";"22,4841"
"4,4054";"6,2791";"1,3482";"3,3045";"6,2785";"0,0000";"1348,1605";"22,4693"
"4,4254";"6,3187";"1,3473";"3,3253";"6,3181";"0,0000";"1347,2806";"22,4547"
"4,4454";"6,3581";"1,3463";"3,3460";"6,3575";"0,0000";"1346,3105";"22,4385"
"4,4654";"6,3972";"1,3452";"3,3666";"6,3966";"0,0000";"1345,1870";"22,4198"
"4,4854";"6,4362";"1,3440";"3,3872";"6,4356";"0,0000";"1344,0355";"22,4006"
"4,5054";"6,4753";"1,3430";"3,4077";"6,4747";"0,0000";"1342,9707";"22,3828"
"4,5254";"6,5143";"1,3420";"3,4283";"6,5137";"0,0000";"1341,9556";"22,3659"
"4,5454";"6,5535";"1,3410";"3,4489";"6,5529";"0,0000";"1341,0463";"22,3508"
"4,5654";"6,5929";"1,3403";"3,4697";"6,5923";"0,0000";"1340,2771";"22,3380"
"4,5854";"6,6324";"1,3395";"3,4904";"6,6318";"0,0000";"1339,5231";"22,3254"
"4,6054";"6,6719";"1,3388";"3,5112";"6,6713";"0,0000";"1338,7552";"22,3126"
"4,6254";"6,7112";"1,3379";"3,5319";"6,7106";"0,0000";"1337,8741";"22,2979"
"4,6454";"6,7500";"1,3367";"3,5523";"6,7494";"0,0000";"1336,7252";"22,2788"
"4,6654";"6,7889";"1,3357";"3,5728";"6,7883";"0,0000";"1335,6681";"22,2611"
"4,6854";"6,8285";"1,3351";"3,5936";"6,8279";"0,0000";"1335,0510";"22,2509"
"4,7054";"6,8680";"1,3344";"3,6144";"6,8674";"0,0000";"1334,3851";"22,2398"
"4,7254";"6,9077";"1,3337";"3,6353";"6,9071";"0,0000";"1333,7491";"22,2292"
"4,7454";"6,9471";"1,3329";"3,6560";"6,9465";"0,0000";"1332,9222";"22,2154"
"4,7654";"6,9865";"1,3321";"3,6768";"6,9859";"0,0000";"1332,0774";"22,2013"
"4,7854";"7,0257";"1,3311";"3,6974";"7,0251";"0,0000";"1331,1200";"22,1853"
"4,8054";"7,0645";"1,3299";"3,7178";"7,0639";"0,0000";"1329,9489";"22,1658"
"4,8254";"7,1029";"1,3287";"3,7381";"7,1023";"0,0000";"1328,6881";"22,1448"
"4,8454";"7,1419";"1,3278";"3,7586";"7,1413";"0,0000";"1327,8281";"22,1305"
"4,8654";"7,1813";"1,3272";"3,7793";"7,1807";"0,0000";"1327,2021";"22,1200"
"4,8854";"7,2206";"1,3265";"3,8000";"7,2200";"0,0000";"1326,4553";"22,1076"
"4,9054";"7,2598";"1,3257";"3,8206";"7,2592";"0,0000";"1325,6635";"22,0944"
"4,9254";"7,2991";"1,3249";"3,8413";"7,2986";"0,0000";"1324,9451";"22,0824"
"4,9454";"7,3388";"1,3243";"3,8622";"7,3382";"0,0000";"1324,3496";"22,0725"
"4,9654";"7,3782";"1,3235";"3,8830";"7,3777";"0,0000";"1323,5400";"22,0590"
"4,9854";"7,4173";"1,3225";"3,9035";"7,4167";"0,0000";"1322,5280";"22,0421"
"5,0054";"7,4564";"1,3216";"3,9241";"7,4558";"0,0000";"1321,5861";"22,0264"
"5,0254";"7,4960";"1,3208";"3,9449";"7,4954";"0,0000";"1320,8459";"22,0141"
"5,0454";"7,5357";"1,3202";"3,9659";"7,5351";"0,0000";"1320,1814";"22,0030"
"5,0654";"7,5756";"1,3195";"3,9868";"7,5750";"0,0000";"1319,4700";"21,9912"
"5,0854";"7,6153";"1,3186";"4,0077";"7,6147";"0,0000";"1318,6184";"21,9770"
"5,1054";"7,6551";"1,3178";"4,0287";"7,6545";"0,0000";"1317,7733";"21,9629"
"5,1254";"7,6951";"1,3169";"4,0498";"7,6945";"0,0000";"1316,9274";"21,9488"
"5,1454";"7,7351";"1,3159";"4,0708";"7,7345";"0,0000";"1315,8992";"21,9317"
"5,1654";"7,7753";"1,3149";"4,0919";"7,7747";"0,0000";"1314,9401";"21,9157"
"5,1854";"7,8157";"1,3140";"4,1132";"7,8151";"0,0000";"1313,9562";"21,8993"
"5,2054";"7,8558";"1,3127";"4,1343";"7,8553";"0,0000";"1312,6766";"21,8779"
"5,2254";"7,8961";"1,3113";"4,1555";"7,8955";"0,0000";"1311,2782";"21,8546"
"5,2454";"7,9367";"1,3097";"4,1769";"7,9361";"0,0000";"1309,7164";"21,8286"
"5,2654";"7,9778";"1,3080";"4,1985";"7,9772";"0,0000";"1307,9960";"21,7999"
"5,2854";"8,0194";"1,3060";"4,2204";"8,0188";"0,0000";"1305,9591";"21,7660"
"5,3054";"8,0610";"1,3034";"4,2423";"8,0604";"0,0000";"1303,4089";"21,7235"
"5,3254";"8,1034";"1,3006";"4,2646";"8,1028";"0,0000";"1300,5675";"21,6761"
"5,3454";"8,1474";"1,2961";"4,2878";"8,1468";"0,0000";"1296,1349";"21,6022"
"5,3476";"8,1534";"1,2816";"4,2910";"8,1528";"0,0000";"1281,6235";"21,3604"
"5,3486";"8,1577";"1,2689";"4,2932";"8,1571";"0,0000";"1268,8678";"21,1478"
"5,3494";"8,1624";"1,2555";"4,2957";"8,1618";"0,0000";"1255,4507";"20,9242"
"5,3502";"8,1683";"1,2398";"4,2988";"8,1678";"0,0000";"1239,7534";"20,6626"
"5,3508";"8,1738";"1,2264";"4,3017";"8,1732";"0,0000";"1226,3992";"20,4400"
"5,3514";"8,1800";"1,2120";"4,3050";"8,1794";"0,0000";"1211,9738";"20,1996"
"5,3520";"8,1872";"1,1963";"4,3087";"8,1866";"0,0000";"1196,2579";"19,9376"
"5,3526";"8,1952";"1,1797";"4,3129";"8,1946";"0,0000";"1179,6696";"19,6612"
"5,3532";"8,2041";"1,1620";"4,3176";"8,2035";"0,0000";"1161,9918";"19,3665"
